"Date","S191_NITRATE_NITRITE_N_Ld_mg","S191_PHOSPHATE_Ld_mg","S191_AMMONIA_N_Ld_mg","S191_S_FLOW_cfs"
"1991-07-29",100117785.873015,328103396.094717,92500128.2522419,544118.401483776
"1991-07-30",53131791.8225848,170238598.28869,43372891.2837427,271080.570523392
"1991-08-12",151579055.912627,814084067.530744,52268639.9698712,1306715.99924678
"1991-08-13",59259974.2508068,368665416.733384,39886521.1303507,569807.444719296
"1991-08-20",33644328.281674,236324273.655952,51551793.334823,271325.228078016
"1991-08-27",160943568.473415,626192203.388161,121722026.576532,1352466.96196147
"1991-08-28",161177461.095635,664365632.321033,117934727.630953,1310385.86256614
"1991-09-03",119483409.951723,469749844.604719,65470361.6173824,818379.52021728
"1991-09-10",279263876.410456,829329087.521961,209074559.879486,1493389.7134249
"1991-09-16",76856479.5520287,268213428.640753,36598323.5962042,522833.194231488
"1991-09-24",164271400.531411,497048000.577001,194754753.207343,846759.796553664
"1991-09-25",191708766.652274,486826941.917474,179431850.561242,944378.16084864
"1991-09-30",117564805.408361,471075643.893226,179612897.151663,816422.259780288
"1991-10-07",180140134.181878,846162832.120381,132212942.51881,1652661.78148512
"1991-10-08",143714783.476794,816379811.694563,66534621.979997,1330692.43959994
"1991-10-14",18496111.1295744,165437438.436749,66791512.412352,256890.4323552
"1991-10-21",52315369.5628045,140771308.437112,53073563.3245843,252731.253926592
"1991-10-23",54332326.4431248,94658986.5142441,28977240.7696666,241477.006413888
"1992-06-29",637826648.740751,2990465926.88286,418246982.78082,3485391.5231735
"1992-07-13",284536.736027712,330489418.896187,115237378.091223,284536.736027712
"1992-07-21",127068283.460176,1352257535.09472,580435368.892163,1568744.24024909
"1992-07-27",49683098.9326049,515573715.270685,187427259.446354,595007.172845568
"1992-08-03",16369058.3496733,186440800.18611,55488333.3887232,277441.666943616
"1992-08-10",280242995.944061,847961065.146868,343523672.447558,1808019.32867136
"1992-08-11",352966964.740935,985179945.890837,469133307.567065,2233968.13127174
"1992-08-17",45004757.1730848,203559978.59826,51928565.968944,346190.43979296
"1992-08-25",130431835.521147,761765762.077286,120567242.918707,1096065.84471552
"1992-08-31",115203370.691131,820345914.536312,119334168.843402,917955.144949248
"1992-09-08",33902197.3442477,151283998.90175,23695084.1653344,182269.87819488
"1992-09-09",146917840.181931,617670291.445498,84612368.6911642,769203.351737856
"1992-09-15",162725531.772519,645601621.169146,74207082.8930053,1060101.18418579
"1992-09-21",96145525.8161395,313290522.897489,7358075.9553168,490538.39702112
"1992-09-22",106353617.625271,320640362.048466,36855214.0285594,526503.057550848
"1992-09-28",88226450.0880699,291754133.88912,51348727.5644851,466806.614222592
"1992-10-05",125519111.824297,288382752.786401,51867401.580288,518674.01580288
"1992-10-06",60846089.1774342,144419274.905333,28859805.143447,240498.376195392
"1992-10-14",51821405.9600187,100006222.028106,20455818.1421126,227286.868245696
"1992-10-20",53984790.3867814,94958447.3611039,22826549.8464192,228265.498464192
"1992-11-17",47110769.4032882,43946613.249336,5859548.4332448,234381.937329792
"1992-11-18",108647526.857426,70083624.4673726,11939288.6656512,238785.773313024
"1992-11-23",181277384.048289,192625114.047578,91094162.8383362,546564.977030016
"1992-11-30",73900771.6346162,90346897.1139961,8543441.80747008,213586.045186752
"1993-01-06",128380626.583179,153566409.228838,22288303.2262464,445766.064524928
"1993-01-11",207246967.946444,396135444.63779,65274635.5736832,815932.94467104
"1993-01-13",96515448.038731,251540260.950682,55008804.5816602,500080.041651456
"1993-01-21",81237073.0675715,118208744.092132,15090477.9692083,251507.966153472
"1993-01-27",517340632.130179,1440164462.41645,139821792.467616,2796435.84935232
"1993-01-28",461561156.251453,1125055318.36292,133142641.226381,2219044.02043968
"1993-02-08",65336778.5925577,111211538.029885,9267628.16915712,231690.704228928
"1993-02-18",131708458.641175,184485252.352,14011538.1533165,467051.271777216
"1993-02-24",244148666.910381,367332767.033346,61037166.7275953,1109766.66777446
"1993-03-03",56098998.6450647,111373012.015937,13749754.5698688,274995.091397376
"1993-03-08",24546492.4554259,36239900.27868,966397.3407648,193279.46815296
"1993-03-17",97627171.9669425,285485518.024544,22187993.6288506,739599.787628352
"1993-03-25",413669806.920137,3409919071.40798,137128112.791206,4570937.09304019
"1993-03-30",65681501.0870229,437365135.743026,49107664.3641293,613845.804551616
"1993-04-05",90608925.3549984,444587793.741859,72487140.2839987,604059.502366656
"1993-04-06",90547271.6512332,412146201.998716,52038661.8685248,520386.618685248
"1993-04-13",46141925.4869772,131629678.908586,12519127.0701101,178844.672430144
"1993-06-26",1708688.36149402,53159193.4687027,9492713.1194112,189854.262388224
"1993-07-13",3093694.77822048,61048910.2902175,1718719.3212336,171871.93212336
"1993-07-15",1629878.04671076,48599999.9382845,3852439.01949816,118536.585215328
"1993-08-10",521805.632502068,64364724.7691301,978385.560941377,130451.408125517
"1993-08-17",3881668.2575491,26662543.8006208,5053059.27018226,114842.256140506
"1993-08-24",2039820.12879988,27175668.1675596,2632025.972645,131601.29863225
"1993-08-31",2173968.31257576,34400809.4405715,9526377.99892748,122133.051268301
"1993-09-07",25624160.0520337,97589886.1556178,10903897.8944824,272597.447362061
"1993-09-08",40729121.7484758,235647061.544753,46547567.7125438,581844.596406797
"1993-09-14",67213546.6940784,497991277.778854,54992901.8406096,611032.24267344
"1993-09-21",17367587.3826121,54708714.6153742,5700521.0227392,114010.420454784
"1993-10-04",12508460.0007285,41073452.7908536,3006841.34632896,60136.8269265792
"1993-10-19",37882912.7662108,144952386.435276,13651500.0959318,426609.377997869
"1993-10-20",39322536.5354315,113440343.886755,10348035.9303767,258700.898259418
"1993-10-26",14180909.6852316,74575493.1319094,7543037.06661255,251434.568887085
"1993-11-01",17726981.175103,51675822.4821398,11149044.7642157,111490.447642157
"1993-11-02",11503247.7389226,29473186.0986448,4974377.40061516,124359.435015379
"1993-11-09",19080059.780951,37788337.9418953,5619294.71460403,127711.243513728
"1993-11-29",11632855.0784846,10998335.7105673,1510760.3998032,60430.415992128
"1993-12-15",21721480.6036935,20038383.4224132,1905393.03541171,63513.1011803904
"1994-01-03",38147862.2184152,37344749.3296064,2677042.9626958,133852.14813479
"1994-01-04",28450811.109382,32418055.6863875,2266996.90114598,113349.845057299
"1994-02-15",23913930.3479456,34162757.6399222,7068156.75308736,117802.612551456
"1994-02-16",126943214.518253,84794100.322739,22314236.9270366,247935.965855962
"1994-02-23",96868978.2051627,343495169.842445,55671826.5546912,556718.265546912
"1994-03-01",25077399.34896,940096653.64272,38227742.91,305821.94328
"1994-03-02",83488436.3509769,210798857.392964,37777573.0094918,377775.730094918
"1994-03-22",23349138.3830961,55896422.1898362,5660397.18378088,141509.929594522
"1994-03-28",32370029.4084149,67811061.6068588,4980004.52437152,166000.150812384
"1994-04-19",6643871.62185843,113922857.515984,3321935.81092921,195407.988878189
"1994-04-25",30163047.0054181,112199905.619055,18230413.0252527,331462.055004595
"1994-04-26",2885943.81571152,46845572.8469536,1136886.95770454,174905.685800698
"1994-05-03",2628502.9038584,80388380.4763362,35046705.3847787,219041.908654867
"1994-05-10",14307940.7807434,63930780.5576443,3969299.70046431,184618.59071927
"1994-06-03",17128359.1868878,58056944.1232098,5423330.12978909,156067.05409465
"1994-06-07",28556625.501757,136918820.486103,2549698.70551401,509939.741102803
"1994-06-14",6227097.47755643,72873870.4805928,1514699.38643265,336599.863651699
"1994-06-21",158019029.928462,864166569.921275,195877755.848822,1646031.56175481
"1994-06-28",24324832.7109366,214970709.082902,41960336.4263656,304060.408886707
"1994-07-05",41742297.6136847,256789670.141328,46960084.8153953,745398.171672941
"1994-07-07",286210193.70134,193362243.958941,41142715.3445676,511089.631609536
"1994-07-12",27881003.6646628,157788097.662652,28800157.6316297,306384.655655635
"1994-07-20",8235165.13339204,56065095.2244328,12375496.7750422,136494.44972473
"1994-07-26",24023218.8775962,61752936.8694037,13411735.6924003,147381.710905498
"1994-08-02",24525256.1796846,100411374.938564,3198946.45821973,177719.247678874
"1994-08-10",52731813.4194078,170089834.262601,31321904.211528,792959.600291847
"1994-08-15",258606827.429664,1135565623.4164,212518481.94715,2560463.63791747
"1994-08-24",12654178.0402625,317792425.783866,61545320.4685496,575189.910921024
"1994-08-29",232002520.282296,1630503733.94096,299358090.686834,2993580.90686834
"1994-08-30",192719275.750137,1446278601.50103,162662141.000116,1768066.75000126
"1994-09-07",47635902.3785332,215926243.628242,55633170.6610606,347707.316631629
"1994-09-12",91905561.4629948,310110790.212559,84011832.2575842,563837.800386471
"1994-09-14",207053101.300161,706353027.872944,142349007.14386,1078401.56927167
"1994-09-21",264004193.276469,1620862954.06949,276283458.080026,3069816.20088918
"1994-09-28",100300300.408764,554372978.228287,175331145.288189,1166282.56289261
"1994-10-05",111818582.354419,584315148.39339,69781521.3189229,840741.220709914
"1994-10-10",56852935.3653941,231811075.745803,40947649.876266,338410.329555917
"1994-10-11",55659128.8276062,225466640.505049,40250669.4346531,314458.354958227
"1994-10-19",56532262.7085483,173210722.728018,38462589.6966835,258138.185883782
"1994-10-24",46828189.9276975,114545425.362358,16221529.8442351,153033.300417312
"1994-10-25",30917174.55864,72980722.2209993,9402806.36123796,155675.602007251
"1994-11-01",177755530.394224,319804709.704893,17853175.541778,776225.023555565
"1994-11-07",41864332.8019311,94286556.5517177,13954777.6006437,183615.494745312
"1994-11-21",128255655.504277,1255555364.41029,135849740.369662,1687574.41452996
"1994-11-22",105682583.117326,442659048.142858,88169469.3435979,1207800.9499123
"1994-11-30",26739994.2271628,79914731.6058358,6593423.23409494,183150.645391526
"1994-12-05",179212979.912875,225746822.336605,27304981.9180561,384577.210113466
"1994-12-06",104602848.164382,177662487.126201,9509349.83312563,463870.723567104
"1994-12-19",33262760.3594825,44240022.8993448,1158404.58963372,165486.369947674
"1995-01-04",22514513.6012517,59608097.4852812,3690903.86905766,184545.193452883
"1995-01-17",104646482.839249,221260903.743796,4816365.31896126,875702.785265683
"1995-01-31",47162734.6678903,85007025.792528,9318443.54325251,190172.317209235
"1995-02-01",28701873.7987862,76905774.5541778,5769220.86407763,180288.152002426
"1995-02-13",62992469.9041506,56518243.8306685,5074393.40894547,174979.083067085
"1995-02-15",41827898.3988965,40881176.4186745,953342.413650062,198613.002843763
"1995-02-22",105847078.624178,110713610.974715,10949697.788708,405544.362544742
"1995-03-01",35158249.657083,32182998.4942071,4232399.54155588,209524.729779994
"1995-03-08",82204938.353664,156424254.124401,11978433.874391,469742.50487808
"1995-03-13",51356703.4007657,60346351.6563591,11837853.6435041,178012.836744422
"1995-03-15",27838898.099512,44661176.4138744,2684969.86746563,176642.754438528
"1995-03-29",31423043.1980339,63024221.5615895,9654925.97127798,178135.165521734
"1995-04-10",64865445.8135746,91230110.8861888,4854446.26733849,167394.698873741
"1995-04-24",55430471.8770546,87868883.0719869,4990524.79922035,178233.028543584
"1995-05-22",16028005.7185275,90257707.2024581,7613302.71630057,200350.071481594
"1995-05-24",5559128.52877091,54251736.2446318,770240.699769464,167443.630384666
"1995-06-05",2660308.38595952,73324749.8880093,10308694.9955931,166269.27412247
"1995-06-07",1447423.45206214,48936697.664958,1516348.37835081,172312.315721683
"1995-06-28",43710083.2186765,437540129.505545,46345867.1313605,1098243.29695167
"1995-07-05",15698451.992449,163302189.628768,23802937.3706645,382889.07298656
"1995-07-12",16413977.4767023,174841789.402682,31612104.7699452,379953.182331072
"1995-07-17",80612804.8511928,410928688.143885,39323319.4396063,655388.657326771
"1995-07-19",19784712.6834768,90917893.5944307,13053831.0488919,254957.63767367
"1995-07-26",103403414.502838,477885976.437626,74207156.2902721,1216510.75885692
"1995-08-03",176326510.083421,2097325869.93783,337259435.95321,4198250.24008145
"1995-08-09",27252316.9328477,755443463.452076,181528144.993376,1154759.19206982
"1995-08-14",133595257.702435,922475254.435314,287229804.060235,1335952.57702435
"1995-08-16",43692370.0117218,450218750.466567,87384740.0234436,906480.705637382
"1995-08-23",41845249.5126704,274225868.473034,84248435.6855098,697420.825211174
"1995-08-29",77391594.5555021,942042513.037664,168126567.482643,1334337.83716383
"1995-08-30",31237289.3962612,453771259.712225,76087716.5838891,850821.111960422
"1995-09-06",130821369.493317,973981049.703295,194237826.04648,1994228.19349569
"1995-09-11",682771978.593818,5226737215.44233,1028081944.7792,7847953.77694044
"1995-09-13",133455695.246976,877347626.160675,150840728.344283,2556622.51430988
"1995-09-20",55301684.1403006,300151894.355689,71170863.0675173,801473.683192762
"1995-09-26",67586747.3279019,273007884.875698,74505075.7945375,532179.112818125
"1995-09-27",32992756.2821994,124260358.492059,29508128.0905963,370705.126766285
"1995-10-04",210779421.796825,972915837.62279,199829841.443743,2281162.57355871
"1995-10-09",148678395.945005,1132409724.45492,212191497.125395,1443479.5722816
"1995-10-11",53912684.9122827,516904774.696617,78646819.925803,966177.148965639
"1995-10-18",158032200.660152,1453862297.15812,195460879.763873,3564636.10511622
"1995-10-24",59694779.6568847,721764154.033242,71226725.7269647,1356699.53765647
"1995-10-25",54089415.7434408,441929295.821803,68592886.8418397,853145.35872935
"1995-11-01",46501117.0292228,173274578.349775,31382880.2138669,358252.057235923
"1995-11-06",74281360.9265892,124255993.801284,32279334.8529157,194453.824415155
"1995-11-08",47757330.8160442,78795113.3938622,10757886.2658828,192105.111890765
"1995-11-15",55940166.9606029,74097700.5779591,7907591.50245559,172654.836298157
"1995-11-19",104332305.840479,105537464.488801,10502096.7925234,172165.521188909
"1996-01-02",61431897.2262258,48387257.9616611,5012225.92431549,128518.613443987
"1996-01-03",36162539.5599078,42161726.2924542,1883465.60207853,167419.164629203
"1996-01-10",41369850.5251294,31353224.4561456,2706949.90217304,136714.641523891
"1996-01-16",61912590.6032488,39800042.8400429,7400519.14789296,190735.02958487
"1996-01-29",19996179.9942405,14633323.0955156,4527436.97982804,53898.0592836672
"1996-02-07",22221844.4481084,19500802.270789,2569873.16746832,125974.174875898
"1996-02-12",19819806.3631121,25594279.2093624,1815554.78135378,151296.231779482
"1996-02-21",7970541.89126035,16203586.659179,5106874.14589735,119319.489390125
"1996-03-11",11538754.8898252,44036794.0239704,12653610.4347358,278713.886227661
"1996-03-13",56088189.6743014,68754970.8407276,26179777.3585848,396663.293311891
"1996-03-25",63924125.8721587,50756656.282295,21045442.8487565,112542.47512704
"1996-04-03",86325500.0338501,212752562.140163,70085092.4127002,483345.464915174
"1996-04-08",34425397.5248111,103219595.126797,13668283.604179,212240.42863632
"1996-04-10",29604523.1671182,85333488.6781666,19593331.7579478,178771.275163757
"1996-04-17",19702923.6629661,49495267.1726685,8500592.48335326,109826.776270714
"1996-04-22",32284619.4560955,78119352.9174866,10840091.2042365,117827.078306918
"1996-05-06",13614414.9038019,53824984.1497269,7592105.58576792,142708.751612179
"1996-05-29",65621315.3285854,214076094.268664,29045500.2274067,537879.633840864
"1996-06-03",48153656.4819305,66436563.2321034,9616216.25298537,181438.042509158
"1996-06-05",31525080.0777654,47606934.9240657,4453819.52164168,124408.366526304
"1996-06-12",28758262.4719758,63102076.4886219,9282111.89639084,162844.068357734
"1996-06-18",38153073.4243287,89601914.8601658,16956921.5219239,192692.290021862
"1996-06-26",48828999.4094125,247308566.022884,25583644.760988,687732.386048064
"1996-07-01",10653329.4133387,94863316.3486145,16280692.9340943,214784.86720441
"1996-07-10",65079423.3108487,222771872.10252,40764034.3815206,715158.497921414
"1996-07-15",104766707.561592,672930447.412479,66646773.0030366,1009799.5909551
"1996-07-16",81024504.7978118,566522688.701417,64235643.4433102,1216584.1561233
"1996-07-24",7518307.08099116,63724881.6528241,17349939.4176719,180728.535600749
"1996-08-14",22040122.6028358,88920494.6390271,25840143.7412557,190001.056920998
"1996-09-09",10315520.9413672,71995222.0183695,11535089.9196569,203261.496381619
"1996-09-18",2405707.94831561,27408781.9632312,3270259.24224153,93972.9667310784
"1996-09-23",2976440.19859137,44646602.9788706,1902466.9310584,153424.75250471
"1996-10-02",2753806.71703463,45245157.6862583,3161778.08252124,169988.068952755
"1996-10-07",6527029.29020887,52914668.0291583,5238252.80615489,166293.739877933
"1996-10-09",41116811.002684,133425999.528521,10943233.9361149,531224.948355091
"1996-10-16",13784769.9590866,50642972.071913,12784262.4620561,185279.166116755
"1996-10-21",23415019.7694052,51672034.3676689,6819525.95977625,197096.126005094
"1996-10-23",13741264.9527233,39314450.6032512,3277457.06749857,150342.067316448
"1997-05-05",37378800.7680591,81714669.0799529,13255477.805413,205830.400705171
"1997-06-02",12997187.9318454,90908108.9232965,32666265.6687048,216619.79886409
"1997-06-16",184642811.817178,672123356.391831,175234260.896558,1176068.86507757
"1997-06-30",5929207.33219736,60882282.185015,11245048.3886502,170379.521040154
"1997-07-14",17050967.8859213,166592564.61515,22581011.5245985,460836.969889766
"1997-07-28",7053966.61491917,92509833.0019087,19795193.8131169,220436.456716224
"1997-08-11",27670823.2526364,229060211.443625,71472031.6241082,655706.712147782
"1997-08-25",76538669.3885721,648665223.068149,242372453.063812,637822.244904768
"1997-09-22",19388621.8888428,201156952.096744,26174639.5499378,161571.84907369
"1997-10-06",12485927.0399476,131187753.967668,25142894.1763328,171040.096437638
"1997-11-03",11920303.2394124,60491091.0656748,10170805.9978071,148262.478102144
"1997-12-22",40412505.5138858,78092783.1070549,18350784.5421278,203897.606023642
"1998-01-05",129600978.465644,197117655.869901,47727306.4409407,388026.881633664
"1998-01-20",67165926.5476464,246849131.756308,33649201.8601621,662385.863389018
"1998-02-02",40206053.6829918,68232286.0720794,5478812.34673893,210723.551797651
"1998-02-17",615665078.127801,1469439940.7452,252580544.872944,2631047.3424265
"1998-03-02",138286358.353429,391617984.79304,70172373.9953124,748505.322616666
"1998-03-16",182635054.060912,160283274.432118,76798422.3143165,382081.703056301
"1998-04-06",42600008.2823834,118564476.176555,21050394.7176621,416015.70588265
"1998-05-04",38585853.0658543,67035794.8253924,15538426.3791205,185866.344247853
"1998-08-10",39555303.7329009,1370677264.13574,37835507.9184269,1719795.81447395
"1998-08-24",34938933.7319669,469769845.359809,175965175.340997,635253.340581216
"1998-09-21",471446055.430927,414547393.568574,27094600.8868349,903153.362894496
"1998-10-05",15489118.0955616,190952097.922585,40862342.6801197,301344.710030381
"1998-11-16",58619460.7728011,191806323.85218,43102544.6858832,287350.297905888
"1999-01-25",91541853.5422908,68302126.0176225,8785750.6495697,283411.311276442
"1999-02-08",30265211.1070781,38583417.9076607,9229084.81800166,257795.665307309
"1999-06-21",119381632.408999,465461364.65849,313694289.415135,1270017.36605318
"1999-07-12",25879866.3418246,524685635.216827,225317717.451549,904890.431532327
"1999-07-26",38810321.4790707,291077411.09303,112166093.945006,426487.049220557
"1999-08-09",11640390.5311671,59814474.2878587,32804736.9514709,151173.90300217
"1999-08-23",216800356.139401,503945508.685736,141842786.197587,1153193.38372022
"1999-09-07",20216352.2207977,137371151.528343,47794401.3287207,283142.187966355
"1999-09-20",164259559.105767,619823180.063168,151426781.050629,855518.537009203
"1999-10-04",80049334.0371383,325458794.723764,51862948.8127939,751636.939315853
"1999-10-18",354211244.132242,4218137559.69676,794815474.638202,4319649.31868588
"1999-11-01",80859945.6799963,260386539.879266,100710040.648371,583826.322599251
"1999-11-15",229092587.793354,164686780.127651,4802187.41367079,282481.61256887
"2000-01-24",83071221.8230767,71853575.0805445,32137042.0191465,303179.641690061
"2000-04-17",7040021.1343056,47590542.8679059,3379210.14446669,281600.845372224
"2000-08-07",29167422.873178,120420712.616092,42748706.2509327,323363.889946541
"2000-09-05",68784987.0605795,107149762.666924,31506647.5776001,339511.288551725
"2000-09-18",25911632.6787169,335487454.682335,113192921.701763,681885.07049255
"2001-07-16",853120085.603957,1199286328.76477,571268882.156087,1891618.81508638
"2001-07-30",63552828.6741102,255938787.864979,102921032.988688,454598.202246854
"2001-08-13",89756636.2977102,887915111.762295,231630029.155381,965125.121480755
"2001-08-27",12397757.3504122,170784360.788941,60045070.5572929,262664.350644326
"2001-09-10",425718579.841482,1807520227.25992,730143039.169469,2378316.0884999
"2001-09-24",2495903.40240329,235574882.672988,62909565.2451907,319987.61569273
"2001-10-08",29981119.6477997,221687317.39575,137509558.38462,288279.996613459
"2001-10-22",53363384.6637919,124808577.354158,24697103.6460524,441019.707965222
"2001-11-05",313233109.924671,688448743.368006,208084186.098368,1106830.77711898
"2001-11-19",58840685.0268433,82091803.8072548,17767364.3510692,274187.721467117
"2001-12-17",81416113.4660453,54539991.7754898,3336346.14089657,278028.845074714
"2002-07-08",160547712.550033,1836050967.9924,515802225.426702,1707954.38883014
"2002-07-22",8199257.55962505,360181671.369243,161642506.175465,292830.627129466
"2002-08-05",2714964.88366253,299189130.179611,153667012.415299,271496.488366253
"2002-09-03",408437095.607594,891285807.82386,203391752.063701,1653591.48019269
"2002-09-16",27001190.6324794,90101799.1757737,28468646.6451141,293491.20252695
"2002-12-30",113344682.782896,92607435.0556999,30963835.6474579,284071.886673926
"2003-01-13",97555071.3855948,128261820.874654,31250231.7809009,271741.145920877
"2003-03-24",7440574.48273601,15412618.5713817,2412054.36528255,40882.2773776704
"2003-07-21",8844077.01059202,49682903.2065611,10144676.5709732,130059.956038118
"2003-08-04",23661272.4912854,124296558.023841,34743134.2910013,299509.778370701
"2003-09-02",102199919.525887,568150868.416937,129767003.082212,672367.891617677
"2003-09-15",29533041.5693836,131024763.104778,32531319.9013008,299827.833191712
"2003-10-06",149184249.904946,1011248942.30869,214264627.380258,1001236.57654326
"2003-11-03",118337531.828886,188908612.008091,15716703.4460239,308170.65580439
"2004-02-02",49982266.1903992,84421266.6752474,36572389.895414,304769.915795117
"2004-07-12",1881465.52656948,119607451.331917,7794642.89578785,268780.789509926
"2004-08-09",50282999.256543,182275872.304968,49140203.8188943,571397.718824352
"2004-08-23",40047163.2807168,655057170.806011,187840265.864315,953503.887636115
"2004-09-13",26722476.7462518,2293679254.05328,273905386.649081,2226873.06218765
"2004-10-04",8691520.79240626,873014977.370585,328346341.046459,1931449.06497917
"2004-11-15",173652060.490804,135280556.801707,10083022.867208,280083.968533555
"2005-02-28",4660775.34709812,37834529.2882083,11240693.4841778,274163.255711654
"2005-06-13",90053601.6375128,1424181033.30437,593686707.091751,1667659.28958357
"2005-06-27",209863066.712283,1383849529.01367,247264405.334274,2077852.14566617
"2005-07-11",272152659.927755,1065931251.38371,964629983.521709,1511959.22182086
"2005-07-25",89681673.2229734,200082905.431944,60612441.2127683,309247.149044736
"2005-08-08",67037197.5287055,136534475.700666,38746270.1312702,307510.080406906
"2005-09-06",105691525.350948,327080874.310922,142589750.17761,625393.641129869
"2005-09-20",143672213.062288,152559154.076451,26364591.6753478,296231.367138739
"2005-10-17",58658361.3239864,126813790.671856,68155429.3478699,279325.530114221
"2005-11-14",58464152.1571259,190903353.982452,46234406.0426251,298286.490597581
"2005-12-05",91294455.8230549,119385057.614764,35698473.1102971,292610.435330304
"2006-01-09",86077965.3063839,42488209.5662224,5665094.60882965,314727.478268314
"2006-02-06",1024928945.00974,480533591.174126,504612616.439932,1046914.14199156
"2006-02-21",85752448.4299567,136242207.785912,32591273.2350614,267141.583893946
"2006-07-17",13271449.0505789,58659804.8035587,4246863.69618525,265428.981011578
"2006-09-11",54128428.8371012,453889429.311109,121788964.883478,563837.800386471
"2006-09-25",19341647.638355,67588313.1362516,15580771.7086748,107453.597990861
"2007-07-09",56361418.3381544,217969158.675107,98344923.8349429,575116.513654637
"2007-09-24",189641654.973256,444303305.937342,61407773.99134,903055.499872647
"2007-10-08",33086019.742022,423501052.697882,130138344.31862,551433.662367034
"2007-10-22",29379971.5703332,153276905.944451,23002923.4775477,227751.717599482
"2008-04-02",57816005.3634159,61049562.710363,11640806.4490099,388026.881633664
"2008-07-16",5509198.81502323,98553445.4687489,66722518.981948,306066.600834624
"2008-07-30",4766051.49285283,183676292.147636,80289636.68729,366619.345604064
"2008-09-10",10893377.6196336,253162095.880285,226146519.383594,435735.104785344
"2008-09-24",64958048.6979995,82407563.7404034,10189497.8349803,127368.722937254
"2008-10-08",347465961.953992,449131928.59979,72924954.9779984,857940.646799981
"2008-10-22",40220429.7609016,63713671.4436712,17854863.6789049,187945.933462157
"2009-01-07",67467648.030311,29752022.3136499,10129703.5286303,191126.481672269
"2009-02-18",990006.794786015,32472222.8689813,3960027.17914406,198001.358957203
"2009-06-03",1492606.8092501,21642798.7341264,2612061.91618767,186575.851156262
"2009-07-08",23967143.3660763,130487780.548638,40744143.7223297,399452.389434605
"2009-07-22",17310060.2362682,80243535.0487472,35827799.0936714,201279.770189165
"2009-08-12",61094025.1432902,182072292.753766,92548374.7220138,604891.338052378
"2009-08-26",32794412.4026656,88933999.7360424,46875629.027539,185279.166116755
"2009-09-09",21798070.6511686,169171983.097113,40752914.695663,631828.13481648
"2009-09-23",21199185.6560822,113258612.25518,30621045.9476743,196288.756074835
"2009-12-23",78838450.4020378,51877187.882473,7995408.88511232,185939.74151424
"2010-02-24",19941376.7020047,31439107.4130705,3054084.72012685,179652.042360403
"2010-03-03",90755.719887773,15156205.2212581,1542847.23809214,181511.439775546
"2010-03-17",31329182.7737781,34966653.4329059,21296804.0203772,176006.644796506
"2010-04-21",363989766.206966,660465301.585221,126222257.636287,1467700.67018938
"2010-06-30",64361157.6619836,147359716.191337,17146408.7979802,248498.678231597
"2010-07-14",18260016.5893622,159312028.794146,69467454.416052,396956.88237744
"2010-09-15",23058265.0164036,177281298.423219,52465907.3561648,334177.753860922
"2010-09-29",59647462.8858202,101359692.086042,9018860.36761543,204974.099263987
"2010-11-17",98230.008181536,68626.444072032,9957.5624731968,269.1233100864
"2011-08-24",9432062.51161991,35788947.473997,15955171.1645159,88150.1169310272
"2011-09-07",25862896.8938359,73189331.9315253,19463829.6211342,133313.901514618
"2011-09-21",13410023.0895179,43047301.0100489,24904328.5948189,112689.269659814
"2011-10-05",4834433.27937024,14168608.3033851,8404476.31644365,37187.948302848
"2011-10-19",439156102.44014,2728153711.85691,1259466557.94153,4142982.09849189
"2011-11-02",191806042.495992,521942249.280569,199761131.816103,883898.813345587
"2011-11-16",23501070.7245176,47554517.0429875,17676019.0064748,100431.926173152
"2011-12-21",19387594.3271133,12387697.0317661,1739368.41884387,42423.6199718016
"2012-06-20",597184.625081722,22650359.7084567,4948101.17924855,85312.0892973888
"2012-08-22",18459706.0854463,231130903.278193,109989082.092451,769154.420226931
"2012-09-05",8083974.9198862,1233614572.77463,116409238.846361,1616794.98397724
"2012-09-20",230536532.21499,637630311.053168,372232156.893472,1124568.44982922
"2012-10-03",46358961.203684,178251561.353346,90006872.0445795,271105.036278854
"2012-10-17",33197143.2033322,111126030.214544,51014818.9339342,187554.481374758
"2012-12-05",28616615.5341508,15562422.392078,2394218.82955046,57005.210227392
"2012-12-19",5831094.75964203,2789059.42408041,569195.800832736,12648.7955740608
"2013-02-06",18533103.3518335,9658786.66748997,2255351.20154588,49029.3739466496
"2013-02-21",395904.854892557,268487.200444378,103147.625029478,1516.8768386688
"2013-06-19",11134120.6533836,137211663.34611,48466172.2559052,327474.136864224
"2013-07-10",45330053.8577129,493964263.361254,167321228.210087,666618.439084013
"2013-07-24",118348027.63798,807084745.180655,220834979.406952,1220082.75915443
"2013-08-07",256217624.079984,3057240802.5815,1037898511.10366,4342671.594576
"2013-08-21",86415886.3208304,266742914.408686,169304593.608157,440897.37918791
"2013-09-04",93485804.608311,95837648.7494006,42627175.0572487,293980.517636198
"2013-09-18",211268893.486907,548767628.994294,203296482.41193,1328735.17916294
"2013-10-07",16902901.1338629,51205847.5525847,20581767.8512331,99428.8301991936
"2014-06-23",36519054.5485059,1195296746.95302,179786114.700337,1404579.02109638
"2014-07-07",5935539.069711,151069042.774257,45186684.5307031,191469.002248742
"2014-07-21",94076799.3972612,838248404.885853,232779772.867582,1206112.8127854
"2014-08-04",100689795.235726,347837474.450689,218278577.08444,704124.442207872
