"","date","S191_NITRATE+NITRITE-N_mg/L","days"
"823",1990-09-12,0.068,6373
"824",1990-09-17,0.119,6378
"825",1990-09-24,0.207,6385
"826",1990-09-25,0.218,6386
"827",1990-10-01,0.157,6392
"828",1990-10-09,0.145,6400
"829",1990-10-16,0.149,6407
"830",1990-10-22,0.183,6413
"831",1990-10-24,0.213,6415
"832",1990-10-31,0.359,6423
"833",1990-11-06,0.4755,6429
"834",1990-11-13,0.6,6436
"835",1990-11-19,0.635,6442
"836",1990-11-20,0.817,6443
"837",1990-11-26,0.712,6449
"838",1990-12-03,0.732,6456
"839",1990-12-04,0.693,6457
"840",1990-12-10,0.754,6463
"841",1990-12-18,0.4925,6471
"842",1990-12-26,0.655,6479
"843",1990-12-29,0.36,6482
"844",1990-12-31,0.592,6484
"845",1991-01-07,0.628,6491
"846",1991-01-14,0.597,6498
"847",1991-01-15,0.604,6499
"848",1991-01-17,0.577,6501
"849",1991-01-28,0.4,6512
"850",1991-01-29,0.398,6513
"851",1991-02-04,0.374,6519
"852",1991-02-11,0.376,6526
"853",1991-02-12,0.404,6527
"854",1991-02-19,0.449,6534
"855",1991-02-25,0.404,6540
"856",1991-02-26,0.355,6541
"857",1991-03-04,0.374,6547
"858",1991-03-11,0.283,6554
"859",1991-03-12,0.281,6555
"860",1991-03-18,0.31,6561
"861",1991-03-25,0.52,6568
"862",1991-04-01,0.528,6575
"863",1991-04-08,0.402,6581
"864",1991-04-09,0.326,6582
"865",1991-04-15,0.243,6588
"866",1991-04-22,0.216,6595
"867",1991-04-23,0.195,6596
"868",1991-04-29,0.136,6602
"869",1991-05-07,0.1275,6610
"870",1991-05-13,0.161,6616
"871",1991-05-20,0.231,6623
"872",1991-05-22,0.289,6625
"873",1991-05-28,0.17,6631
"874",1991-06-03,0.067,6637
"875",1991-06-04,0.061,6638
"876",1991-06-10,0.118,6644
"877",1991-06-17,0.073,6651
"878",1991-06-24,0.079,6658
"879",1991-07-01,0.1,6665
"880",1991-07-02,0.106,6666
"881",1991-07-08,0.146,6672
"882",1991-07-16,0.17,6680
"883",1991-07-23,0.186,6687
"884",1991-07-29,0.184,6693
"885",1991-07-30,0.196,6694
"886",1991-08-05,0.184,6700
"887",1991-08-12,0.116,6707
"888",1991-08-13,0.104,6708
"889",1991-08-20,0.124,6715
"890",1991-08-27,0.119,6722
"891",1991-08-28,0.123,6723
"892",1991-09-03,0.146,6729
"893",1991-09-10,0.187,6736
"894",1991-09-16,0.147,6742
"895",1991-09-24,0.194,6750
"896",1991-09-25,0.203,6751
"897",1991-09-30,0.144,6756
"898",1991-10-07,0.109,6763
"899",1991-10-08,0.108,6764
"900",1991-10-14,0.072,6770
"901",1991-10-21,0.207,6777
"902",1991-10-23,0.225,6779
"903",1991-10-28,0.241,6785
"904",1991-11-04,0.378,6792
"905",1991-11-05,0.641,6793
"906",1991-11-12,0.63,6800
"907",1991-11-18,0.641,6806
"908",1991-11-20,1.75,6808
"909",1991-11-25,0.66,6813
"910",1991-12-02,0.6585,6820
"911",1991-12-04,0.667,6822
"912",1991-12-09,0.6575,6827
"913",1991-12-16,0.644,6834
"914",1991-12-17,0.641,6835
"915",1991-12-23,0.489,6841
"916",1991-12-30,0.623,6848
"917",1991-12-31,0.587,6849
"918",1992-01-06,0.543,6855
"919",1992-01-13,0.4655,6862
"920",1992-01-14,0.473,6863
"921",1992-01-21,0.425,6870
"922",1992-01-27,0.436,6876
"923",1992-01-28,0.837,6877
"924",1992-02-04,0.4155,6884
"925",1992-02-10,0.385,6890
"926",1992-02-11,0.368,6891
"927",1992-02-19,0.237,6899
"928",1992-02-24,0.127,6904
"929",1992-02-27,0.144,6907
"930",1992-03-03,0.15,6912
"931",1992-03-09,0.19,6918
"932",1992-03-11,0.157,6920
"933",1992-03-16,0.194,6925
"934",1992-03-23,0.192,6932
"935",1992-03-25,0.211,6934
"936",1992-03-30,0.213,6939
"937",1992-04-06,0.0965,6945
"938",1992-04-14,0.0595,6953
"939",1992-04-20,0.024,6959
"940",1992-04-21,0.031,6960
"941",1992-04-27,NA,6966
"942",1992-05-04,0,6973
"943",1992-05-11,NA,6980
"944",1992-05-18,0.005,6987
"945",1992-05-19,NA,6988
"946",1992-05-26,NA,6995
"947",1992-06-01,0.002,7001
"948",1992-06-08,0.006,7008
"949",1992-06-15,0.0055,7015
"950",1992-06-22,NA,7022
"951",1992-06-29,0.183,7029
"952",1992-07-06,NA,7036
"953",1992-07-13,0.001,7043
"954",1992-07-21,0.081,7051
"955",1992-07-27,0.0835,7057
"956",1992-08-03,0.059,7064
"957",1992-08-10,0.155,7071
"958",1992-08-11,0.158,7072
"959",1992-08-17,0.13,7078
"960",1992-08-25,0.119,7086
"961",1992-08-31,0.1255,7092
"962",1992-09-08,0.186,7100
"963",1992-09-09,0.191,7101
"964",1992-09-15,0.1535,7107
"965",1992-09-21,0.196,7113
"966",1992-09-22,0.202,7114
"967",1992-09-28,0.189,7120
"968",1992-10-05,0.242,7127
"969",1992-10-06,0.253,7128
"970",1992-10-14,0.228,7136
"971",1992-10-20,0.2365,7142
"972",1992-10-27,0.298,7150
"973",1992-11-02,0.178,7156
"974",1992-11-03,0.281,7157
"975",1992-11-10,0.331,7164
"976",1992-11-17,0.201,7171
"977",1992-11-18,0.455,7172
"978",1992-11-23,0.331666666666667,7177
"979",1992-11-30,0.346,7184
"980",1992-12-10,0.247666666666667,7194
"981",1992-12-14,0.382,7198
"982",1992-12-15,0.421,7199
"983",1992-12-22,0.417,7206
"984",1992-12-30,0.1865,7214
"985",1993-01-06,0.288,7221
"986",1993-01-11,0.254,7226
"987",1993-01-13,0.193,7228
"988",1993-01-21,0.323,7236
"989",1993-01-27,0.185,7242
"990",1993-01-28,0.208,7243
"991",1993-02-03,0.22,7249
"992",1993-02-08,0.282,7254
"993",1993-02-10,0.278,7256
"994",1993-02-18,0.282,7264
"995",1993-02-24,0.22,7270
"996",1993-03-03,0.204,7277
"997",1993-03-08,0.127,7282
"998",1993-03-10,0.1035,7284
"999",1993-03-17,0.132,7291
"1000",1993-03-25,0.0905,7299
"1001",1993-03-30,0.107,7304
"1002",1993-04-05,0.15,7309
"1003",1993-04-06,0.174,7310
"1004",1993-04-13,0.258,7317
"1005",1993-04-20,0.28,7324
"1006",1993-04-21,0.307,7325
"1007",1993-04-27,0.287,7331
"1008",1993-05-04,0.267,7338
"1009",1993-05-11,0.162,7345
"1010",1993-05-18,0.189,7352
"1011",1993-05-19,0.225,7353
"1012",1993-05-25,0.091,7359
"1013",1993-06-02,0.0743333333333333,7367
"1014",1993-06-08,0.009,7373
"1015",1993-06-16,0.0698,7381
"1016",1993-06-22,0.035,7387
"1017",1993-06-26,0.009,7391
"1018",1993-06-29,0.04,7394
"1019",1993-07-07,0.071,7402
"1020",1993-07-13,0.018,7408
"1021",1993-07-15,0.01375,7410
"1022",1993-07-20,0.011,7415
"1023",1993-07-22,0.0095,7417
"1024",1993-07-28,NA,7423
"1025",1993-08-03,NA,7429
"1026",1993-08-09,0.01175,7435
"1027",1993-08-10,0.004,7436
"1028",1993-08-17,0.0338,7443
"1029",1993-08-24,0.0155,7450
"1030",1993-08-25,0.05,7451
"1031",1993-08-31,0.0178,7457
"1032",1993-09-07,0.094,7464
"1033",1993-09-08,0.07,7465
"1034",1993-09-14,0.11,7471
"1035",1993-09-21,0.152333333333333,7478
"1036",1993-09-28,0.1064,7485
"1037",1993-10-04,0.208,7491
"1038",1993-10-05,0.079,7492
"1039",1993-10-12,0.1402,7499
"1040",1993-10-14,0.005,7501
"1041",1993-10-19,0.0888,7506
"1042",1993-10-20,0.152,7507
"1043",1993-10-26,0.0564,7513
"1044",1993-11-01,0.159,7520
"1045",1993-11-02,0.0925,7521
"1046",1993-11-09,0.1494,7528
"1047",1993-11-16,NA,7535
"1048",1993-11-18,0.323,7537
"1049",1993-11-23,0.13,7542
"1050",1993-11-29,0.1925,7548
"1051",1993-12-15,0.342,7564
"1052",1993-12-27,0.2165,7576
"1053",1994-01-03,0.285,7583
"1054",1994-01-04,0.251,7584
"1055",1994-01-11,0.18125,7591
"1056",1994-01-19,0.192,7599
"1057",1994-01-20,0.139,7600
"1058",1994-01-25,0.189,7605
"1059",1994-01-31,0.17,7611
"1060",1994-02-01,0.171,7612
"1061",1994-02-08,0.0956,7619
"1062",1994-02-15,0.203,7626
"1063",1994-02-16,0.512,7627
"1064",1994-02-23,0.174,7634
"1065",1994-03-01,0.082,7640
"1066",1994-03-02,0.221,7641
"1067",1994-03-08,0.302,7647
"1068",1994-03-15,0.249,7654
"1069",1994-03-22,0.165,7661
"1070",1994-03-28,0.195,7667
"1071",1994-03-29,0.173,7668
"1072",1994-04-05,0.117,7674
"1073",1994-04-12,0.051,7681
"1074",1994-04-19,0.034,7688
"1075",1994-04-25,0.091,7694
"1076",1994-04-26,0.0165,7695
"1077",1994-05-02,0.122,7701
"1078",1994-05-03,0.012,7702
"1079",1994-05-10,0.0775,7709
"1080",1994-05-17,0.051,7716
"1081",1994-05-18,0.113,7717
"1082",1994-05-24,0.0695,7723
"1083",1994-06-01,0.069,7731
"1084",1994-06-03,0.10975,7733
"1085",1994-06-07,0.056,7737
"1086",1994-06-14,0.0185,7744
"1087",1994-06-21,0.096,7751
"1088",1994-06-28,0.08,7758
"1089",1994-07-05,0.056,7765
"1090",1994-07-07,0.56,7767
"1091",1994-07-12,0.091,7772
"1092",1994-07-20,0.0603333333333333,7780
"1093",1994-07-26,0.163,7786
"1094",1994-08-02,0.138,7793
"1095",1994-08-03,0.14,7794
"1096",1994-08-10,0.0665,7801
"1097",1994-08-15,0.101,7806
"1098",1994-08-24,0.022,7815
"1099",1994-08-29,0.0775,7820
"1100",1994-08-30,0.109,7821
"1101",1994-09-07,0.137,7829
"1102",1994-09-12,0.163,7834
"1103",1994-09-14,0.192,7836
"1104",1994-09-21,0.086,7843
"1105",1994-09-28,0.086,7850
"1106",1994-10-05,0.133,7857
"1107",1994-10-10,0.168,7862
"1108",1994-10-11,0.177,7863
"1109",1994-10-19,0.219,7871
"1110",1994-10-24,0.306,7876
"1111",1994-10-25,0.1986,7877
"1112",1994-11-01,0.229,7885
"1113",1994-11-07,0.228,7891
"1114",1994-11-21,0.076,7905
"1115",1994-11-22,0.0875,7906
"1116",1994-11-30,0.146,7914
"1117",1994-12-05,0.466,7919
"1118",1994-12-06,0.2255,7920
"1119",1994-12-19,0.201,7933
"1120",1994-12-21,0.434,7935
"1121",1995-01-03,0.259,7948
"1122",1995-01-04,0.122,7949
"1123",1995-01-10,0.198,7955
"1124",1995-01-17,0.1195,7962
"1125",1995-01-25,0.1008,7970
"1126",1995-01-31,0.248,7976
"1127",1995-02-01,0.1592,7977
"1128",1995-02-13,0.36,7989
"1129",1995-02-15,0.2106,7991
"1130",1995-02-22,0.261,7998
"1131",1995-03-01,0.1678,8005
"1132",1995-03-08,0.175,8012
"1133",1995-03-13,0.2885,8017
"1134",1995-03-15,0.1576,8019
"1135",1995-03-28,0.18675,8032
"1136",1995-03-29,0.1764,8033
"1137",1995-04-05,0.2062,8039
"1138",1995-04-10,0.3875,8044
"1139",1995-04-12,0.2094,8046
"1140",1995-04-19,0.1972,8053
"1141",1995-04-24,0.311,8058
"1142",1995-04-26,0.1338,8060
"1143",1995-05-03,0.095,8067
"1144",1995-05-08,0.034,8072
"1145",1995-05-10,0.0776,8074
"1146",1995-05-17,0.0384,8081
"1147",1995-05-22,0.08,8086
"1148",1995-05-24,0.0332,8088
"1149",1995-05-31,0.0224,8095
"1150",1995-06-05,0.016,8100
"1151",1995-06-07,0.0084,8102
"1152",1995-06-14,0.0024,8109
"1153",1995-06-19,0.013,8114
"1154",1995-06-20,0.0138,8115
"1155",1995-06-28,0.0398,8123
"1156",1995-07-05,0.041,8130
"1157",1995-07-12,0.0432,8137
"1158",1995-07-17,0.123,8142
"1159",1995-07-19,0.0776,8144
"1160",1995-07-26,0.085,8151
"1161",1995-08-03,0.042,8159
"1162",1995-08-09,0.0236,8165
"1163",1995-08-14,0.1,8170
"1164",1995-08-16,0.0482,8172
"1165",1995-08-23,0.06,8179
"1166",1995-08-29,0.058,8185
"1167",1995-08-30,0.0367142857142857,8186
"1168",1995-09-06,0.0656,8193
"1169",1995-09-11,0.087,8198
"1170",1995-09-13,0.0522,8200
"1171",1995-09-20,0.069,8207
"1172",1995-09-26,0.127,8213
"1173",1995-09-27,0.089,8214
"1174",1995-10-04,0.0924,8221
"1175",1995-10-09,0.103,8226
"1176",1995-10-11,0.0558,8228
"1177",1995-10-18,0.0443333333333333,8235
"1178",1995-10-24,0.044,8241
"1179",1995-10-25,0.0634,8242
"1180",1995-11-01,0.1298,8250
"1181",1995-11-06,0.382,8255
"1182",1995-11-08,0.2486,8257
"1183",1995-11-15,0.324,8264
"1184",1995-11-19,0.606,8268
"1185",1995-11-20,0.362,8269
"1186",1995-11-29,0.2995,8278
"1187",1995-12-04,0.3876,8283
"1188",1995-12-06,0.3376,8285
"1189",1995-12-13,0.2934,8292
"1190",1995-12-19,0.249,8298
"1191",1995-12-20,0.2814,8299
"1192",1995-12-27,0.296,8306
"1193",1996-01-02,0.478,8312
"1194",1996-01-03,0.216,8313
"1195",1996-01-10,0.3026,8320
"1196",1996-01-16,0.3246,8326
"1197",1996-01-18,0.2808,8328
"1198",1996-01-24,0.2136,8334
"1199",1996-01-29,0.371,8339
"1200",1996-01-31,0.2112,8341
"1201",1996-02-07,0.1764,8348
"1202",1996-02-12,0.131,8353
"1203",1996-02-14,0.13125,8355
"1204",1996-02-21,0.0668,8362
"1205",1996-02-26,0.071,8367
"1206",1996-02-28,0.037,8369
"1207",1996-03-06,0.0252,8376
"1208",1996-03-11,0.0414,8381
"1209",1996-03-13,0.1414,8383
"1210",1996-03-20,0.3128,8390
"1211",1996-03-25,0.568,8395
"1212",1996-03-27,0.357,8397
"1213",1996-04-03,0.1786,8404
"1214",1996-04-08,0.1622,8408
"1215",1996-04-10,0.1656,8410
"1216",1996-04-17,0.1794,8417
"1217",1996-04-22,0.274,8422
"1218",1996-04-24,0.1584,8424
"1219",1996-05-01,0.1068,8431
"1220",1996-05-06,0.0954,8436
"1221",1996-05-08,0.078,8438
"1222",1996-05-15,0.104,8445
"1223",1996-05-20,0.194,8450
"1224",1996-05-22,0.1024,8452
"1225",1996-05-29,0.122,8459
"1226",1996-06-03,0.2654,8464
"1227",1996-06-05,0.2534,8466
"1228",1996-06-12,0.1766,8473
"1229",1996-06-18,0.198,8479
"1230",1996-06-19,0.1082,8480
"1231",1996-06-26,0.071,8487
"1232",1996-07-01,0.0496,8492
"1233",1996-07-03,0.048,8494
"1234",1996-07-10,0.091,8501
"1235",1996-07-15,0.10375,8506
"1236",1996-07-16,0.0666,8507
"1237",1996-07-24,0.0416,8515
"1238",1996-07-30,0.053,8521
"1239",1996-07-31,0.0414,8522
"1240",1996-08-07,0.0314,8529
"1241",1996-08-13,0.0652,8535
"1242",1996-08-14,0.116,8536
"1243",1996-08-21,0.0692,8543
"1244",1996-08-26,0.067,8548
"1245",1996-08-28,0.0622,8550
"1246",1996-09-04,0.0414,8557
"1247",1996-09-09,0.05075,8562
"1248",1996-09-10,0.0276,8563
"1249",1996-09-18,0.0256,8571
"1250",1996-09-23,0.0194,8576
"1251",1996-09-25,0.01,8578
"1252",1996-10-02,0.0162,8585
"1253",1996-10-07,0.03925,8590
"1254",1996-10-09,0.0774,8592
"1255",1996-10-16,0.0744,8599
"1256",1996-10-21,0.1188,8604
"1257",1996-10-23,0.0914,8606
"1258",1996-10-30,0.0566,8614
"1259",1996-11-04,0.102,8619
"1260",1996-11-06,0.0554,8621
"1261",1996-11-13,0.0542,8628
"1262",1996-11-18,0.0724,8633
"1263",1996-11-20,0.0794,8635
"1264",1996-12-02,0.115,8647
"1265",1996-12-16,0.0898,8661
"1266",1996-12-30,0.217,8675
"1267",1997-01-13,0.0876,8689
"1268",1997-01-27,0.159,8703
"1269",1997-02-10,0.0172,8717
"1270",1997-02-24,0.09,8731
"1271",1997-03-10,0.0316,8745
"1272",1997-03-24,0.051,8759
"1273",1997-04-07,0.015,8772
"1274",1997-04-21,0.115,8786
"1275",1997-05-05,0.1816,8800
"1276",1997-05-19,0.118,8814
"1277",1997-06-02,0.06,8828
"1278",1997-06-16,0.157,8842
"1279",1997-06-30,0.0348,8856
"1280",1997-07-14,0.037,8870
"1281",1997-07-28,0.032,8884
"1282",1997-08-11,0.0422,8898
"1283",1997-08-25,0.12,8912
"1284",1997-09-08,0.0516,8926
"1285",1997-09-22,0.12,8940
"1286",1997-10-06,0.073,8954
"1287",1997-10-20,0.0628,8968
"1288",1997-11-03,0.0804,8983
"1289",1997-11-17,0.264,8997
"1290",1997-12-01,0.303,9011
"1291",1997-12-22,0.1982,9032
"1292",1998-01-05,0.334,9046
"1293",1998-01-20,0.1014,9061
"1294",1998-02-02,0.1908,9074
"1295",1998-02-17,0.234,9089
"1296",1998-03-02,0.18475,9102
"1297",1998-03-16,0.478,9116
"1298",1998-04-06,0.1024,9136
"1299",1998-04-20,0.325,9150
"1300",1998-05-04,0.2076,9164
"1301",1998-05-18,0.275,9178
"1302",1998-06-01,0.0704,9192
"1303",1998-06-15,0.078,9206
"1304",1998-06-29,0.0142,9220
"1305",1998-07-13,0.0474,9234
"1306",1998-07-27,0.014,9248
"1307",1998-08-10,0.023,9262
"1308",1998-08-24,0.055,9276
"1309",1998-09-08,0.0248,9291
"1310",1998-09-21,0.522,9304
"1311",1998-10-05,0.0514,9318
"1312",1998-10-19,0.34,9332
"1313",1998-11-02,0.3746,9347
"1314",1998-11-16,0.204,9361
"1315",1998-11-30,0.2312,9375
"1316",1998-12-14,0.2376,9389
"1317",1998-12-28,0.448,9403
"1318",1999-01-11,0.2624,9417
"1319",1999-01-25,0.323,9431
"1320",1999-02-08,0.1174,9445
"1321",1999-02-22,0.117,9459
"1322",1999-03-08,0.0048,9473
"1323",1999-03-22,0.033,9487
"1324",1999-04-05,0.002,9500
"1325",1999-04-19,NA,9514
"1326",1999-05-03,NA,9528
"1327",1999-05-17,NA,9542
"1328",1999-06-07,NA,9563
"1329",1999-06-21,0.094,9577
"1330",1999-07-12,0.0286,9598
"1331",1999-07-26,0.091,9612
"1332",1999-08-09,0.077,9626
"1333",1999-08-23,0.188,9640
"1334",1999-09-07,0.0714,9655
"1335",1999-09-20,0.192,9668
"1336",1999-10-04,0.1065,9682
"1337",1999-10-18,0.082,9696
"1338",1999-11-01,0.1385,9711
"1339",1999-11-15,0.811,9725
"1340",1999-12-13,0.5054,9753
"1341",1999-12-27,0.686,9767
"1342",2000-01-10,0.3525,9781
"1343",2000-01-24,0.274,9795
"1344",2000-02-07,0.1455,9809
"1345",2000-02-22,0.01,9824
"1346",2000-03-06,0.0046,9837
"1347",2000-03-20,0.012,9851
"1348",2000-04-03,0.0032,9864
"1349",2000-04-17,0.025,9878
"1350",2000-05-01,NA,9892
"1351",2000-05-15,NA,9906
"1352",2000-06-12,NA,9934
"1353",2000-06-26,NA,9948
"1354",2000-07-10,NA,9962
"1355",2000-07-24,0.005,9976
"1356",2000-08-07,0.0902,9990
"1357",2000-08-21,0.035,10004
"1358",2000-09-05,0.2026,10019
"1359",2000-09-18,0.038,10032
"1360",2000-10-02,0.049,10046
"1361",2000-10-16,0.167,10060
"1362",2000-11-13,0.191,10089
"1363",2000-12-04,0.196,10110
"1364",2000-12-18,0.187,10124
"1365",2001-01-08,0.1085,10145
"1366",2001-01-22,0.179,10159
"1367",2001-02-05,0.0736,10173
"1368",2001-02-20,0.049,10188
"1369",2001-03-05,0.0244,10201
"1370",2001-03-19,0.017,10215
"1371",2001-04-02,NA,10228
"1372",2001-04-16,NA,10242
"1373",2001-04-30,0.002,10256
"1374",2001-05-14,0.004,10270
"1375",2001-06-05,5e-04,10292
"1376",2001-06-18,NA,10305
"1377",2001-07-02,NA,10319
"1378",2001-07-16,0.451,10333
"1379",2001-07-30,0.1398,10347
"1380",2001-08-13,0.093,10361
"1381",2001-08-27,0.0472,10375
"1382",2001-09-10,0.179,10389
"1383",2001-09-24,0.0078,10403
"1384",2001-10-08,0.104,10417
"1385",2001-10-22,0.121,10431
"1386",2001-11-05,0.283,10446
"1387",2001-11-19,0.2146,10460
"1388",2001-12-03,0.445,10474
"1389",2001-12-17,0.292833333333333,10488
"1390",2002-01-07,0.2075,10509
"1391",2002-01-22,0.299,10524
"1392",2002-02-04,0.0605,10537
"1393",2002-02-19,0.106,10552
"1394",2002-03-04,0.106,10565
"1395",2002-03-18,0.035,10579
"1396",2002-04-01,0.043,10593
"1397",2002-04-15,NA,10606
"1398",2002-04-29,NA,10620
"1399",2002-05-13,NA,10634
"1400",2002-05-28,NA,10649
"1401",2002-06-10,NA,10662
"1402",2002-06-24,0.108,10676
"1403",2002-07-08,0.094,10690
"1404",2002-07-22,0.028,10704
"1405",2002-08-05,0.01,10718
"1406",2002-09-03,0.247,10747
"1407",2002-09-16,0.092,10760
"1408",2002-10-28,0.216,10803
"1409",2002-11-12,0.232,10818
"1410",2002-11-25,0.343,10831
"1411",2002-12-09,0.283,10845
"1412",2002-12-30,0.399,10866
"1413",2003-01-13,0.359,10880
"1414",2003-01-27,0.493,10894
"1415",2003-02-10,0.381,10908
"1416",2003-02-24,0.246,10922
"1417",2003-03-10,0.247,10936
"1418",2003-03-24,0.182,10950
"1419",2003-04-07,0.314,10963
"1420",2003-04-21,0.014,10977
"1421",2003-05-05,NA,10991
"1422",2003-05-19,0.008,11005
"1423",2003-06-02,0.005,11019
"1424",2003-06-16,0.004,11033
"1425",2003-07-21,0.068,11068
"1426",2003-08-04,0.079,11082
"1427",2003-09-02,0.152,11111
"1428",2003-09-15,0.0985,11124
"1429",2003-10-06,0.149,11145
"1430",2003-10-20,0.261,11159
"1431",2003-11-03,0.384,11174
"1432",2003-11-17,0.324,11188
"1433",2003-12-01,0.472,11202
"1434",2003-12-15,0.376,11216
"1435",2004-01-20,0.146,11252
"1436",2004-02-02,0.164,11265
"1437",2004-02-17,0.143,11280
"1438",2004-04-05,0.137,11327
"1439",2004-04-19,0.164,11341
"1440",2004-05-03,0.071,11355
"1441",2004-05-17,0.006,11369
"1442",2004-06-07,NA,11390
"1443",2004-06-21,NA,11404
"1444",2004-07-12,0.007,11425
"1445",2004-07-26,0.019,11439
"1446",2004-08-09,0.088,11453
"1447",2004-08-23,0.042,11467
"1448",2004-09-13,0.012,11488
"1449",2004-10-04,0.0045,11509
"1450",2004-10-18,0.159,11523
"1451",2004-11-01,0.577,11538
"1452",2004-11-15,0.62,11552
"1453",2004-12-06,0.3355,11573
"1454",2004-12-20,0.602,11587
"1455",2005-01-03,0.569,11601
"1456",2005-01-18,0.354,11616
"1457",2005-01-31,0.244,11629
"1458",2005-02-14,0.022,11643
"1459",2005-02-28,0.017,11657
"1460",2005-03-14,0.082,11671
"1461",2005-04-04,0.257,11691
"1462",2005-04-18,0.455,11705
"1463",2005-05-02,0.325,11719
"1464",2005-05-16,0.066,11733
"1465",2005-06-13,0.054,11761
"1466",2005-06-27,0.101,11775
"1467",2005-07-11,0.18,11789
"1468",2005-07-25,0.29,11803
"1469",2005-08-08,0.218,11817
"1470",2005-08-22,0.119,11831
"1471",2005-09-06,0.169,11846
"1472",2005-09-20,0.485,11860
"1473",2005-10-03,0.2385,11873
"1474",2005-10-17,0.21,11887
"1475",2005-11-01,0.084,11903
"1476",2005-11-14,0.196,11916
"1477",2005-12-05,0.312,11937
"1478",2005-12-19,0.422,11951
"1479",2006-01-09,0.2735,11972
"1480",2006-01-23,0.526,11986
"1481",2006-02-06,0.979,12000
"1482",2006-02-21,0.321,12015
"1483",2006-03-06,0.155,12028
"1484",2006-03-20,0.397,12042
"1485",2006-04-03,0.318,12055
"1486",2006-04-17,0.221,12069
"1487",2006-05-08,0.102,12090
"1488",2006-05-22,0.019,12104
"1489",2006-06-05,NA,12118
"1490",2006-06-19,NA,12132
"1491",2006-07-05,0.015,12148
"1492",2006-07-17,0.05,12160
"1493",2006-08-07,0.019,12181
"1494",2006-08-21,0.029,12195
"1495",2006-09-11,0.096,12216
"1496",2006-09-25,0.18,12230
"1497",2006-10-09,0.318,12244
"1498",2006-10-23,0.36,12258
"1499",2006-11-14,0.361,12281
"1500",2006-11-27,0.371,12294
"1501",2006-12-04,0.351,12301
"1502",2006-12-18,0.399,12315
"1503",2007-01-08,0.232,12336
"1504",2007-01-22,0.321,12350
"1505",2007-02-12,0.082,12371
"1506",2007-02-26,0.106,12385
"1507",2007-03-12,0.009,12398
"1508",2007-03-26,NA,12412
"1509",2007-04-09,NA,12426
"1510",2007-04-23,NA,12440
"1511",2007-05-07,0.011,12454
"1512",2007-05-21,NA,12468
"1513",2007-06-05,NA,12483
"1514",2007-06-18,0.005,12496
"1515",2007-07-09,0.098,12517
"1516",2007-07-23,0.007,12531
"1517",2007-08-06,0.023,12545
"1518",2007-08-20,0.052,12559
"1519",2007-09-10,0.2,12580
"1520",2007-09-24,0.21,12594
"1521",2007-10-08,0.06,12608
"1522",2007-10-22,0.129,12622
"1523",2007-11-13,0.406,12645
"1524",2007-11-26,0.393,12658
"1525",2007-12-05,0.404,12667
"1526",2007-12-19,0.419,12681
"1527",2008-01-02,0.406,12695
"1528",2008-01-16,0.408,12709
"1529",2008-02-06,0.379,12730
"1530",2008-02-20,0.413,12744
"1531",2008-03-05,0.328,12758
"1532",2008-03-19,0.269,12771
"1533",2008-04-02,0.149,12785
"1534",2008-04-16,0.04,12799
"1535",2008-05-14,0.005,12827
"1536",2008-05-28,0.029,12841
"1537",2008-06-11,0.02,12855
"1538",2008-06-25,0.008,12869
"1539",2008-07-16,0.018,12890
"1540",2008-07-30,0.013,12904
"1541",2008-08-13,0.053,12918
"1542",2008-08-28,NA,12933
"1543",2008-09-10,0.025,12946
"1544",2008-09-24,0.51,12960
"1545",2008-10-08,0.405,12974
"1546",2008-10-22,0.214,12988
"1547",2008-11-05,0.49,13003
"1548",2008-11-19,0.491,13017
"1549",2008-12-03,0.532,13031
"1550",2008-12-17,0.535,13045
"1551",2009-01-07,0.353,13066
"1552",2009-01-21,0.312,13080
"1553",2009-02-04,0.186,13094
"1554",2009-02-18,0.005,13108
"1555",2009-03-11,0.013,13128
"1556",2009-03-25,0.011,13142
"1557",2009-04-08,0.007,13156
"1558",2009-04-22,NA,13170
"1559",2009-05-06,NA,13184
"1560",2009-05-20,NA,13198
"1561",2009-06-03,0.008,13212
"1562",2009-06-17,0.005,13226
"1563",2009-07-08,0.06,13247
"1564",2009-07-22,0.086,13261
"1565",2009-08-12,0.101,13282
"1566",2009-08-26,0.177,13296
"1567",2009-09-09,0.0345,13310
"1568",2009-09-23,0.108,13324
"1569",2009-10-14,0.174,13345
"1570",2009-10-28,0.406,13359
"1571",2009-11-04,0.2005,13367
"1572",2009-11-18,0.446,13381
"1573",2009-12-09,0.445,13402
"1574",2009-12-23,0.424,13416
"1575",2010-01-13,0.434,13437
"1576",2010-01-27,0.323,13451
"1577",2010-02-10,0.142,13465
"1578",2010-02-24,0.111,13479
"1579",2010-03-03,5e-04,13486
"1580",2010-03-17,0.178,13499
"1581",2010-04-07,0.187,13520
"1582",2010-04-21,0.248,13534
"1583",2010-05-12,0.181,13555
"1584",2010-05-26,0.343,13569
"1585",2010-06-16,0.316,13590
"1586",2010-06-30,0.259,13604
"1587",2010-07-14,0.046,13618
"1588",2010-07-28,0.065,13632
"1589",2010-08-04,0.384,13639
"1590",2010-08-18,0.384,13653
"1591",2010-09-15,0.069,13681
"1592",2010-09-29,0.291,13695
"1593",2010-10-13,0.378,13709
"1594",2010-10-27,0.331,13723
"1595",2010-11-03,0.328,13730
"1596",2010-11-17,0.365,13745
"1597",2010-12-01,0.368,13759
"1598",2010-12-13,0.351,13771
