"","date","L001_WNDS_MPH"
"4409",2012-01-26,9.63
"4410",2012-01-27,12.94
"4411",2012-01-28,7.98
"4412",2012-01-29,13.59
"4413",2012-01-30,16.7
"4414",2012-01-31,11.29
"4415",2012-02-01,7.18
"4416",2012-02-02,4.72
"4417",2012-02-03,12.41
"4418",2012-02-04,11.01
"4419",2012-02-05,5.57
"4420",2012-02-06,8.15
"4421",2012-02-07,10.92
"4422",2012-02-08,12.29
"4423",2012-02-09,13.37
"4424",2012-02-10,8.42
"4425",2012-02-11,18.66
"4426",2012-02-12,19.55
"4427",2012-02-13,12.2
"4428",2012-02-14,6.85
"4429",2012-02-15,5.57
"4430",2012-02-16,5.36
"4431",2012-02-17,4.62
"4432",2012-02-18,2.74
"4433",2012-02-19,NA
"4434",2012-02-20,NA
"4435",2012-02-21,9.25
"4436",2012-02-22,7.84
"4437",2012-02-23,11.77
"4438",2012-02-24,12.78
"4439",2012-02-25,14.69
"4440",2012-02-26,14.02
"4441",2012-02-27,9.65
"4442",2012-02-28,8.62
"4443",2012-02-29,9.31
"4444",2012-03-01,6.37
"4445",2012-03-02,6.88
"4446",2012-03-03,15.45
"4447",2012-03-04,23.93
"4448",2012-03-05,13.96
"4449",2012-03-06,16.67
"4450",2012-03-07,13.3
"4451",2012-03-08,11.81
"4452",2012-03-09,7.45
"4453",2012-03-10,7.44
"4454",2012-03-11,11.68
"4455",2012-03-12,12.91
"4456",2012-03-13,10
"4457",2012-03-14,10.47
"4458",2012-03-15,11.8
"4459",2012-03-16,9.89
"4460",2012-03-17,8.7
"4461",2012-03-18,11.1
"4462",2012-03-19,9.96
"4463",2012-03-20,12.83
"4464",2012-03-21,15.87
"4465",2012-03-22,11.82
"4466",2012-03-23,10.46
"4467",2012-03-24,11.06
"4468",2012-03-25,17.28
"4469",2012-03-26,10.8
"4470",2012-03-27,11.75
"4471",2012-03-28,11.91
"4472",2012-03-29,8.91
"4473",2012-03-30,11.64
"4474",2012-03-31,13.46
"4475",2012-04-01,9.37
"4476",2012-04-02,6.05
"4477",2012-04-03,8.63
"4478",2012-04-04,8.37
"4479",2012-04-05,12.15
"4480",2012-04-06,17.6
"4481",2012-04-07,17.9
"4482",2012-04-08,11.12
"4483",2012-04-09,8.18
"4484",2012-04-10,9.33
"4485",2012-04-11,7.85
"4486",2012-04-12,12.89
"4487",2012-04-13,12.98
"4488",2012-04-14,16.63
"4489",2012-04-15,14.03
"4490",2012-04-16,12.44
"4491",2012-04-17,13.06
"4492",2012-04-18,10.23
"4493",2012-04-19,10.15
"4494",2012-04-20,12.86
"4495",2012-04-21,18.92
"4496",2012-04-22,20.49
"4497",2012-04-23,18.59
"4498",2012-04-24,13.38
"4499",2012-04-25,8.46
"4500",2012-04-26,8.39
"4501",2012-04-27,7.32
"4502",2012-04-28,8.51
"4503",2012-04-29,13.11
"4504",2012-04-30,18.96
"4505",2012-05-01,14.79
"4506",2012-05-02,14.1
"4507",2012-05-03,12.2
"4508",2012-05-04,10.21
"4509",2012-05-05,10.18
"4510",2012-05-06,10.5
"4511",2012-05-07,8.73
"4512",2012-05-08,10.09
"4513",2012-05-09,10.52
"4514",2012-05-10,11.33
"4515",2012-05-11,14.6
"4516",2012-05-12,14.6
"4517",2012-05-13,10.36
"4518",2012-05-14,7.86
"4519",2012-05-15,8.76
"4520",2012-05-16,6.33
"4521",2012-05-17,11.65
"4522",2012-05-18,8.95
"4523",2012-05-19,8.29
"4524",2012-05-20,9.07
"4525",2012-05-21,9.28
"4526",2012-05-22,13.1
"4527",2012-05-23,12.19
"4528",2012-05-24,10.33
"4529",2012-05-25,8.06
"4530",2012-05-26,9.3
"4531",2012-05-27,13.57
"4532",2012-05-28,17.2
"4533",2012-05-29,13.8
"4534",2012-05-30,11.71
"4535",2012-05-31,9.6
"4536",2012-06-01,14.5
"4537",2012-06-02,13.1
"4538",2012-06-03,9.04
"4539",2012-06-04,13.29
"4540",2012-06-05,11.9
"4541",2012-06-06,11.47
"4542",2012-06-07,9.39
"4543",2012-06-08,7.36
"4544",2012-06-09,8.44
"4545",2012-06-10,8.84
"4546",2012-06-11,10.85
"4547",2012-06-12,9.12
"4548",2012-06-13,9.78
"4549",2012-06-14,6.45
"4550",2012-06-15,10.77
"4551",2012-06-16,14.07
"4552",2012-06-17,12.38
"4553",2012-06-18,12.9
"4554",2012-06-19,15.37
"4555",2012-06-20,14.4
"4556",2012-06-21,10.01
"4557",2012-06-22,7.92
"4558",2012-06-23,11.86
"4559",2012-06-24,22.29
"4560",2012-06-25,19.5
"4561",2012-06-26,24.13
"4562",2012-06-27,16.46
"4563",2012-06-28,5.33
"4564",2012-06-29,7.95
"4565",2012-06-30,7.34
"4566",2012-07-01,7.88
"4567",2012-07-02,8.83
"4568",2012-07-03,8.32
"4569",2012-07-04,8.57
"4570",2012-07-05,8.57
"4571",2012-07-06,8.03
"4572",2012-07-07,9.95
"4573",2012-07-08,8.78
"4574",2012-07-09,8.7
"4575",2012-07-10,8.9
"4576",2012-07-11,10.15
"4577",2012-07-12,8.18
"4578",2012-07-13,10.89
"4579",2012-07-14,12.26
"4580",2012-07-15,9.53
"4581",2012-07-16,9.38
"4582",2012-07-17,10.34
"4583",2012-07-18,8.82
"4584",2012-07-19,9.65
"4585",2012-07-20,10.34
"4586",2012-07-21,9.95
"4587",2012-07-22,11.69
"4588",2012-07-23,10.98
"4589",2012-07-24,7.16
"4590",2012-07-25,8.96
"4591",2012-07-26,10
"4592",2012-07-27,10.19
"4593",2012-07-28,8.1
"4594",2012-07-29,10.35
"4595",2012-07-30,7.45
"4596",2012-07-31,9.22
"4597",2012-08-01,8.77
"4598",2012-08-02,5.85
"4599",2012-08-03,7.78
"4600",2012-08-04,8.77
"4601",2012-08-05,12.3
"4602",2012-08-06,11.3
"4603",2012-08-07,10.62
"4604",2012-08-08,8.8
"4605",2012-08-09,8.71
"4606",2012-08-10,9.09
"4607",2012-08-11,8.88
"4608",2012-08-12,7.34
"4609",2012-08-13,5.55
"4610",2012-08-14,6.12
"4611",2012-08-15,7.81
"4612",2012-08-16,8.39
"4613",2012-08-17,8.82
"4614",2012-08-18,9.26
"4615",2012-08-19,11.42
"4616",2012-08-20,9.83
"4617",2012-08-21,10.39
"4618",2012-08-22,8.61
"4619",2012-08-23,7.04
"4620",2012-08-24,11.42
"4621",2012-08-25,17.39
"4622",2012-08-26,23
"4623",2012-08-27,24.2
"4624",2012-08-28,14.1
"4625",2012-08-29,8.77
"4626",2012-08-30,9.19
"4627",2012-08-31,7.34
"4628",2012-09-01,10.72
"4629",2012-09-02,9.55
"4630",2012-09-03,7.65
"4631",2012-09-04,10.2
"4632",2012-09-05,13.83
"4633",2012-09-06,9.74
"4634",2012-09-07,8.34
"4635",2012-09-08,10.57
"4636",2012-09-09,16.24
"4637",2012-09-10,9.22
"4638",2012-09-11,12.54
"4639",2012-09-12,14.5
"4640",2012-09-13,12.4
"4641",2012-09-14,10.25
"4642",2012-09-15,9.76
"4643",2012-09-16,9.4
"4644",2012-09-17,10.68
"4645",2012-09-18,15.33
"4646",2012-09-19,9.93
"4647",2012-09-20,6.26
"4648",2012-09-21,9.85
"4649",2012-09-22,6.51
"4650",2012-09-23,7.52
"4651",2012-09-24,10.26
"4652",2012-09-25,9.96
"4653",2012-09-26,7.23
"4654",2012-09-27,8.51
"4655",2012-09-28,8.2
"4656",2012-09-29,7.92
"4657",2012-09-30,8.52
"4658",2012-10-01,15.51
"4659",2012-10-02,16.16
"4660",2012-10-03,10.41
"4661",2012-10-04,9.12
"4662",2012-10-05,9.01
"4663",2012-10-06,8.58
"4664",2012-10-07,7.61
"4665",2012-10-08,7.1
"4666",2012-10-09,9.12
"4667",2012-10-10,12.11
"4668",2012-10-11,13.77
"4669",2012-10-12,14.92
"4670",2012-10-13,15.94
"4671",2012-10-14,14
"4672",2012-10-15,8.66
"4673",2012-10-16,8.79
"4674",2012-10-17,7.74
"4675",2012-10-18,7.82
"4676",2012-10-19,6.97
"4677",2012-10-20,9.19
"4678",2012-10-21,12.66
"4679",2012-10-22,14.04
"4680",2012-10-23,12.87
"4681",2012-10-24,14.31
"4682",2012-10-25,15.3
"4683",2012-10-26,23.86
"4684",2012-10-27,23.02
"4685",2012-10-28,19.28
"4686",2012-10-29,20.3
"4687",2012-10-30,17.88
"4688",2012-10-31,9.62
"4689",2012-11-01,9.9
"4690",2012-11-02,6.61
"4691",2012-11-03,5.79
"4692",2012-11-04,3.81
"4693",2012-11-05,5.65
"4694",2012-11-06,8.22
"4695",2012-11-07,15.48
"4696",2012-11-08,16.1
"4697",2012-11-09,14.46
"4698",2012-11-10,10.66
"4699",2012-11-11,8.95
"4700",2012-11-12,7.38
"4701",2012-11-13,7.36
"4702",2012-11-14,7.51
"4703",2012-11-15,9.54
"4704",2012-11-16,13.49
"4705",2012-11-17,12.55
"4706",2012-11-18,16.17
"4707",2012-11-19,14.94
"4708",2012-11-20,14.34
"4709",2012-11-21,16.26
"4710",2012-11-22,17.86
"4711",2012-11-23,13.59
"4712",2012-11-24,8.91
"4713",2012-11-25,5.12
"4714",2012-11-26,3.19
"4715",2012-11-27,0.64
"4716",2012-11-28,9.18
"4717",2012-11-29,13.72
"4718",2012-11-30,10.59
"4719",2012-12-01,10.18
"4720",2012-12-02,9.34
"4721",2012-12-03,8.23
"4722",2012-12-04,8.59
"4723",2012-12-05,5.92
"4724",2012-12-06,6.57
"4725",2012-12-07,5.33
"4726",2012-12-08,5.78
"4727",2012-12-09,4.15
"4728",2012-12-10,7.7
"4729",2012-12-11,9.15
"4730",2012-12-12,7.36
"4731",2012-12-13,15.81
"4732",2012-12-14,16.19
"4733",2012-12-15,8.68
"4734",2012-12-16,6.49
"4735",2012-12-17,7.01
"4736",2012-12-18,9.01
"4737",2012-12-19,6.95
"4738",2012-12-20,9.56
"4739",2012-12-21,23.16
"4740",2012-12-22,17.07
"4741",2012-12-23,7.83
"4742",2012-12-24,4.4
"4743",2012-12-25,5.52
"4744",2012-12-26,12.73
"4745",2012-12-27,10.14
"4746",2012-12-28,6.7
"4747",2012-12-29,13.8
"4748",2012-12-30,17.26
"4749",2012-12-31,8.58
"4750",2013-01-01,4.7
"4751",2013-01-02,4.66
"4752",2013-01-03,5.62
"4753",2013-01-04,9.72
"4754",2013-01-05,8.5
"4755",2013-01-06,5.18
"4756",2013-01-07,12.3
"4757",2013-01-08,7.85
"4758",2013-01-09,8.42
"4759",2013-01-10,10.1
"4760",2013-01-11,7.84
"4761",2013-01-12,8.18
"4762",2013-01-13,8.88
"4763",2013-01-14,7
"4764",2013-01-15,7.75
"4765",2013-01-16,5.35
"4766",2013-01-17,11.67
"4767",2013-01-18,15.28
"4768",2013-01-19,10.63
"4769",2013-01-20,9.94
"4770",2013-01-21,10.24
"4771",2013-01-22,NA
"4772",2013-01-23,NA
"4773",2013-01-24,8.38
"4774",2013-01-25,9.58
"4775",2013-01-26,8.99
"4776",2013-01-27,8.37
"4777",2013-01-28,8.49
"4778",2013-01-29,7.95
"4779",2013-01-30,11.34
"4780",2013-01-31,16.27
"4781",2013-02-01,18.37
"4782",2013-02-02,11.24
"4783",2013-02-03,11.27
"4784",2013-02-04,8.29
"4785",2013-02-05,4.85
"4786",2013-02-06,5.87
"4787",2013-02-07,7.57
"4788",2013-02-08,8.36
"4789",2013-02-09,12.73
"4790",2013-02-10,11.77
"4791",2013-02-11,10.21
"4792",2013-02-12,7.81
"4793",2013-02-13,14.02
"4794",2013-02-14,12.67
"4795",2013-02-15,8.13
"4796",2013-02-16,14.53
"4797",2013-02-17,17.34
"4798",2013-02-18,13.59
"4799",2013-02-19,4.83
"4800",2013-02-20,5.76
"4801",2013-02-21,NA
"4802",2013-02-22,NA
"4803",2013-02-23,NA
"4804",2013-02-24,NA
"4805",2013-02-25,NA
"4806",2013-02-26,NA
"4807",2013-02-27,NA
"4808",2013-02-28,NA
"4809",2013-03-01,NA
"4810",2013-03-02,NA
"4811",2013-03-03,NA
"4812",2013-03-04,NA
"4813",2013-03-05,6.98
"4814",2013-03-06,18.34
"4815",2013-03-07,11.4
"4816",2013-03-08,7.79
"4817",2013-03-09,9.08
"4818",2013-03-10,8.81
"4819",2013-03-11,10.74
"4820",2013-03-12,11.6
"4821",2013-03-13,12.84
"4822",2013-03-14,16.3
"4823",2013-03-15,10.04
"4824",2013-03-16,5.37
"4825",2013-03-17,5.73
"4826",2013-03-18,9.36
"4827",2013-03-19,6.68
"4828",2013-03-20,9.78
"4829",2013-03-21,11.63
"4830",2013-03-22,8.22
"4831",2013-03-23,8.57
"4832",2013-03-24,16.69
"4833",2013-03-25,15.75
"4834",2013-03-26,17.85
"4835",2013-03-27,18.31
"4836",2013-03-28,14.93
"4837",2013-03-29,10.36
"4838",2013-03-30,7.89
"4839",2013-03-31,13.6
"4840",2013-04-01,11.87
"4841",2013-04-02,12.63
"4842",2013-04-03,16.05
"4843",2013-04-04,18.9
"4844",2013-04-05,22.56
"4845",2013-04-06,20.09
"4846",2013-04-07,11.57
"4847",2013-04-08,7.54
"4848",2013-04-09,11.18
"4849",2013-04-10,NA
"4850",2013-04-11,NA
"4851",2013-04-12,NA
"4852",2013-04-13,13.44
"4853",2013-04-14,18.81
"4854",2013-04-15,17.09
"4855",2013-04-16,12.35
"4856",2013-04-17,13.32
"4857",2013-04-18,14.74
"4858",2013-04-19,22.72
"4859",2013-04-20,19.78
"4860",2013-04-21,14.09
"4861",2013-04-22,13.51
"4862",2013-04-23,14.29
"4863",2013-04-24,9.09
"4864",2013-04-25,9.16
"4865",2013-04-26,8.71
"4866",2013-04-27,11.7
"4867",2013-04-28,13.17
"4868",2013-04-29,10.3
"4869",2013-04-30,8.25
"4870",2013-05-01,8.59
"4871",2013-05-02,11.4
"4872",2013-05-03,8.75
"4873",2013-05-04,12.22
"4874",2013-05-05,13.16
"4875",2013-05-06,11.59
"4876",2013-05-07,10.89
"4877",2013-05-08,7.63
"4878",2013-05-09,8.31
"4879",2013-05-10,8.73
"4880",2013-05-11,9.64
"4881",2013-05-12,10.8
"4882",2013-05-13,10.51
"4883",2013-05-14,12.59
"4884",2013-05-15,9.5
"4885",2013-05-16,9.42
"4886",2013-05-17,8.85
"4887",2013-05-18,10.19
"4888",2013-05-19,10.9
"4889",2013-05-20,8.21
"4890",2013-05-21,11.16
"4891",2013-05-22,8.5
"4892",2013-05-23,7.28
"4893",2013-05-24,7.16
"4894",2013-05-25,13.75
"4895",2013-05-26,12.28
"4896",2013-05-27,13.36
"4897",2013-05-28,14.24
"4898",2013-05-29,14.36
"4899",2013-05-30,15.62
"4900",2013-05-31,14.86
"4901",2013-06-01,10.73
"4902",2013-06-02,7.45
"4903",2013-06-03,7.91
"4904",2013-06-04,6.93
"4905",2013-06-05,11.01
"4906",2013-06-06,19.45
"4907",2013-06-07,13.68
"4908",2013-06-08,9.24
"4909",2013-06-09,11.08
"4910",2013-06-10,8.82
"4911",2013-06-11,7.07
"4912",2013-06-12,6.17
"4913",2013-06-13,8.36
"4914",2013-06-14,10.83
"4915",2013-06-15,8.58
"4916",2013-06-16,10.39
"4917",2013-06-17,10.46
"4918",2013-06-18,10.11
"4919",2013-06-19,9.15
"4920",2013-06-20,7.67
"4921",2013-06-21,8.43
"4922",2013-06-22,8.26
"4923",2013-06-23,8.91
"4924",2013-06-24,10.49
"4925",2013-06-25,9.27
"4926",2013-06-26,9.72
"4927",2013-06-27,7.74
"4928",2013-06-28,9.88
"4929",2013-06-29,11.79
"4930",2013-06-30,14.02
"4931",2013-07-01,13.95
"4932",2013-07-02,9.02
"4933",2013-07-03,13
"4934",2013-07-04,12.59
"4935",2013-07-05,13.4
"4936",2013-07-06,12.14
"4937",2013-07-07,11.86
"4938",2013-07-08,9.76
"4939",2013-07-09,9.33
"4940",2013-07-10,8.93
"4941",2013-07-11,9.69
"4942",2013-07-12,6.14
"4943",2013-07-13,10.25
"4944",2013-07-14,11.66
"4945",2013-07-15,8.8
"4946",2013-07-16,12.04
"4947",2013-07-17,10.01
"4948",2013-07-18,7.8
"4949",2013-07-19,9.2
"4950",2013-07-20,7.2
"4951",2013-07-21,7.15
"4952",2013-07-22,7.43
"4953",2013-07-23,5.94
"4954",2013-07-24,10.64
"4955",2013-07-25,12.28
"4956",2013-07-26,10.25
"4957",2013-07-27,7.42
"4958",2013-07-28,8.05
"4959",2013-07-29,6.83
"4960",2013-07-30,7.07
"4961",2013-07-31,8.95
"4962",2013-08-01,8.76
"4963",2013-08-02,7.28
"4964",2013-08-03,10.07
"4965",2013-08-04,9.31
"4966",2013-08-05,9.16
"4967",2013-08-06,5.28
"4968",2013-08-07,8.79
"4969",2013-08-08,11.14
"4970",2013-08-09,10.31
"4971",2013-08-10,9.65
"4972",2013-08-11,9.05
"4973",2013-08-12,9.07
"4974",2013-08-13,7.46
"4975",2013-08-14,9.99
"4976",2013-08-15,8.56
"4977",2013-08-16,6.67
"4978",2013-08-17,10.14
"4979",2013-08-18,11.91
"4980",2013-08-19,9.75
"4981",2013-08-20,11.17
"4982",2013-08-21,12.08
"4983",2013-08-22,9.65
"4984",2013-08-23,6.11
"4985",2013-08-24,9.03
"4986",2013-08-25,9.9
"4987",2013-08-26,8.03
"4988",2013-08-27,9.38
"4989",2013-08-28,7.58
"4990",2013-08-29,7.97
"4991",2013-08-30,7.25
"4992",2013-08-31,9.14
"4993",2013-09-01,6.73
"4994",2013-09-02,5.94
"4995",2013-09-03,5.74
"4996",2013-09-04,5.21
"4997",2013-09-05,7.69
"4998",2013-09-06,7.91
"4999",2013-09-07,9.83
"5000",2013-09-08,7.39
"5001",2013-09-09,10.05
"5002",2013-09-10,12.04
"5003",2013-09-11,10.09
"5004",2013-09-12,5.88
"5005",2013-09-13,6.24
"5006",2013-09-14,9.75
"5007",2013-09-15,10.94
"5008",2013-09-16,10.79
"5009",2013-09-17,9.83
"5010",2013-09-18,8.84
"5011",2013-09-19,10.16
"5012",2013-09-20,9.51
"5013",2013-09-21,7.07
"5014",2013-09-22,8.81
"5015",2013-09-23,6.76
"5016",2013-09-24,10.21
"5017",2013-09-25,13.03
"5018",2013-09-26,11.11
"5019",2013-09-27,11.26
"5020",2013-09-28,11.12
"5021",2013-09-29,7.52
"5022",2013-09-30,6.63
"5023",2013-10-01,10.13
"5024",2013-10-02,11.08
"5025",2013-10-03,8.42
"5026",2013-10-04,6.6
"5027",2013-10-05,7.52
"5028",2013-10-06,7.4
"5029",2013-10-07,13.66
"5030",2013-10-08,12.44
"5031",2013-10-09,12.2
"5032",2013-10-10,12.03
"5033",2013-10-11,7.35
"5034",2013-10-12,6.12
"5035",2013-10-13,9.22
"5036",2013-10-14,9.73
"5037",2013-10-15,8.65
"5038",2013-10-16,6.29
"5039",2013-10-17,5.35
"5040",2013-10-18,6.54
"5041",2013-10-19,6.65
"5042",2013-10-20,7.76
"5043",2013-10-21,8.2
"5044",2013-10-22,10.78
"5045",2013-10-23,10.84
"5046",2013-10-24,16.74
"5047",2013-10-25,15.05
"5048",2013-10-26,10.18
"5049",2013-10-27,10.48
"5050",2013-10-28,9.72
"5051",2013-10-29,11.46
"5052",2013-10-30,8.76
"5053",2013-10-31,7.87
"5054",2013-11-01,4.91
"5055",2013-11-02,11.54
"5056",2013-11-03,17.56
"5057",2013-11-04,16.68
"5058",2013-11-05,12.88
"5059",2013-11-06,7.45
"5060",2013-11-07,8.15
"5061",2013-11-08,14.88
"5062",2013-11-09,13.27
"5063",2013-11-10,9.95
"5064",2013-11-11,9.12
"5065",2013-11-12,7.46
"5066",2013-11-13,20.61
"5067",2013-11-14,12.96
"5068",2013-11-15,9.51
"5069",2013-11-16,7.81
"5070",2013-11-17,5.92
"5071",2013-11-18,4.57
"5072",2013-11-19,6.96
"5073",2013-11-20,8.73
"5074",2013-11-21,11.38
"5075",2013-11-22,10.78
"5076",2013-11-23,7.68
"5077",2013-11-24,15.06
"5078",2013-11-25,16.73
"5079",2013-11-26,12.97
"5080",2013-11-27,19.32
"5081",2013-11-28,16.76
"5082",2013-11-29,16.12
"5083",2013-11-30,11.81
"5084",2013-12-01,10.76
"5085",2013-12-02,8.12
"5086",2013-12-03,6.36
"5087",2013-12-04,4.19
"5088",2013-12-05,4.46
"5089",2013-12-06,5.75
"5090",2013-12-07,4.47
"5091",2013-12-08,6.46
"5092",2013-12-09,7
"5093",2013-12-10,4.11
"5094",2013-12-11,7.61
"5095",2013-12-12,14.62
"5096",2013-12-13,12.67
"5097",2013-12-14,9.4
"5098",2013-12-15,9.69
"5099",2013-12-16,13.58
"5100",2013-12-17,12.44
"5101",2013-12-18,12.01
"5102",2013-12-19,10.62
"5103",2013-12-20,7.88
"5104",2013-12-21,7.85
"5105",2013-12-22,7.04
"5106",2013-12-23,6.01
"5107",2013-12-24,12.69
"5108",2013-12-25,12.16
"5109",2013-12-26,9.79
"5110",2013-12-27,11.82
"5111",2013-12-28,9.51
"5112",2013-12-29,9.35
"5113",2013-12-30,10.48
"5114",2013-12-31,14.53
"5115",2014-01-01,7.74
"5116",2014-01-02,10.57
"5117",2014-01-03,19.27
"5118",2014-01-04,7.15
"5119",2014-01-05,6.18
"5120",2014-01-06,13
"5121",2014-01-07,20.75
"5122",2014-01-08,14.31
"5123",2014-01-09,10.23
"5124",2014-01-10,6.09
"5125",2014-01-11,8.89
"5126",2014-01-12,10.2
"5127",2014-01-13,6.57
"5128",2014-01-14,6.37
"5129",2014-01-15,10.99
"5130",2014-01-16,14.34
"5131",2014-01-17,8.29
"5132",2014-01-18,11.72
"5133",2014-01-19,8.09
"5134",2014-01-20,6.44
"5135",2014-01-21,9.34
"5136",2014-01-22,13.8
"5137",2014-01-23,11.6
"5138",2014-01-24,17.32
"5139",2014-01-25,6.99
"5140",2014-01-26,4.84
"5141",2014-01-27,6.23
"5142",2014-01-28,3.5
"5143",2014-01-29,12.92
"5144",2014-01-30,12.25
"5145",2014-01-31,7.72
"5146",2014-02-01,5.4
"5147",2014-02-02,5.69
"5148",2014-02-03,5.72
"5149",2014-02-04,6.13
"5150",2014-02-05,6.71
"5151",2014-02-06,8.69
"5152",2014-02-07,9.5
"5153",2014-02-08,6.61
"5154",2014-02-09,11.5
"5155",2014-02-10,10.1
"5156",2014-02-11,8.73
"5157",2014-02-12,7.83
"5158",2014-02-13,21.36
"5159",2014-02-14,9.24
"5160",2014-02-15,16.25
"5161",2014-02-16,8.73
"5162",2014-02-17,6.97
"5163",2014-02-18,5.34
"5164",2014-02-19,5.11
"5165",2014-02-20,6.47
"5166",2014-02-21,7.47
"5167",2014-02-22,5.74
"5168",2014-02-23,5.13
"5169",2014-02-24,6.2
"5170",2014-02-25,6.29
"5171",2014-02-26,9.76
"5172",2014-02-27,11.46
"5173",2014-02-28,9.29
"5174",2014-03-01,10.66
"5175",2014-03-02,9.12
"5176",2014-03-03,8.14
"5177",2014-03-04,7.06
"5178",2014-03-05,7.19
"5179",2014-03-06,11.32
"5180",2014-03-07,16.28
"5181",2014-03-08,9.15
"5182",2014-03-09,7.08
"5183",2014-03-10,7.75
"5184",2014-03-11,5.88
"5185",2014-03-12,16.8
"5186",2014-03-13,14.47
"5187",2014-03-14,12.64
"5188",2014-03-15,8.22
"5189",2014-03-16,12.81
"5190",2014-03-17,15.4
"5191",2014-03-18,16.18
"5192",2014-03-19,9.62
"5193",2014-03-20,8.87
"5194",2014-03-21,14.76
"5195",2014-03-22,9.26
"5196",2014-03-23,7.85
"5197",2014-03-24,7.93
"5198",2014-03-25,16.71
"5199",2014-03-26,16.79
"5200",2014-03-27,11.61
"5201",2014-03-28,10.2
"5202",2014-03-29,12.27
"5203",2014-03-30,12.97
"5204",2014-03-31,9.82
"5205",2014-04-01,7.81
"5206",2014-04-02,7.75
"5207",2014-04-03,7.84
"5208",2014-04-04,7.03
"5209",2014-04-05,7.65
"5210",2014-04-06,9.53
"5211",2014-04-07,12.51
"5212",2014-04-08,19.92
"5213",2014-04-09,14.21
"5214",2014-04-10,11.56
"5215",2014-04-11,8.97
"5216",2014-04-12,10.27
"5217",2014-04-13,12.46
"5218",2014-04-14,7.9
"5219",2014-04-15,12.61
"5220",2014-04-16,15.28
"5221",2014-04-17,15.07
"5222",2014-04-18,11.41
"5223",2014-04-19,15.47
"5224",2014-04-20,12.3
"5225",2014-04-21,11.53
"5226",2014-04-22,7.38
"5227",2014-04-23,8.3
"5228",2014-04-24,8.45
"5229",2014-04-25,7.56
"5230",2014-04-26,8.91
"5231",2014-04-27,9.02
"5232",2014-04-28,10.42
"5233",2014-04-29,13.86
"5234",2014-04-30,11.85
"5235",2014-05-01,11.17
"5236",2014-05-02,14.54
"5237",2014-05-03,10.38
"5238",2014-05-04,14.15
"5239",2014-05-05,7.89
"5240",2014-05-06,7.47
"5241",2014-05-07,9.27
"5242",2014-05-08,10.64
"5243",2014-05-09,12.68
"5244",2014-05-10,13.04
"5245",2014-05-11,10.94
"5246",2014-05-12,13.73
"5247",2014-05-13,13.53
"5248",2014-05-14,14.35
"5249",2014-05-15,14.56
"5250",2014-05-16,14.63
"5251",2014-05-17,15.42
"5252",2014-05-18,13.59
"5253",2014-05-19,12.14
"5254",2014-05-20,10.61
"5255",2014-05-21,8.73
"5256",2014-05-22,8.07
"5257",2014-05-23,8.63
"5258",2014-05-24,10.57
"5259",2014-05-25,8.99
"5260",2014-05-26,9.04
"5261",2014-05-27,11.18
"5262",2014-05-28,7.98
"5263",2014-05-29,10.6
"5264",2014-05-30,9.39
"5265",2014-05-31,8.57
"5266",2014-06-01,12.75
"5267",2014-06-02,15.34
"5268",2014-06-03,10.9
"5269",2014-06-04,8.37
"5270",2014-06-05,8.89
"5271",2014-06-06,10.04
"5272",2014-06-07,8.86
"5273",2014-06-08,9.26
"5274",2014-06-09,5.49
"5275",2014-06-10,7.59
"5276",2014-06-11,10.39
"5277",2014-06-12,12.57
"5278",2014-06-13,10.3
"5279",2014-06-14,6.2
"5280",2014-06-15,7.57
"5281",2014-06-16,8.66
"5282",2014-06-17,8.96
"5283",2014-06-18,7.51
"5284",2014-06-19,5.15
"5285",2014-06-20,8.01
"5286",2014-06-21,11.49
"5287",2014-06-22,8.15
"5288",2014-06-23,8.13
"5289",2014-06-24,7.5
"5290",2014-06-25,8.83
"5291",2014-06-26,6.91
"5292",2014-06-27,6.12
"5293",2014-06-28,4.49
"5294",2014-06-29,8.59
"5295",2014-06-30,11.46
"5296",2014-07-01,14.38
"5297",2014-07-02,11.57
"5298",2014-07-03,12.44
"5299",2014-07-04,8.69
"5300",2014-07-05,7.22
"5301",2014-07-06,8.56
"5302",2014-07-07,6
"5303",2014-07-08,7.26
"5304",2014-07-09,5.91
"5305",2014-07-10,9.98
"5306",2014-07-11,7.6
"5307",2014-07-12,9.53
"5308",2014-07-13,8.07
"5309",2014-07-14,7.12
"5310",2014-07-15,8.8
"5311",2014-07-16,11.03
"5312",2014-07-17,9.29
"5313",2014-07-18,8.46
"5314",2014-07-19,6.8
"5315",2014-07-20,6.25
"5316",2014-07-21,8.58
"5317",2014-07-22,7.69
"5318",2014-07-23,6.6
"5319",2014-07-24,8.89
"5320",2014-07-25,7.64
"5321",2014-07-26,7.12
"5322",2014-07-27,9.06
"5323",2014-07-28,11.43
"5324",2014-07-29,10.76
"5325",2014-07-30,8.34
"5326",2014-07-31,7.85
"5327",2014-08-01,8.42
"5328",2014-08-02,6.35
"5329",2014-08-03,7.12
"5330",2014-08-04,10.89
"5331",2014-08-05,10.92
"5332",2014-08-06,5.83
"5333",2014-08-07,8.31
"5334",2014-08-08,6.13
"5335",2014-08-09,7.33
"5336",2014-08-10,8.32
"5337",2014-08-11,6.77
"5338",2014-08-12,8.77
"5339",2014-08-13,9.76
"5340",2014-08-14,7.92
"5341",2014-08-15,9.12
"5342",2014-08-16,7.5
