"date","FISHCR_FLOW_cfs","S127_P_FLOW_cfs","S133_P_FLOW_cfs","S154_C_FLOW_cfs","S191_S_FLOW_cfs","S308_S_FLOW_cfs","S4_P_FLOW_cfs","S71_S_FLOW_cfs","S72_S_FLOW_cfs","SUM_S65_FLOW_cfs","SUM_S84_FLOW_cfs"
2018-08-17,1715049.45791424,0,0,0,0,2647194.74103168,0,88174.5826864896,108774.74878583,9942980.88294121,1182405.49574233
2018-08-18,1666117.94698944,0,0,0,0,724186.36168704,0,233232.046823059,0,9644669.92658817,856790.756293248
2018-08-19,1570701.50068608,0,0,0,0,0,0,354092.878807315,100211.73437399,10072502.5923592,1059098.08821183
2018-08-20,1489964.50766016,0,190588.235052096,0,309491.80659936,1839824.81077248,0,294200.70943536,76064.0337326016,9642810.52917302,1183433.05747175
2018-08-21,1416567.24127296,0,0,0,397911.046840474,2940783.80658048,0,438597.598174445,0,9150363.80322584,995291.397965895
2018-08-22,1335830.24824704,0,0,0,373983.537998246,4217896.24171776,0,437790.228244186,157804.12273248,8276471.48386437,1203127.99061898
2018-08-23,1269772.70849856,59133.7309526208,138977.723904163,0,357151.098240115,3767726.3412096,0,505682.699652346,136934.833323053,7807854.40373756,1096922.1461567
2018-08-24,1208608.31984256,0,0,0,345847.919216486,2644748.16548544,0,604793.475030528,112958.392969901,7207048.84684741,2189244.73028648
2018-08-25,1157230.23337152,0,0,0,105618.666331181,753545.26824192,0,452102.69518969,102487.049631994,6613729.81112874,2642595.17900475
2018-08-26,1120531.60017792,0,0,0,0,2138307.02741376,0,444665.10552912,172532.507520845,6498716.2947,2608294.18984646
2018-08-27,1201268.59320384,3718.7948302848,252926.979970291,0,412933.020694387,1438586.42118912,0,447600.996184608,13015.7819059968,6466592.75777787,2702438.41686578
2018-08-28,1365189.15480192,0,140739.258297456,0,411416.143855718,3858249.63642048,0,442830.17386944,0,6665768.47299727,3100545.18974995
2018-08-29,1830038.50858752,72247.3758804672,142256.135136125,0,416798.610057446,4961655.20777472,0,267557.501736806,0,6884761.45014121,2653604.76896283
2018-08-30,2935890.655488,0,165290.643903974,100309.59739584,539983.68881063,4968994.93441344,0,343988.521801344,0,6602769.15268159,2416164.61220024
2018-08-31,3694329.0748224,0,0,97960.8848714496,510624.78225575,3992811.29146368,0,482905.081316851,0,7641805.32141425,2135102.01344819
2018-09-01,3841123.6075968,130989.65474569,0,0,0,1086279.54253056,0,602713.885816224,0,7199758.05171961,2243876.76223402
2018-09-02,3743260.5857472,0,247593.445279488,0,372295.400871341,0,0,320990.711666688,0,8239381.39858337,2201795.66283869
2018-09-03,3253945.4764992,0,0,0,241305.746125651,3165868.75683456,0,356759.646152717,51402.5522265024,9426092.86728709,2237246.54250371
2018-09-04,2764630.3672512,121790.530691827,250541.568812707,46240.277823936,384748.470401702,2955463.25985792,0,257404.21321991,38044.249744032,10912093.9225623,2089448.91375535
2018-09-05,2360945.4021216,0,0,0,252413.199105581,3865589.3630592,0,0,0,10863456.0007031,1773547.07922484
2018-09-06,2052676.88329536,59500.7172845568,151528.656456374,0,513.7808647104,4188537.33516288,0,399403.45792368,39389.866294464,11159393.7787763,1789841.2723628
2018-09-07,1869183.71732736,0,0,0,0,2720592.00741888,0,223617.004926336,51696.1412920512,11180605.5887622,1370351.42920449
2018-09-08,1724835.7600992,0,0,0,250260.21262489,528460.31798784,0,398669.485259808,76015.1022216768,11486427.5320422,919300.76149968
2018-09-09,1597613.83169472,0,0,0,394779.430141286,0,0,493963.602785856,20404.4400556416,11501302.7113633,1029812.57892334
2018-09-10,1526663.14085376,69164.6906922048,358093.029825418,0,372099.674827642,1411674.09018048,0,632586.573235814,4624.0277823936,11074350.812789,996514.685739015
2018-09-11,1438586.42118912,0,0,0,42864.0035701248,2933444.07994176,0,453472.777495584,85825.8701620992,10137214.5155572,876289.963396781
2018-09-12,1384761.75917184,0,0,0,0,4531057.91163648,0,420028.089778483,0,9573180.98912703,475076.039568883
2018-09-13,1330937.09715456,0,334740.466236557,440.3835983232,400137.430587552,4132266.09759936,0,347951.974186253,9150.1925429376,7964875.62229525,423575.624320531
2018-09-14,1289345.31286848,0,0,0,376968.360164659,2632515.28775424,0,170868.836149402,117166.502909434,7653353.15799251,481437.135989107
2018-09-15,1262432.98185984,0,0,57445.5938257152,68553.0468056448,508887.71361792,0,561073.170019219,75794.9104225152,6602744.68692613,127882.503801965
2018-09-16,1230627.49975872,0,0,74522.6911384704,0,0,0,601490.598043104,47708.22315168,6216234.68213113,261392.131360282
2018-09-17,1211054.8953888,55659.59367696,338104.507612637,6165.3703765248,67403.156298912,1585380.95396352,0,438401.872130746,101508.419413498,5445661.24808738,0
2018-09-18,1196375.44211136,0,0,0,0,3398293.43372736,0,205952.729482483,0,5800390.23653672,0
2018-09-19,1237967.22639744,0,0,0,0,4636260.6601248,0,78877.5956107776,0,5335858.93757213,0
2018-09-20,1352956.27707072,0,241097.787204221,0,0,4658279.84004096,0,0,0,5101428.06873141,231641.772718003
2018-09-21,1497304.23429888,0,0,0,0,2940783.80658048,0,0,92749.6789579584,5543695.53022522,0
2018-09-22,1639205.6159808,0,0,0,0,689934.30403968,0,280255.228821792,136323.189436493,6223476.545748,176667.22019399
2018-09-23,1693030.27799808,0,0,0,0,0,0,501694.781511974,0,5879365.69516934,0
2018-09-24,1617186.43606464,76822.472151936,335670.164944128,0,0,1741961.78892288,0,NA,0,5578681.56053645,288182.13359161
2018-09-25,1406780.939088,0,0,0,0,3718794.8302848,0,514735.029173434,0,5458481.30394968,86926.8291579072
2018-09-26,1223287.77312,0,0,0,0,4469893.52298048,0,404688.061103558,0,5045597.21476621,163137.657423283
2018-09-27,1078939.81589184,52038.6618685248,389409.19681729,0,0,4335331.86793728,0,367940.496399034,0,4905212.70992296,81568.8287116416
2018-09-28,924805.55647872,0,0,0,0,3532855.08877056,0,405152.910457344,0,4581237.17608986,191420.070737818
2018-09-29,765778.14597312,0,0,0,0,851408.29009152,0,439404.968104704,0,5137417.1950166,0
2018-09-30,636109.6420224,0,0,0,0,0,0,159076.342016525,0,4602718.10938585,0
2018-10-01,508887.71361792,0,306861.737887152,0,0,1712602.882368,0,0,0,4478383.14012593,235262.704526438
2018-10-02,411024.69176832,0,0,0,0,3241712.598768,0,0,0,4486261.11338483,0
2018-10-03,352306.87865856,0,0,0,0,3941433.20499264,0,0,0,4101194.58816211,0
2018-10-04,310715.09437248,0,157094.61582407,0,0,3745707.16129344,0,0,0,4359871.02066607,0
2018-10-05,296035.64109504,0,0,0,0,1066706.93816064,0,0,0,4114308.23308996,0
2018-10-06,247104.13017024,0,0,0,0,0,0,0,0,3852500.18388682,0
2018-10-07,207224.948766528,0,0,0,0,0,0,0,0,3447053.68436392,0
2018-10-08,136029.600370944,0,0,0,0,0,0,0,0,3976199.04350471,0
2018-10-09,180557.275312512,0,168018.575638032,0,0,0,0,0,0,3816926.97544449,0
2018-10-10,220436.456716224,0,0,0,0,0,0,0,0,3521258.32068138,0
2018-10-11,188386.31706048,0,0,0,0,0,0,0,0,4250900.54583654,0
2018-10-12,169547.685354432,0,0,0,0,0,0,0,0,3781182.50671392,0
2018-10-13,148262.478102144,0,0,0,0,0,0,0,0,4114895.41122106,0
2018-10-14,165633.164480448,0,0,0,0,0,0,0,0,3893088.87219894,0
2018-10-15,141901.38168192,0,0,0,0,0,0,0,0,3818052.40019576,0
2018-10-16,125998.64063136,0,0,0,0,0,0,0,0,3875546.9255324,0
2018-10-17,104958.090933696,0,0,0,0,0,0,0,0,3814822.92047472,0
2018-10-18,111563.844908544,0,0,0,0,582284.98000512,0,0,0,3751432.14807164,0
2018-10-19,122573.434866624,0,0,0,0,628769.91538368,0,0,5749.452533664,3581933.39422813,0
2018-10-20,99086.30962272,0,0,0,0,0,0,0,0,3700323.18491069,0
2018-10-21,73886.581496448,0,0,0,0,0,0,0,0,3742012.83221862,0
2018-10-22,75843.84193344,0,0,0,0,0,0,0,0,3722440.2278487,0
2018-10-23,86853.43189152,0,0,0,0,543139.77126528,0,0,0,3747860.14777413,0
2018-10-24,68993.430403968,0,0,0,0,0,0,0,0,3767848.66998691,0
2018-10-25,50888.771361792,0,0,0,0,286249.33891008,0,0,0,2505513.55114892,0
2018-10-26,44038.35983232,0,0,0,0,469742.50487808,0,0,0,1957138.10821469,0
2018-10-27,73886.581496448,0,0,0,0,53824.66201728,0,0,0,1083857.43273978,0
2018-10-28,42081.099395328,0,0,0,0,0,0,0,0,1340845.72811683,0
2018-10-29,58228.498000512,0,0,0,0,122328.777312,0,0,0,732871.704876192,0
2018-10-30,68504.11529472,0,0,0,0,462402.77823936,0,0,0,970947.971280806,0
2018-10-31,50399.456252544,0,0,0,0,212852.07252288,0,NA,0,1056382.38935551,0
2018-11-01,55537.264899648,0,0,0,0,423257.56949952,0,0,0,1229599.9380293,0
2018-11-02,63610.96420224,0,0,0,0,499101.41143296,0,0,0,975987.916906061,0
2018-11-03,54069.319571904,0,0,0,0,0,0,0,0,988807.972768359,0
2018-11-04,55537.264899648,0,0,0,0,0,0,0,0,981150.191308627,0
2018-11-05,55781.922454272,0,0,0,0,0,0,0,0,943203.804586445,0
2018-11-06,45995.620269312,0,0,0,0,0,0,3400.7400092736,0,971241.560346355,0
2018-11-07,57739.182891264,0,0,0,0,0,0,0,0,968012.080625319,0
2018-11-08,68504.11529472,0,0,0,0,181046.59042176,0,0,0,668477.836499155,0
2018-11-09,70461.375731712,0,0,0,0,0,0,0,0,860338.290835296,0
2018-11-10,41347.126731456,0,0,0,0,0,0,0,0,968476.929979104,0
2018-11-11,59696.443328256,0,0,0,0,0,0,0,0,965345.313279917,0
2018-11-12,50399.456252544,0,0,0,0,0,0,0,0,684160.385750554,0
2018-11-13,61164.388656,0,0,0,0,0,0,0,0,766047.269283207,0
2018-11-14,62632.333983744,0,0,0,0,0,0,0,0,837071.357390554,0
2018-11-15,83428.226126784,0,0,0,0,0,0,0,0,874552.89475895,0
2018-11-16,29114.249000256,0,0,0,0,0,0,0,0,810085.629115527,0
2018-11-17,36209.318084352,0,0,0,0,0,0,0,0,736419.23941824,0
2018-11-18,45261.64760544,0,0,0,0,0,0,0,0,727660.498962701,0
2018-11-19,37187.948302848,0,0,0,0,0,0,0,0,1005102.16590632,0
2018-11-20,25933.700790144,0,0,0,0,0,0,0,0,779405.571765677,0
2018-11-21,23364.796466592,0,0,0,0,0,0,0,0,788629.161575002,0
2018-11-22,18275.9193304128,0,0,0,0,0,0,0,0,791662.915252339,0
2018-11-23,11278.7132681664,0,0,0,0,0,0,0,0,786207.051784224,0
2018-11-24,20746.9606321152,0,0,0,0,0,0,0,0,783197.763862349,0
2018-11-25,25933.700790144,0,0,0,0,0,0,0,0,805045.683490272,0
2018-11-26,19939.590701856,0,0,0,0,0,0,0,0,865671.825526099,0
2018-11-27,48442.195815552,0,0,0,0,0,0,0,0,865525.030993325,0
2018-11-28,23756.2485539904,0,0,0,0,0,0,0,0,875629.387999296,0
2018-11-29,17762.1384657024,0,0,0,513.7808647104,0,0,0,0,401360.718360672,0
2018-11-30,36209.318084352,0,0,0,0,0,0,0,0,648415.917019987,0
2018-12-01,32539.454764992,0,0,0,0,0,0,0,0,703977.647675098,0
2018-12-02,14606.0560110528,0,0,0,0,0,0,0,0,817205.163955085,0
2018-12-03,11107.4529799296,0,0,0,0,0,0,0,0,667009.891171411,0
2018-12-04,18814.1659505856,0,0,0,0,0,0,0,0,848007.550082247,0
2018-12-05,34007.400092736,0,0,0,0,0,0,0,0,893734.047041472,0
2018-12-06,12306.2749975872,0,0,0,0,0,0,100162.802863066,0,612133.201669248,0
2018-12-07,25199.728126272,0,0,0,0,0,0,0,0,540888.921762739,0
2018-12-08,24172.1663968512,0,0,0,0,0,0,0,0,683573.207619456,0
2018-12-09,30092.879218752,0,0,0,0,22753.152580032,0,0,0,754597.295726803,0
2018-12-10,30826.851882624,0,0,0,0,0,0,0,0,684820.961148039,0
2018-12-11,28624.933891008,0,0,0,0,0,0,0,0,683401.947331219,18936.4947278976
2018-12-12,15437.8916967744,0,0,0,0,0,0,0,0,728761.457958509,84406.85634528
2018-12-13,15095.3711203008,0,0,0,0,0,0,1125.4247512704,10226.6857832832,471234.915961286,758.4384193344
2018-12-14,41347.126731456,0,0,0,0,0,0,1908.3289260672,0,687218.605183354,24.4657554624
2018-12-15,35475.34542048,0,0,0,0,0,0,391.4520873984,0,436713.73500384,6752.5485076224
2018-12-16,28869.591445632,0,0,0,0,0,0,1003.0959739584,0,445105.489127443,8734.2747000768
2018-12-17,28869.591445632,0,0,0,0,0,0,0,0,662312.46612263,4330.4387168448
2018-12-18,14312.466945504,0,0,0,0,0,0,NA,0,710681.264671795,562.7123756352
2018-12-19,16220.7958715712,0,0,24.4657554624,0,0,0,NA,0,356392.659820781,391.4520873984
2018-12-20,33762.742538112,0,0,0,0,0,0,0,0,1013542.85154084,235727.553880224
2018-12-21,22263.837470784,0,0,0,758.4384193344,0,0,2740.1646117888,0,616561.503407942,0
2018-12-22,34252.05764736,0,0,0,0,0,0,0,0,603447.858480096,0
2018-12-23,21236.2757413632,0,0,0,0,0,0,0,0,587300.459874912,0
2018-12-24,24196.6321523136,0,0,0,0,0,0,0,0,586835.610521126,0
2018-12-25,19327.946815296,0,0,0,0,0,0,0,0,586272.898145491,0
2018-12-26,0,0,0,0,0,0,0,0,97.8630218496,463161.216658694,0
2018-12-27,11743.562621952,0,0,0,0,0,0,NA,0,286273.804665542,0
2018-12-28,47952.880706304,0,0,0,0,0,0,NA,0,579618.212659718,293.5890655488
2018-12-29,34007.400092736,0,0,0,0,0,0,0,0,714082.004681069,0
2018-12-30,25933.700790144,0,0,0,0,0,0,0,0,518404.892492794,0
2018-12-31,35230.687865856,0,0,0,0,0,0,0,0,414205.239978432,0
2019-01-01,19132.2207715968,0,0,0,0,0,0,0,0,461913.463130112,0
2019-01-02,21750.0566060736,0,0,0,0,0,0,0,0,537463.715998003,0
2019-01-03,27401.646117888,0,0,0,0,0,0,NA,0,566773.691041958,0
2019-01-04,14826.2478102144,0,0,415.9178428608,0,0,0,NA,0,570859.472204179,0
2019-01-05,29358.90655488,0,0,0,0,0,0,0,0,582113.719716883,0
2019-01-06,17762.1384657024,0,0,807.3699302592,0,0,0,0,0,541329.305361062,0
2019-01-07,22043.6456716224,0,0,880.7671966464,0,0,0,0,0,531078.153822317,0
2019-01-08,24955.070571648,0,0,807.3699302592,0,0,0,0,0,529854.866049197,455454.503688038
2019-01-09,57249.867782016,0,0,0,0,0,0,NA,49396.3602785856,537047.798155142,73.3972663872
2019-01-10,22092.5771825472,0,0,0,0,0,0,NA,0,766022.803527744,0
2019-01-11,11988.220176576,0,0,0,0,0,0,0,0,599900.323938048,0
2019-01-12,5186.7401580288,0,0,0,0,NA,0,15780.412273248,0,592022.350679155,0
2019-01-13,21358.6045186752,0,0,0,0,0,0,0,121472.475870816,902884.23958441,0
2019-01-14,22386.166248096,0,0,0,0,0,0,0,0,782096.804866541,0
2019-01-15,27646.303672512,0,0,0,0,0,0,NA,2495.5070571648,806415.765796166,0
2019-01-16,17077.0973127552,0,0,0,0,0,0,NA,0,742658.007061152,0
2019-01-17,17101.5630682176,0,0,0,0,0,0,0,0,752493.240757037,0
2019-01-18,15364.4944303872,0,0,0,0,0,0,0,0,709335.648121363,0
2019-01-19,15242.1656530752,0,0,0,0,29358.90655488,0,0,0,705616.853291078,0
2019-01-20,44772.332496192,0,0,0,0,751098.69269568,0,0,0,818893.30108199,0
2019-01-21,7388.6581496448,0,0,0,0,0,0,0,0,644868.382477939,0
2019-01-22,0,0,0,0,0,0,0,0,0,1042730.49780749,0
2019-01-23,19181.1522825216,0,0,0,0,261783.58344768,0,0,0,1072016.00709598,0
2019-01-24,30092.879218752,0,0,0,0,151687.68386688,0,0,0,1547777.08781781,0
2019-01-25,18129.1247976384,0,0,0,0,0,0,0,0,1307058.51982326,0
2019-01-26,10936.1926916928,0,0,0,0,0,0,0,0,1628367.28631096,0
2019-01-27,56026.580008896,0,0,0,0,0,0,1069275.84248419,0,3129219.05515188,221464.018445645
2019-01-28,91501.925429376,0,0,0,0,0,0,1653028.76781706,0,2301077.69850511,789827.983592659
2019-01-29,68014.800185472,0,0,0,67549.9508316864,0,0,1117081.92865772,0,2553001.58250144,1476850.86273231
2019-01-30,61653.703765248,0,0,0,636.1096420224,0,0,363512.194660339,46460.4696230976,2791616.09552623,1533880.53871517
2019-01-31,36698.6331936,73617.4581863616,130121.120426774,0,1516.8768386688,0,0,314605.149491002,65959.6767266304,2792350.0681901,1537183.41570259
2019-02-01,40613.154067584,0,0,0,0,0,0,364662.085167072,117313.297442208,2876536.73273622,1445705.95602868
2019-02-02,52112.059134912,0,0,0,0,0,0,446426.639922413,56442.4978517568,3135653.5488385,861390.318320179
2019-02-03,87587.404555392,0,0,0,0,0,0,203799.743001792,30826.851882624,3251890.35304036,466635.353934355
2019-02-04,69238.087958592,1321.1507949696,0,0,0,0,0,346312.768570272,62705.7312501312,3171128.89425898,888522.841127981
2019-02-05,85140.829009152,0,0,0,0,305821.94328,0,299534.244126163,0,3494272.59240636,979877.972024582
2019-02-06,59696.443328256,0,0,0,0,281356.1878176,0,16294.1931379584,0,3378182.58273727,1105925.54416687
2019-02-07,46729.592933184,0,0,0,0,281356.1878176,0,13358.3024824704,0,3415786.44888298,1071110.77414387
2019-02-08,77311.787261184,0,0,0,0,447723.32496192,0,5455.8634681152,0,3487422.18087688,1016478.74219633
2019-02-09,46729.592933184,0,0,0,2299.7810134656,161473.98605184,0,0,0,3512499.58022584,977431.396478342
2019-02-10,19939.590701856,0,0,0,0,325394.54764992,0,0,0,4240404.73674317,927912.707422445
2019-02-11,59207.128219008,0,0,1614.7398605184,6483.425197536,496654.83588672,0,23731.782798528,7780.1102370432,4314756.1675934,1457596.3131834
2019-02-12,82938.911017536,0,154525.711500518,8685.343189152,3009.2879218752,0,0,15095.3711203008,0,5314622.66183077,1307425.50615519
2019-02-13,71195.348395584,69066.8276703552,0,0,0,0,0,0,0,5725304.83302261,1682583.40041564
2019-02-14,62632.333983744,0,0,0,0,36698.6331936,0,319791.88964903,0,5992250.69087286,2002644.41337475
2019-02-15,122818.092421248,0,0,0,0,415917.8428608,0,59623.0460618688,0,6910034.57553387,2423700.06488266
2019-02-16,57249.867782016,0,0,0,0,396345.23849088,0,161400.588785453,0,7110702.70183647,1508925.46814352
2019-02-17,60185.758437504,0,0,0,0,278909.61227136,0,0,0,8016791.95538646,803308.614852442
2019-02-18,46974.250487808,0,0,0,0,83183.56857216,0,0,0,7570071.7263985,908902.81542816
2019-02-19,54069.319571904,0,0,0,0,0,0,0,0,7801028.45796355,816202.067981126
2019-02-20,80247.677916672,0,0,0,0,362093.18084352,0,0,0,7367788.86023537,926542.62511655
2019-02-21,86364.116782272,0,0,0,NA,229978.10134656,0,0,0,7443608.23641335,219090.840165792
2019-02-22,71440.005950208,0,0,0,NA,205512.34588416,0,0,0,6960825.48387381,381103.072837805
2019-02-23,122328.777312,0,0,0,0,866087.74336896,0,0,0,6866191.94174525,512728.837225517
2019-02-24,120860.831984256,0,0,0,0,1842271.38631872,0,0,0,6430970.61782461,449876.311442611
2019-02-25,35720.002975104,0,0,0,12379.6722639744,2664320.76985536,0,0,0,6104646.37146712,469497.847323456
2019-02-26,54803.292235776,0,0,0,5700.5210227392,1876523.44396608,0,0,0,5603391.97355347,306922.902275808
2019-02-27,126487.955740608,0,0,0,0,1181695.98883392,0,0,0,5860551.52921876,551947.443231744
2019-02-28,94682.473639488,0,0,0,0,858748.01673024,0,0,0,5359346.06281603,460151.928736819
2019-03-01,91012.610320128,0,0,0,195.7260436992,606750.73546752,0,0,0,5146102.53820575,390840.44351184
2019-03-02,79269.047698176,0,0,0,0,968843.91631104,0,0,0,4761207.27327128,366594.879848602
2019-03-03,85874.801673024,0,0,0,0,1727282.33564544,0,0,0,4274852.52043423,351377.179950989
2019-03-04,83917.541236032,0,0,0,0,2113841.27195136,0,0,0,4062342.96848782,278689.420472198
2019-03-05,51867.401580288,0,0,0,0,1825145.35749504,0,0,0,3467360.26139772,126610.28451792
2019-03-06,20624.6318548032,0,0,0,0,2241063.20035584,0,0,0,3249370.38022773,0
2019-03-07,29358.90655488,0,0,0,0,1047134.33379072,0,0,0,2067845.65168205,0
2019-03-08,31560.824546496,0,0,0,0,875874.04555392,0,0,0,2237271.00825917,0
2019-03-09,33273.427428864,0,0,0,0,780457.59925056,0,0,0,1568939.96629279,0
2019-03-10,33273.427428864,0,0,0,0,2480827.60388736,0,0,0,911961.03486096,0
2019-03-11,52112.059134912,0,0,0,0,3887608.54297536,0,0,0,1185659.44121883,0
2019-03-12,47218.908042432,0,0,0,0,3033753.6773376,0,0,0,874601.826269875,0
2019-03-13,8734.2747000768,0,0,0,0,1923008.37934464,0,0,0,1020980.44120141,49176.168479424
2019-03-14,13358.3024824704,0,0,0,0,1521769.98976128,0,0,0,1315645.99999056,0
2019-03-15,19205.618037984,0,0,0,0,667915.12412352,0,0,0,1264659.36560692,0
2019-03-16,28135.61878176,0,0,0,0,9786.30218496,0,0,0,1465694.47824146,0
2019-03-17,27401.646117888,0,0,0,0,0,0,118609.982481715,0,1394450.19833495,0
2019-03-18,22532.9607808704,0,0,0,0,242210.97907776,0,0,0,1245747.33663448,0
2019-03-19,14899.6450766016,0,0,0,0,117435.62621952,0,0,0,1966410.62953494,546980.894872877
2019-03-20,31071.509437248,0,0,0,0,29358.90655488,0,119123.763346426,0,2127762.28680947,1108885.90057782
2019-03-21,95661.103857984,0,0,0,0,0,0,0,0,2171335.797288,720198.443546669
2019-03-22,62632.333983744,0,0,0,0,51378.08647104,0,0,0,2373398.47165196,282359.283791558
2019-03-23,23536.0567548288,0,0,0,0,0,0,0,0,2407259.07721192,72492.0334350912
2019-03-24,17737.67271024,0,0,0,0,0,0,0,0,2360456.08701235,94682.473639488
2019-03-25,42081.099395328,0,0,0,0,0,0,0,0,2137254.99992888,32319.2629658304
2019-03-26,60919.731101376,0,0,0,0,0,0,0,0,1669176.16642224,96370.6107663936
2019-03-27,31316.166991872,0,0,0,0,589624.70664384,0,0,0,1291669.55963741,0
2019-03-28,0,0,0,0,0,978630.218496,0,0,0,1053373.10143363,0
2019-03-29,73.3972663872,0,0,0,0,729079.51277952,0,0,0,1028956.27748216,0
2019-03-30,5504.79497904,0,0,0,0,0,0,0,0,1088261.26872301,0
2019-03-31,39634.523849088,0,0,0,0,1612293.28497216,0,0,0,960427.696431975,0
2019-04-01,19352.4125707584,0,0,0,0,1756641.24220032,0,0,0,819284.753169389,0
2019-04-02,28869.591445632,0,0,0,0,75843.84193344,0,0,0,873965.716627853,0
2019-04-03,0,0,0,0,0,0,0,0,0,797632.559585165,0
2019-04-04,9712.9049185728,0,0,0,0,0,0,120665.105940557,0,791002.339854855,0
2019-04-05,28135.61878176,0,0,0,0,0,0,143711.847586138,0,725116.060394611,0
2019-04-06,13921.0148581056,0,0,0,0,0,0,0,0,749459.487079699,0
2019-04-07,18006.7960203264,0,0,0,0,NA,0,0,0,879005.662253107,202062.674363962
2019-04-08,38655.893630592,0,0,0,0,NA,0,0,0,1453094.61417832,604157.365388506
2019-04-09,19425.8098371456,0,0,0,0,129668.50395072,0,91404.0624075264,0,1588439.17339632,630604.84704336
2019-04-10,15927.2068060224,0,0,0,0,0,0,183052.782369677,0,1739148.2270447,723917.238376954
2019-04-11,2177.4522361536,0,0,0,0,0,0,191248.810449581,0,1742010.7204338,653186.739335155
2019-04-12,9199.1240538624,0,0,0,0,0,0,159639.05439216,0,1704357.92277717,370778.524032672
2019-04-13,23951.9745976896,0,0,0,0,0,0,200227.742704282,0,1747026.2003036,227898.512132256
2019-04-14,36943.290748224,0,0,0,0,234871.25243904,0,215249.716558195,0,1646349.61657582,165584.232969523
2019-04-15,59696.443328256,0,0,0,0,0,0,220093.93613975,0,1590396.43383331,450145.434752698
2019-04-16,366.986331936,0,0,0,0,0,0,122842.55817671,0,1392125.95156602,596719.775727936
2019-04-17,0,0,0,0,0,0,0,132212.94251881,0,1286311.55919114,564400.512762106
2019-04-18,16783.5082472064,0,0,0,0,0,0,135711.545549933,0,1537868.45685554,673273.124569786
2019-04-19,16759.042491744,0,0,0,0,24465.7554624,0,57567.9226030272,0,1204816.12774589,928035.036199757
2019-04-20,44283.017386944,0,0,0,0,0,0,0,0,1420261.57034778,839248.809626707
2019-04-21,42325.756949952,0,0,0,0,0,0,0,0,1204620.40170219,691108.660301875
2019-04-22,3890.0551185216,0,0,0,0,0,0,0,0,1204791.66199043,707745.374016307
2019-04-23,10104.3570059712,0,0,0,0,53824.66201728,0,0,0,1136948.12209319,582236.048494195
2019-04-24,7290.7951277952,0,0,0,0,0,0,0,0,922481.309709792,580547.91136729
2019-04-25,24245.5636632384,0,0,0,0,0,0,0,0,1269063.20159015,732162.197967783
2019-04-26,13480.6312597824,0,0,0,0,0,0,0,0,1103111.98228869,688931.208065722
2019-04-27,0,0,0,0,0,0,0,0,0,884070.073633824,722963.07391392
2019-04-28,3498.6030311232,0,0,0,0,0,0,0,0,1034876.99030406,670068.110604211
2019-04-29,0,0,0,0,0,0,0,0,0,963045.532266451,190930.75562857
2019-04-30,0,0,0,0,0,100309.59739584,0,0,0,720345.238079443,73568.5266754368
2019-05-01,636.1096420224,0,0,0,0,0,0,0,0,883947.744856512,0
2019-05-02,8514.0829009152,0,0,0,0,171260.2882368,0,0,0,812385.410128992,0
2019-05-03,13774.2203253312,0,0,0,0,0,0,0,0,757239.597316742,261881.44646953
2019-05-04,19572.60436992,0,0,0,0,0,0,0,0,890431.170054048,360649.701271238
2019-05-05,19915.1249463936,0,0,0,0,0,0,0,0,986141.205422957,513487.275644851
2019-05-06,22655.2895581824,0,0,0,0,0,0,0,0,986385.862977581,83526.0891486336
2019-05-07,13113.6449278464,0,0,0,0,0,0,28869.591445632,0,1308330.7391073,696344.331970829
2019-05-08,0,0,0,0,0,0,0,0,0,2180045.60623261,512166.124849882
2019-05-09,1908.3289260672,0,0,0,0,0,0,0,0,1757913.46148436,229268.59443815
2019-05-10,2789.0961227136,0,0,0,0,0,0,0,0,1831555.38542619,793571.244178406
2019-05-11,20306.577033792,0,0,0,0,0,0,0,0,1949896.24459782,287864.078770598
2019-05-12,11890.3571547264,0,0,0,0,0,0,42252.3596835648,0,2033911.6488557,814416.067832371
2019-05-13,12183.9462202752,0,0,0,0,0,0,85899.2674284864,0,2014999.61988326,334593.671703782
2019-05-14,16147.398605184,0,0,0,0,0,0,0,0,2139603.71245327,838392.508185523
2019-05-15,8734.2747000768,0,0,0,0,0,0,0,0,1946519.97034401,468250.093794874
2019-05-16,0,0,0,0,0,0,0,0,0,2075992.74825103,301246.847008531
2019-05-17,0,0,0,0,0,0,0,0,0,2036456.08742379,272328.324051974
2019-05-18,0,0,0,0,0,0,0,0,0,1863483.19630462,0
2019-05-19,1370.0823058944,0,0,0,0,0,0,0,0,1798918.06763935,0
2019-05-20,12086.0831984256,0,0,0,0,0,0,0,0,1839482.29019601,0
2019-05-21,7315.2608832576,0,0,0,0,0,0,0,0,1941455.55896329,0
2019-05-22,1419.0138168192,0,0,0,0,0,0,0,0,1716395.07446467,0
2019-05-23,0,0,0,0,0,0,0,0,0,1422390.09107301,0
2019-05-24,660.5753974848,0,0,0,0,0,0,0,0,1342191.34466726,0
2019-05-25,0,0,0,0,0,0,0,0,0,1329151.0970058,0
2019-05-26,3082.6851882624,0,0,0,0,0,0,0,0,518307.029470944,0
2019-05-27,9639.5076521856,0,0,0,0,0,0,0,0,1038473.45635703,0
2019-05-28,5039.9456252544,0,0,0,0,0,0,0,0,897085.855539821,0
2019-05-29,1590.274105056,0,0,0,171.2602882368,0,0,0,0,565525.937513376,0
