"","date","S4_NITRATE+NITRITE-N_mg/L","days"
"814",2013-11-04,0.048,13763
"815",2013-11-12,0.037,13771
"816",2013-11-18,0.019,13777
"817",2013-12-02,0.12,13791
"818",2013-12-16,0.037,13805
"819",2014-01-06,0.128,13826
"820",2014-01-21,0.013,13841
"821",2014-02-03,0.483,13854
"822",2014-02-04,0.52,13855
"823",2014-02-17,0.183,13868
"824",2014-03-03,NA,13882
"825",2014-03-17,0.032,13895
"826",2014-04-07,NA,13916
"827",2014-04-21,0.15,13930
"828",2014-05-05,0.118,13944
"829",2014-05-19,0.012,13958
"830",2014-06-09,NA,13979
"831",2014-06-23,0.223,13993
"832",2014-07-07,0.006,14007
"833",2014-07-15,0.242,14015
"834",2014-07-21,0.392,14021
"835",2014-07-29,NA,14029
"836",2014-08-04,NA,14035
"837",2014-08-05,0.051,14036
"838",2014-08-18,NA,14049
"839",2014-09-08,0.145,14070
"840",2014-09-22,0.581,14084
"841",2014-09-23,0.436,14085
"842",2014-09-30,0.55,14092
"843",2014-10-06,0.369,14098
"844",2014-10-20,NA,14112
"845",2014-11-03,0.313,14127
"846",2014-11-17,NA,14141
"847",2014-12-01,0.124,14155
"848",2014-12-02,0.042,14156
"849",2014-12-15,0.055,14169
"850",2015-01-05,0.058,14190
"851",2015-01-20,0.013,14205
"852",2015-02-02,NA,14218
"853",2015-02-16,0.006,14232
"854",2015-03-02,NA,14246
"855",2015-03-10,0.124,14253
"856",2015-03-16,0.124,14259
"857",2015-04-06,NA,14280
"858",2015-04-20,0.13,14294
"859",2015-04-21,0.408,14295
"860",2015-05-04,0.204,14308
"861",2015-05-18,0.044,14322
"862",2015-06-01,NA,14336
"863",2015-06-15,0.158,14350
"864",2015-07-06,0.052,14371
"865",2015-07-07,0.043,14372
"866",2015-07-20,NA,14385
"867",2015-07-21,NA,14386
"868",2015-07-28,0.094,14393
"869",2015-08-03,0.128,14399
"870",2015-08-04,0.146,14400
"871",2015-08-11,0.008,14407
"872",2015-08-17,1.204,14413
"873",2015-08-18,1.228,14414
"874",2015-08-25,0.029,14421
"875",2015-08-31,0.401,14427
"876",2015-09-01,0.851,14428
"877",2015-09-14,NA,14441
"878",2015-09-28,0.336,14455
"879",2015-10-12,0.038,14469
"880",2015-10-26,0.153,14483
"881",2015-11-09,0.178,14498
"882",2015-11-23,0.08,14512
"883",2015-12-07,0.145,14526
"884",2015-12-21,0.309,14540
"885",2016-01-04,0.186,14554
"886",2016-01-20,0.859,14570
"887",2016-02-01,1.8535,14582
"888",2016-02-15,0.682,14596
"889",2016-02-17,0.6125,14598
"890",2016-02-29,0.573,14610
"891",2016-03-14,0.162,14623
"892",2016-03-28,NA,14637
"893",2016-04-11,0.125,14651
"894",2016-04-25,0.149,14665
"895",2016-05-09,NA,14679
"896",2016-05-18,0.033,14688
"897",2016-05-23,0.005,14693
"898",2016-06-06,0.055,14707
"899",2016-06-20,0.083,14721
"900",2016-07-06,0.033,14737
"901",2016-07-18,0.114,14749
"902",2016-08-01,0.219,14763
"903",2016-08-15,0.054,14777
"904",2016-08-29,0.078,14791
"905",2016-08-31,0.16,14793
"906",2016-09-12,0.291,14805
"907",2016-09-26,0.15,14819
"908",2016-10-10,0.739,14833
"909",2016-10-12,0.665,14835
"910",2016-10-24,0.183,14847
"911",2016-11-07,0.209,14862
"912",2016-11-09,0.185,14864
"913",2016-11-21,0.125,14876
"914",2016-12-05,0.125,14890
"915",2016-12-19,0.251,14904
"916",2017-01-04,0.166,14920
"917",2017-01-17,0.227,14933
"918",2017-01-30,0.226,14946
"919",2017-02-13,0.076,14960
"920",2017-02-27,0.021,14974
"921",2017-03-14,0.029,14988
"922",2017-03-27,0.018,15001
"923",2017-04-10,0.23,15015
"924",2017-04-24,NA,15029
"925",2017-05-08,0.152,15043
"926",2017-05-22,0.042,15057
"927",2017-06-05,0.384,15071
"928",2017-06-19,0.697,15085
"929",2017-07-05,0.095,15101
"930",2017-07-17,0.16,15113
"931",2017-08-01,0.413,15128
"932",2017-08-28,0.092,15155
"933",2017-09-13,0.803,15171
"934",2017-09-25,0.121,15183
"935",2017-10-09,0.366,15197
"936",2017-10-23,0.163,15211
"937",2017-11-06,0.946,15226
"938",2017-11-20,0.455,15240
"939",2017-12-20,0.215,15270
"940",2018-01-16,0.341,15297
"941",2018-02-12,0.18,15324
"942",2018-03-12,0.125,15351
"943",2018-04-09,0.054,15379
"944",2018-04-23,0.266,15393
"945",2018-05-07,0.016,15407
"946",2018-06-04,0.831,15435
"947",2018-06-18,0.022,15449
"948",2018-07-02,0.143,15463
"949",2018-07-16,NA,15477
"950",2018-07-30,0.136,15491
"951",2018-08-27,0.133,15519
"952",2018-09-24,0.083,15547
"953",2018-10-22,NA,15575
"954",2018-11-19,0.114,15604
"955",2018-12-17,NA,15632
"956",2019-01-14,0.008,15660
"957",2019-02-11,0.138,15688
"958",2019-02-25,0.18,15702
"959",2019-03-11,0.041,15715
"960",2019-04-10,0.013,15745
"961",2019-05-06,0.179,15771
"962",2019-06-03,0.117,15799
"963",2019-07-01,0.316,15827
"964",2019-07-29,0.174,15855
"965",2019-08-26,0.397,15883
"966",2019-09-23,NA,15911
"967",2019-10-21,0.46,15939
"968",2019-11-18,0.116,15968
"969",2019-12-16,0.043,15996
"970",2020-01-13,0.169,16024
"971",2020-02-10,0.236,16052
"972",2020-03-09,0.268,16079
"973",2020-04-06,0.085,16107
"974",2020-05-04,0.014,16135
"975",2020-06-01,0.181,16163
"976",2020-06-29,0.273,16191
"977",2020-07-13,0.256,16205
"978",2020-07-27,0.429,16219
"979",2020-08-24,0.063,16247
"980",2020-09-08,0.18,16262
"981",2020-09-21,0.36,16275
"982",2020-10-19,0.24,16303
"983",2020-11-02,0.583,16318
"984",2020-11-16,0.838,16332
"985",2020-12-14,0.629,16360
"986",2020-12-28,0.721,16374
"987",2021-01-11,0.209,16388
"988",2021-02-08,0.2,16416
"989",2021-03-08,0.222,16444
"990",2021-04-05,0.175,16471
"991",2021-04-19,0.037,16485
"992",2021-05-03,0.018,16499
"993",2021-06-01,0.064,16528
"994",2021-06-28,0.048,16555
"995",2021-07-12,0.088,16569
"996",2021-07-26,0.071,16583
"997",2021-08-23,0.043,16611
"998",2021-09-20,0.259,16639
"999",2021-10-04,0.581,16653
"1000",2021-10-18,0.073,16667
"1001",2021-11-15,0.672,16696
"1002",2021-12-13,0.076,16724
"1003",2022-01-10,NA,16752
"1004",2022-02-07,0.028,16780
"1005",2022-03-07,0.057,16808
"1006",2022-04-04,0.113,16835
"1007",2022-05-02,0.15,16863
"1008",2022-05-31,0.046,16892
"1009",2022-07-25,0.186,16947
"1010",2022-08-22,NA,16975
"1011",2022-09-19,0.38,17003
"1012",2022-10-03,0.044,17017
"1013",2022-10-17,0.355,17031
"1014",2022-10-31,0.246,17045
"1015",2022-11-28,0.285,17074
"1016",2022-12-27,0.332,17103
"1017",2023-01-09,0.335,17116
"1018",2023-02-06,0.366,17144
"1019",2023-03-06,0.258,17172
"1020",2023-04-03,NA,17199
"1021",2023-05-01,0.179,17227
