"","date","S191_AMMONIA-N_mg/L","days"
"832",1990-11-06,0.19,6429
"833",1990-11-13,0.07,6436
"834",1990-11-19,0.02,6442
"835",1990-11-20,0.07,6443
"836",1990-11-26,0.03,6449
"837",1990-12-03,0.05,6456
"838",1990-12-04,0.03,6457
"839",1990-12-10,0.04,6463
"840",1990-12-18,0.025,6471
"841",1990-12-26,0.02,6479
"842",1990-12-29,0.04,6482
"843",1990-12-31,0.06,6484
"844",1991-01-07,0.02,6491
"845",1991-01-14,0.03,6498
"846",1991-01-15,0.05,6499
"847",1991-01-17,0.08,6501
"848",1991-01-28,0.09,6512
"849",1991-01-29,0.07,6513
"850",1991-02-04,0.07,6519
"851",1991-02-11,0.06,6526
"852",1991-02-12,0.04,6527
"853",1991-02-19,0.04,6534
"854",1991-02-25,0.03,6540
"855",1991-02-26,0.06,6541
"856",1991-03-04,0.03,6547
"857",1991-03-11,NA,6554
"858",1991-03-12,0.07,6555
"859",1991-03-18,0.03,6561
"860",1991-03-25,0.105,6568
"861",1991-04-01,0.11,6575
"862",1991-04-08,0.07,6581
"863",1991-04-09,0.08,6582
"864",1991-04-15,0.05,6588
"865",1991-04-22,0.08,6595
"866",1991-04-23,0.09,6596
"867",1991-04-29,0.09,6602
"868",1991-05-07,0.05,6610
"869",1991-05-13,0.04,6616
"870",1991-05-20,0.01,6623
"871",1991-05-22,NA,6625
"872",1991-05-28,0.03,6631
"873",1991-06-03,0.07,6637
"874",1991-06-04,0.01,6638
"875",1991-06-10,0.08,6644
"876",1991-06-17,0.14,6651
"877",1991-06-24,0.15,6658
"878",1991-07-01,0.09,6665
"879",1991-07-02,0.15,6666
"880",1991-07-08,0.09,6672
"881",1991-07-16,0.14,6680
"882",1991-07-23,0.17,6687
"883",1991-07-29,0.17,6693
"884",1991-07-30,0.16,6694
"885",1991-08-05,NA,6700
"886",1991-08-12,0.04,6707
"887",1991-08-13,0.07,6708
"888",1991-08-20,0.19,6715
"889",1991-08-27,0.09,6722
"890",1991-08-28,0.09,6723
"891",1991-09-03,0.08,6729
"892",1991-09-10,0.14,6736
"893",1991-09-16,0.07,6742
"894",1991-09-24,0.23,6750
"895",1991-09-25,0.19,6751
"896",1991-09-30,0.22,6756
"897",1991-10-07,0.08,6763
"898",1991-10-08,0.05,6764
"899",1991-10-14,0.26,6770
"900",1991-10-21,0.21,6777
"901",1991-10-23,0.12,6779
"902",1991-10-28,0.23,6785
"903",1991-11-04,0.09,6792
"904",1991-11-05,0.07,6793
"905",1991-11-12,NA,6800
"906",1991-11-18,0.02,6806
"907",1991-11-20,0.01,6808
"908",1991-11-25,0.02,6813
"909",1991-12-02,0.015,6820
"910",1991-12-04,NA,6822
"911",1991-12-09,NA,6827
"912",1991-12-16,NA,6834
"913",1991-12-17,NA,6835
"914",1991-12-23,0.04,6841
"915",1991-12-30,NA,6848
"916",1991-12-31,NA,6849
"917",1992-01-06,NA,6855
"918",1992-01-13,NA,6862
"919",1992-01-14,NA,6863
"920",1992-01-21,NA,6870
"921",1992-01-27,NA,6876
"922",1992-01-28,0.04,6877
"923",1992-02-04,NA,6884
"924",1992-02-10,NA,6890
"925",1992-02-11,NA,6891
"926",1992-02-19,0.02,6899
"927",1992-02-24,0.03,6904
"928",1992-02-27,0.04,6907
"929",1992-03-03,0.03,6912
"930",1992-03-09,NA,6918
"931",1992-03-11,0.01,6920
"932",1992-03-16,NA,6925
"933",1992-03-23,NA,6932
"934",1992-03-25,NA,6934
"935",1992-03-30,NA,6939
"936",1992-04-06,NA,6945
"937",1992-04-14,NA,6953
"938",1992-04-20,NA,6959
"939",1992-04-21,NA,6960
"940",1992-04-27,NA,6966
"941",1992-05-04,NA,6973
"942",1992-05-11,NA,6980
"943",1992-05-18,NA,6987
"944",1992-05-19,NA,6988
"945",1992-05-26,NA,6995
"946",1992-06-01,0.005,7001
"947",1992-06-08,NA,7008
"948",1992-06-15,NA,7015
"949",1992-06-22,NA,7022
"950",1992-06-29,0.12,7029
"951",1992-07-06,0.2,7036
"952",1992-07-13,0.405,7043
"953",1992-07-21,0.37,7051
"954",1992-07-27,0.315,7057
"955",1992-08-03,0.2,7064
"956",1992-08-10,0.19,7071
"957",1992-08-11,0.21,7072
"958",1992-08-17,0.15,7078
"959",1992-08-25,0.11,7086
"960",1992-08-31,0.13,7092
"961",1992-09-08,0.13,7100
"962",1992-09-09,0.11,7101
"963",1992-09-15,0.07,7107
"964",1992-09-21,0.015,7113
"965",1992-09-22,0.07,7114
"966",1992-09-28,0.11,7120
"967",1992-10-05,0.1,7127
"968",1992-10-06,0.12,7128
"969",1992-10-14,0.09,7136
"970",1992-10-20,0.1,7142
"971",1992-10-27,0.04,7150
"972",1992-11-02,0.04,7156
"973",1992-11-03,0.03,7157
"974",1992-11-10,0.02,7164
"975",1992-11-17,0.025,7171
"976",1992-11-18,0.05,7172
"977",1992-11-23,0.166666666666667,7177
"978",1992-11-30,0.04,7184
"979",1992-12-10,0.04,7194
"980",1992-12-14,0.05,7198
"981",1992-12-15,0.05,7199
"982",1992-12-22,NA,7206
"983",1992-12-30,NA,7214
"984",1993-01-06,0.05,7221
"985",1993-01-11,0.08,7226
"986",1993-01-13,0.11,7228
"987",1993-01-21,0.06,7236
"988",1993-01-27,0.05,7242
"989",1993-01-28,0.06,7243
"990",1993-02-03,NA,7249
"991",1993-02-08,0.04,7254
"992",1993-02-10,NA,7256
"993",1993-02-18,0.03,7264
"994",1993-02-24,0.055,7270
"995",1993-03-03,0.05,7277
"996",1993-03-08,0.005,7282
"997",1993-03-10,NA,7284
"998",1993-03-17,0.03,7291
"999",1993-03-25,0.03,7299
"1000",1993-03-30,0.08,7304
"1001",1993-04-05,0.12,7309
"1002",1993-04-06,0.1,7310
"1003",1993-04-13,0.07,7317
"1004",1993-04-20,NA,7324
"1005",1993-04-21,0.04,7325
"1006",1993-04-27,NA,7331
"1007",1993-05-04,0.01,7338
"1008",1993-05-11,NA,7345
"1009",1993-05-18,0.02,7352
"1010",1993-05-19,0.04,7353
"1011",1993-05-25,0.03,7359
"1012",1993-06-02,NA,7367
"1013",1993-06-08,NA,7373
"1014",1993-06-16,NA,7381
"1015",1993-06-22,NA,7387
"1016",1993-06-26,0.05,7391
"1017",1993-06-29,0,7394
"1018",1993-07-07,NA,7402
"1019",1993-07-13,0.01,7408
"1020",1993-07-15,0.0325,7410
"1021",1993-07-20,0.02,7415
"1022",1993-07-22,NA,7417
"1023",1993-07-28,0.02,7423
"1024",1993-08-03,NA,7429
"1025",1993-08-09,NA,7435
"1026",1993-08-10,0.0075,7436
"1027",1993-08-17,0.044,7443
"1028",1993-08-24,0.02,7450
"1029",1993-08-25,0.05,7451
"1030",1993-08-31,0.078,7457
"1031",1993-09-07,0.04,7464
"1032",1993-09-08,0.08,7465
"1033",1993-09-14,0.09,7471
"1034",1993-09-21,0.05,7478
"1035",1993-09-28,0.072,7485
"1036",1993-10-04,0.05,7491
"1037",1993-10-05,0.065,7492
"1038",1993-10-12,NA,7499
"1039",1993-10-14,NA,7501
"1040",1993-10-19,0.032,7506
"1041",1993-10-20,0.04,7507
"1042",1993-10-26,0.03,7513
"1043",1993-11-01,0.1,7520
"1044",1993-11-02,0.04,7521
"1045",1993-11-09,0.044,7528
"1046",1993-11-16,NA,7535
"1047",1993-11-18,0.03,7537
"1048",1993-11-23,0.01,7542
"1049",1993-11-29,0.025,7548
"1050",1993-12-15,0.03,7564
"1051",1993-12-27,0.0075,7576
"1052",1994-01-03,0.02,7583
"1053",1994-01-04,0.02,7584
"1054",1994-01-11,NA,7591
"1055",1994-01-19,NA,7599
"1056",1994-01-20,0,7600
"1057",1994-01-25,NA,7605
"1058",1994-01-31,NA,7611
"1059",1994-02-01,NA,7612
"1060",1994-02-08,NA,7619
"1061",1994-02-15,0.06,7626
"1062",1994-02-16,0.09,7627
"1063",1994-02-23,0.1,7634
"1064",1994-03-01,0.125,7640
"1065",1994-03-02,0.1,7641
"1066",1994-03-08,0.11,7647
"1067",1994-03-15,0.03,7654
"1068",1994-03-22,0.04,7661
"1069",1994-03-28,0.03,7667
"1070",1994-03-29,0.03,7668
"1071",1994-04-05,0.03,7674
"1072",1994-04-12,0.02,7681
"1073",1994-04-19,0.017,7688
"1074",1994-04-25,0.055,7694
"1075",1994-04-26,0.0065,7695
"1076",1994-05-02,0.052,7701
"1077",1994-05-03,0.16,7702
"1078",1994-05-10,0.0215,7709
"1079",1994-05-17,0.0455,7716
"1080",1994-05-18,0.061,7717
"1081",1994-05-24,0.0435,7723
"1082",1994-06-01,NA,7731
"1083",1994-06-03,0.03475,7733
"1084",1994-06-07,0.005,7737
"1085",1994-06-14,0.0045,7744
"1086",1994-06-21,0.119,7751
"1087",1994-06-28,0.138,7758
"1088",1994-07-05,0.063,7765
"1089",1994-07-07,0.0805,7767
"1090",1994-07-12,0.094,7772
"1091",1994-07-20,0.0906666666666667,7780
"1092",1994-07-26,0.091,7786
"1093",1994-08-02,0.018,7793
"1094",1994-08-03,NA,7794
"1095",1994-08-10,0.0395,7801
"1096",1994-08-15,0.083,7806
"1097",1994-08-24,0.107,7815
"1098",1994-08-29,0.1,7820
"1099",1994-08-30,0.092,7821
"1100",1994-09-07,0.16,7829
"1101",1994-09-12,0.149,7834
"1102",1994-09-14,0.132,7836
"1103",1994-09-21,0.09,7843
"1104",1994-09-28,0.150333333333333,7850
"1105",1994-10-05,0.083,7857
"1106",1994-10-10,0.121,7862
"1107",1994-10-11,0.128,7863
"1108",1994-10-19,0.149,7871
"1109",1994-10-24,0.106,7876
"1110",1994-10-25,0.0604,7877
"1111",1994-11-01,0.023,7885
"1112",1994-11-07,0.076,7891
"1113",1994-11-21,0.0805,7905
"1114",1994-11-22,0.073,7906
"1115",1994-11-30,0.036,7914
"1116",1994-12-05,0.071,7919
"1117",1994-12-06,0.0205,7920
"1118",1994-12-19,0.007,7933
"1119",1994-12-21,NA,7935
"1120",1995-01-03,NA,7948
"1121",1995-01-04,0.02,7949
"1122",1995-01-10,0.0438,7955
"1123",1995-01-17,0.0055,7962
"1124",1995-01-25,NA,7970
"1125",1995-01-31,0.049,7976
"1126",1995-02-01,0.032,7977
"1127",1995-02-13,0.029,7989
"1128",1995-02-15,0.0048,7991
"1129",1995-02-22,0.027,7998
"1130",1995-03-01,0.0202,8005
"1131",1995-03-08,0.0255,8012
"1132",1995-03-13,0.0665,8017
"1133",1995-03-15,0.0152,8019
"1134",1995-03-28,0.13575,8032
"1135",1995-03-29,0.0542,8033
"1136",1995-04-05,0.0218,8039
"1137",1995-04-10,0.029,8044
"1138",1995-04-12,NA,8046
"1139",1995-04-19,NA,8053
"1140",1995-04-24,0.028,8058
"1141",1995-04-26,0.0134,8060
"1142",1995-05-03,0.0068,8067
"1143",1995-05-08,NA,8072
"1144",1995-05-10,0.0162,8074
"1145",1995-05-17,NA,8081
"1146",1995-05-22,0.038,8086
"1147",1995-05-24,0.0046,8088
"1148",1995-05-31,0.0354,8095
"1149",1995-06-05,0.062,8100
"1150",1995-06-07,0.0088,8102
"1151",1995-06-14,NA,8109
"1152",1995-06-19,NA,8114
"1153",1995-06-20,0.016,8115
"1154",1995-06-28,0.0422,8123
"1155",1995-07-05,0.0621666666666667,8130
"1156",1995-07-12,0.0832,8137
"1157",1995-07-17,0.06,8142
"1158",1995-07-19,0.0512,8144
"1159",1995-07-26,0.061,8151
"1160",1995-08-03,0.0803333333333333,8159
"1161",1995-08-09,0.1572,8165
"1162",1995-08-14,0.215,8170
"1163",1995-08-16,0.0964,8172
"1164",1995-08-23,0.1208,8179
"1165",1995-08-29,0.126,8185
"1166",1995-08-30,0.0894285714285714,8186
"1167",1995-09-06,0.0974,8193
"1168",1995-09-11,0.131,8198
"1169",1995-09-13,0.059,8200
"1170",1995-09-20,0.0888,8207
"1171",1995-09-26,0.14,8213
"1172",1995-09-27,0.0796,8214
"1173",1995-10-04,0.0876,8221
"1174",1995-10-09,0.147,8226
"1175",1995-10-11,0.0814,8228
"1176",1995-10-18,0.0548333333333333,8235
"1177",1995-10-24,0.0525,8241
"1178",1995-10-25,0.0804,8242
"1179",1995-11-01,0.0876,8250
"1180",1995-11-06,0.166,8255
"1181",1995-11-08,0.056,8257
"1182",1995-11-15,0.0458,8264
"1183",1995-11-19,0.061,8268
"1184",1995-11-20,0.0431428571428571,8269
"1185",1995-11-29,0.02675,8278
"1186",1995-12-04,0.0236,8283
"1187",1995-12-06,0.0086,8285
"1188",1995-12-13,0.0234,8292
"1189",1995-12-19,0.026,8298
"1190",1995-12-20,0.0396,8299
"1191",1995-12-27,0.028,8306
"1192",1996-01-02,0.039,8312
"1193",1996-01-03,0.01125,8313
"1194",1996-01-10,0.0198,8320
"1195",1996-01-16,0.0388,8326
"1196",1996-01-18,0.0296,8328
"1197",1996-01-24,0.0298,8334
"1198",1996-01-29,0.084,8339
"1199",1996-01-31,0.0292,8341
"1200",1996-02-07,0.0204,8348
"1201",1996-02-12,0.012,8353
"1202",1996-02-14,0.0265,8355
"1203",1996-02-21,0.0428,8362
"1204",1996-02-26,0.093,8367
"1205",1996-02-28,0.0346,8369
"1206",1996-03-06,0.0482,8376
"1207",1996-03-11,0.0454,8381
"1208",1996-03-13,0.066,8383
"1209",1996-03-20,0.1458,8390
"1210",1996-03-25,0.187,8395
"1211",1996-03-27,0.0966,8397
"1212",1996-04-03,0.145,8404
"1213",1996-04-08,0.0644,8408
"1214",1996-04-10,0.1096,8410
"1215",1996-04-17,0.0774,8417
"1216",1996-04-22,0.092,8422
"1217",1996-04-24,0.0564,8424
"1218",1996-05-01,0.0284,8431
"1219",1996-05-06,0.0532,8436
"1220",1996-05-08,0.0146,8438
"1221",1996-05-15,0.0344,8445
"1222",1996-05-20,0.054,8450
"1223",1996-05-22,0.0312,8452
"1224",1996-05-29,0.054,8459
"1225",1996-06-03,0.053,8464
"1226",1996-06-05,0.0358,8466
"1227",1996-06-12,0.057,8473
"1228",1996-06-18,0.088,8479
"1229",1996-06-19,0.0492,8480
"1230",1996-06-26,0.0372,8487
"1231",1996-07-01,0.0758,8492
"1232",1996-07-03,0.0624,8494
"1233",1996-07-10,0.057,8501
"1234",1996-07-15,0.066,8506
"1235",1996-07-16,0.0528,8507
"1236",1996-07-24,0.096,8515
"1237",1996-07-30,0.075,8521
"1238",1996-07-31,0.079,8522
"1239",1996-08-07,0.0746,8529
"1240",1996-08-13,0.0742,8535
"1241",1996-08-14,0.136,8536
"1242",1996-08-21,0.046,8543
"1243",1996-08-26,0.0414,8548
"1244",1996-08-28,0.0512,8550
"1245",1996-09-04,0.0228,8557
"1246",1996-09-09,0.05675,8562
"1247",1996-09-10,0.0556,8563
"1248",1996-09-18,0.0348,8571
"1249",1996-09-23,0.0124,8576
"1250",1996-09-25,0.0082,8578
"1251",1996-10-02,0.0186,8585
"1252",1996-10-07,0.0315,8590
"1253",1996-10-09,0.0206,8592
"1254",1996-10-16,0.069,8599
"1255",1996-10-21,0.0346,8604
"1256",1996-10-23,0.0218,8606
"1257",1996-10-30,0.0104,8614
"1258",1996-11-04,0.05,8619
"1259",1996-11-06,0.0242,8621
"1260",1996-11-13,0.0114,8628
"1261",1996-11-18,0.0144,8633
"1262",1996-11-20,0.0368,8635
"1263",1996-12-02,0.027,8647
"1264",1996-12-16,0.0258,8661
"1265",1996-12-30,0.041,8675
"1266",1997-01-13,0.0256,8689
"1267",1997-01-27,0.02,8703
"1268",1997-02-10,0.0164,8717
"1269",1997-02-24,0.041,8731
"1270",1997-03-10,0.0136,8745
"1271",1997-03-24,0.018,8759
"1272",1997-04-07,0.0242,8772
"1273",1997-04-21,0.026,8786
"1274",1997-05-05,0.0644,8800
"1275",1997-05-19,0.129,8814
"1276",1997-06-02,0.1508,8828
"1277",1997-06-16,0.149,8842
"1278",1997-06-30,0.066,8856
"1279",1997-07-14,0.049,8870
"1280",1997-07-28,0.0898,8884
"1281",1997-08-11,0.109,8898
"1282",1997-08-25,0.38,8912
"1283",1997-09-08,0.1766,8926
"1284",1997-09-22,0.162,8940
"1285",1997-10-06,0.147,8954
"1286",1997-10-20,0.1066,8968
"1287",1997-11-03,0.0686,8983
"1288",1997-11-17,0.072,8997
"1289",1997-12-01,0.113,9011
"1290",1997-12-22,0.09,9032
"1291",1998-01-05,0.123,9046
"1292",1998-01-20,0.0508,9061
"1293",1998-02-02,0.026,9074
"1294",1998-02-17,0.096,9089
"1295",1998-03-02,0.09375,9102
"1296",1998-03-16,0.201,9116
"1297",1998-04-06,0.0506,9136
"1298",1998-04-20,0.033,9150
"1299",1998-05-04,0.0836,9164
"1300",1998-05-18,0.032,9178
"1301",1998-06-01,0.0238,9192
"1302",1998-06-15,0.094,9206
"1303",1998-06-29,0.0268,9220
"1304",1998-07-13,0.0428,9234
"1305",1998-07-27,0.017,9248
"1306",1998-08-10,0.022,9262
"1307",1998-08-24,0.277,9276
"1308",1998-09-08,0.1722,9291
"1309",1998-09-21,0.03,9304
"1310",1998-10-05,0.1356,9318
"1311",1998-10-19,0.109,9332
"1312",1998-11-02,0.0064,9347
"1313",1998-11-16,0.15,9361
"1314",1998-11-30,0.0134,9375
"1315",1998-12-14,0.0504,9389
"1316",1998-12-28,0.025,9403
"1317",1999-01-11,0.0246,9417
"1318",1999-01-25,0.031,9431
"1319",1999-02-08,0.0358,9445
"1320",1999-02-22,0.057,9459
"1321",1999-03-08,0.0056,9473
"1322",1999-03-22,0.061,9487
"1323",1999-04-05,NA,9500
"1324",1999-04-19,0.009,9514
"1325",1999-05-03,NA,9528
"1326",1999-05-17,NA,9542
"1327",1999-06-07,NA,9563
"1328",1999-06-21,0.247,9577
"1329",1999-07-12,0.249,9598
"1330",1999-07-26,0.263,9612
"1331",1999-08-09,0.217,9626
"1332",1999-08-23,0.123,9640
"1333",1999-09-07,0.1688,9655
"1334",1999-09-20,0.177,9668
"1335",1999-10-04,0.069,9682
"1336",1999-10-18,0.184,9696
"1337",1999-11-01,0.1725,9711
"1338",1999-11-15,0.017,9725
"1339",1999-12-13,0.0148,9753
"1340",1999-12-27,0.069,9767
"1341",2000-01-10,0.0155,9781
"1342",2000-01-24,0.106,9795
"1343",2000-02-07,0.011,9809
"1344",2000-02-22,NA,9824
"1345",2000-03-06,8e-04,9837
"1346",2000-03-20,0.047,9851
"1347",2000-04-03,NA,9864
"1348",2000-04-17,0.012,9878
"1349",2000-05-01,4e-04,9892
"1350",2000-05-15,NA,9906
"1351",2000-06-12,NA,9934
"1352",2000-06-26,NA,9948
"1353",2000-07-10,NA,9962
"1354",2000-07-24,NA,9976
"1355",2000-08-07,0.1322,9990
"1356",2000-08-21,0.254,10004
"1357",2000-09-05,0.0928,10019
"1358",2000-09-18,0.166,10032
"1359",2000-10-02,0.0925,10046
"1360",2000-10-16,0.206,10060
"1361",2000-11-13,0.07,10089
"1362",2000-12-04,0.109,10110
"1363",2000-12-18,0.065,10124
"1364",2001-01-08,0.051,10145
"1365",2001-01-22,0.104,10159
"1366",2001-02-05,0.0268,10173
"1367",2001-02-20,0.039,10188
"1368",2001-03-05,0.029,10201
"1369",2001-03-19,0.026,10215
"1370",2001-04-02,0.005,10228
"1371",2001-04-16,0.013,10242
"1372",2001-04-30,0.0135,10256
"1373",2001-05-14,NA,10270
"1374",2001-06-05,0.0075,10292
"1375",2001-06-18,0.009,10305
"1376",2001-07-02,NA,10319
"1377",2001-07-16,0.302,10333
"1378",2001-07-30,0.2264,10347
"1379",2001-08-13,0.24,10361
"1380",2001-08-27,0.2286,10375
"1381",2001-09-10,0.307,10389
"1382",2001-09-24,0.1966,10403
"1383",2001-10-08,0.477,10417
"1384",2001-10-22,0.056,10431
"1385",2001-11-05,0.188,10446
"1386",2001-11-19,0.0648,10460
"1387",2001-12-03,0.037,10474
"1388",2001-12-17,0.012,10488
"1389",2002-01-07,0.0315,10509
"1390",2002-01-22,0.018,10524
"1391",2002-02-04,0.035,10537
"1392",2002-02-19,0.088,10552
"1393",2002-03-04,0.058,10565
"1394",2002-03-18,0.013,10579
"1395",2002-04-01,0.104,10593
"1396",2002-04-15,0.015,10606
"1397",2002-04-29,NA,10620
"1398",2002-05-13,NA,10634
"1399",2002-05-28,NA,10649
"1400",2002-06-10,0.01,10662
"1401",2002-06-24,NA,10676
"1402",2002-07-08,0.302,10690
"1403",2002-07-22,0.552,10704
"1404",2002-08-05,0.566,10718
"1405",2002-09-03,0.123,10747
"1406",2002-09-16,0.097,10760
"1407",2002-10-28,0.107,10803
"1408",2002-11-12,0.045,10818
"1409",2002-11-25,0.109,10831
"1410",2002-12-09,0.224,10845
"1411",2002-12-30,0.109,10866
"1412",2003-01-13,0.115,10880
"1413",2003-01-27,0.131,10894
"1414",2003-02-10,0.107,10908
"1415",2003-02-24,0.15,10922
"1416",2003-03-10,0.085,10936
"1417",2003-03-24,0.059,10950
"1418",2003-04-07,0.042,10963
"1419",2003-04-21,0.01,10977
"1420",2003-05-05,NA,10991
"1421",2003-05-19,NA,11005
"1422",2003-06-02,0.009,11019
"1423",2003-06-16,NA,11033
"1424",2003-07-21,0.078,11068
"1425",2003-08-04,0.116,11082
"1426",2003-09-02,0.193,11111
"1427",2003-09-15,0.1085,11124
"1428",2003-10-06,0.214,11145
"1429",2003-10-20,0.128,11159
"1430",2003-11-03,0.051,11174
"1431",2003-11-17,0.13,11188
"1432",2003-12-01,0.051,11202
"1433",2003-12-15,0.071,11216
"1434",2004-01-20,0.084,11252
"1435",2004-02-02,0.12,11265
"1436",2004-02-17,0.038,11280
"1437",2004-04-05,0.166,11327
"1438",2004-04-19,0.07,11341
"1439",2004-05-03,0.064,11355
"1440",2004-05-17,0.01,11369
"1441",2004-06-07,NA,11390
"1442",2004-06-21,NA,11404
"1443",2004-07-12,0.029,11425
"1444",2004-07-26,0.052,11439
"1445",2004-08-09,0.086,11453
"1446",2004-08-23,0.197,11467
"1447",2004-09-13,0.123,11488
"1448",2004-10-04,0.17,11509
"1449",2004-10-18,0.51,11523
"1450",2004-11-01,0.018,11538
"1451",2004-11-15,0.036,11552
"1452",2004-12-06,0.011,11573
"1453",2004-12-20,0.028,11587
"1454",2005-01-03,0.017,11601
"1455",2005-01-18,0.033,11616
"1456",2005-01-31,NA,11629
"1457",2005-02-14,0.019,11643
"1458",2005-02-28,0.041,11657
"1459",2005-03-14,0.019,11671
"1460",2005-04-04,0.234,11691
"1461",2005-04-18,0.075,11705
"1462",2005-05-02,0.031,11719
"1463",2005-05-16,0.02,11733
"1464",2005-06-13,0.356,11761
"1465",2005-06-27,0.119,11775
"1466",2005-07-11,0.638,11789
"1467",2005-07-25,0.196,11803
"1468",2005-08-08,0.126,11817
"1469",2005-08-22,0.089,11831
"1470",2005-09-06,0.228,11846
"1471",2005-09-20,0.089,11860
"1472",2005-10-03,0.0105,11873
"1473",2005-10-17,0.244,11887
"1474",2005-11-01,0.154,11903
"1475",2005-11-14,0.155,11916
"1476",2005-12-05,0.122,11937
"1477",2005-12-19,0.049,11951
"1478",2006-01-09,0.018,11972
"1479",2006-01-23,0.023,11986
"1480",2006-02-06,0.482,12000
"1481",2006-02-21,0.122,12015
"1482",2006-03-06,0.0205,12028
"1483",2006-03-20,0.024,12042
"1484",2006-04-03,0.033,12055
"1485",2006-04-17,0.047,12069
"1486",2006-05-08,0.044,12090
"1487",2006-05-22,NA,12104
"1488",2006-06-05,0.019,12118
"1489",2006-06-19,0.01,12132
"1490",2006-07-05,0.012,12148
"1491",2006-07-17,0.016,12160
"1492",2006-08-07,0.032,12181
"1493",2006-08-21,0.128,12195
"1494",2006-09-11,0.216,12216
"1495",2006-09-25,0.145,12230
"1496",2006-10-09,0.032,12244
"1497",2006-10-23,0.021,12258
"1498",2006-11-14,0.029,12281
"1499",2006-11-27,0.028,12294
"1500",2006-12-04,0.039,12301
"1501",2006-12-18,0.045,12315
"1502",2007-01-08,0.016,12336
"1503",2007-01-22,0.03,12350
"1504",2007-02-12,0.003,12371
"1505",2007-02-26,0.035,12385
"1506",2007-03-12,0.005,12398
"1507",2007-03-26,NA,12412
"1508",2007-04-09,NA,12426
"1509",2007-04-23,0.005,12440
"1510",2007-05-07,0.015,12454
"1511",2007-05-21,NA,12468
"1512",2007-06-05,0.014,12483
"1513",2007-06-18,0.012,12496
"1514",2007-07-09,0.171,12517
"1515",2007-07-23,0.165,12531
"1516",2007-08-06,0.11,12545
"1517",2007-08-20,0.078,12559
"1518",2007-09-10,0.07,12580
"1519",2007-09-24,0.068,12594
"1520",2007-10-08,0.236,12608
"1521",2007-10-22,0.101,12622
"1522",2007-11-13,0.051,12645
"1523",2007-11-26,0.054,12658
"1524",2007-12-05,0.055,12667
"1525",2007-12-19,0.09,12681
"1526",2008-01-02,0.057,12695
"1527",2008-01-16,0.049,12709
"1528",2008-02-06,0.04,12730
"1529",2008-02-20,0.141,12744
"1530",2008-03-05,0.053,12758
"1531",2008-03-19,0.047,12771
"1532",2008-04-02,0.03,12785
"1533",2008-04-16,0.087,12799
"1534",2008-05-14,0.024,12827
"1535",2008-05-28,0.026,12841
"1536",2008-06-11,0.043,12855
"1537",2008-06-25,0.02,12869
"1538",2008-07-16,0.218,12890
"1539",2008-07-30,0.219,12904
"1540",2008-08-13,0.239,12918
"1541",2008-08-28,0.035,12933
"1542",2008-09-10,0.519,12946
"1543",2008-09-24,0.08,12960
"1544",2008-10-08,0.085,12974
"1545",2008-10-22,0.095,12988
"1546",2008-11-05,0.063,13003
"1547",2008-11-19,0.075,13017
"1548",2008-12-03,0.034,13031
"1549",2008-12-17,0.026,13045
"1550",2009-01-07,0.053,13066
"1551",2009-01-21,0.025,13080
"1552",2009-02-04,0.026,13094
"1553",2009-02-18,0.02,13108
"1554",2009-03-11,0.016,13128
"1555",2009-03-25,0.042,13142
"1556",2009-04-08,0.021,13156
"1557",2009-04-22,0.016,13170
"1558",2009-05-06,0.014,13184
"1559",2009-05-20,0.016,13198
"1560",2009-06-03,0.014,13212
"1561",2009-06-17,0.028,13226
"1562",2009-07-08,0.102,13247
"1563",2009-07-22,0.178,13261
"1564",2009-08-12,0.153,13282
"1565",2009-08-26,0.253,13296
"1566",2009-09-09,0.0645,13310
"1567",2009-09-23,0.156,13324
"1568",2009-10-14,0.0345,13345
"1569",2009-10-28,0.07,13359
"1570",2009-11-04,0.0205,13367
"1571",2009-11-18,0.031,13381
"1572",2009-12-09,0.037,13402
"1573",2009-12-23,0.043,13416
"1574",2010-01-13,0.039,13437
"1575",2010-01-27,0.032,13451
"1576",2010-02-10,0.0355,13465
"1577",2010-02-24,0.017,13479
"1578",2010-03-03,0.0085,13486
"1579",2010-03-17,0.121,13499
"1580",2010-04-07,0.161,13520
"1581",2010-04-21,0.086,13534
"1582",2010-05-12,0.15,13555
"1583",2010-05-26,0.07,13569
"1584",2010-06-16,0.059,13590
"1585",2010-06-30,0.069,13604
"1586",2010-07-14,0.175,13618
"1587",2010-07-28,0.272,13632
"1588",2010-08-04,0.06,13639
"1589",2010-08-18,0.067,13653
"1590",2010-09-15,0.157,13681
"1591",2010-09-29,0.044,13695
"1592",2010-10-13,0.035,13709
"1593",2010-10-27,0.057,13723
"1594",2010-11-03,0.033,13730
"1595",2010-11-17,0.037,13745
"1596",2010-12-01,0.031,13759
"1597",2010-12-13,0.028,13771
"1598",2011-01-05,0.024,13794
"1599",2011-01-20,0.071,13809
"1600",2011-02-03,0.032,13823
"1601",2011-02-17,0.041,13837
"1602",2011-03-02,0.047,13850
"1603",2011-03-16,0.034,13863
"1604",2011-04-06,0.031,13884
"1605",2011-04-20,0.011,13898
"1606",2011-05-04,0.011,13912
"1607",2011-05-18,0.012,13926
"1608",2011-06-08,0.034,13947
"1609",2011-06-22,0.01,13961
"1610",2011-07-06,0.016,13975
"1611",2011-07-20,0.011,13989
"1612",2011-08-10,0.134,14010
