"date","S65E_S_FLOW_cfs","S71_S_FLOW_cfs","S84_S_FLOW_cfs"
2018-08-28,0,181,582.29
2018-08-29,60.16,109.36,580.99
2018-08-30,0,140.6,583.18
2018-08-31,0,197.38,583.19
2018-09-01,0,246.35,582.18
2018-09-02,0,131.2,584.89
2018-09-03,0,145.82,580.94
2018-09-04,0,105.21,579.02
2018-09-05,0,0,579.57
2018-09-06,0,163.25,580.37
2018-09-07,0,91.4,533
2018-09-08,0,162.95,300.4
2018-09-09,0,201.9,169.2
2018-09-10,0,258.56,170.53
2018-09-11,0,185.35,168.35
2018-09-12,0,171.68,126.39
2018-09-13,0,142.22,0
2018-09-14,0,69.84,0
2018-09-15,0,229.33,0
2018-09-16,0,245.85,0
2018-09-17,0,179.19,0
2018-09-18,0,84.18,0
2018-09-19,0,32.24,0
2018-09-20,0,0,0
2018-09-21,0,0,0
2018-09-22,0,114.55,0.01
2018-09-23,0,205.06,0
2018-09-24,0,NA,0
2018-09-25,0,210.39,0
2018-09-26,0,165.41,0
2018-09-27,0,150.39,0
2018-09-28,0,165.6,0
2018-09-29,0,179.6,0
2018-09-30,0,65.02,0
2018-10-01,0,0,0
2018-10-02,0,0,0
2018-10-03,0,0,0
2018-10-04,0,0,0
2018-10-05,0,0,0
2018-10-06,0,0,0
2018-10-07,0,0,0
2018-10-08,0,0,0
2018-10-09,0,0,0
2018-10-10,0.04,0,0
2018-10-11,0,0,0
2018-10-12,0,0,0
2018-10-13,0,0,0
2018-10-14,0,0,0
2018-10-15,0,0,0
2018-10-16,0,0,0
2018-10-17,0,0,0
2018-10-18,0,0,0
2018-10-19,0,0,0
2018-10-20,0,0,0
2018-10-21,0,0,0
2018-10-22,881.3,0,0
2018-10-23,827.48,0,0
2018-10-24,0,0,0
2018-10-25,0.19,0,0
2018-10-26,0,0,0
2018-10-27,0,0,0
2018-10-28,0,0,0
2018-10-29,0,0,0
2018-10-30,0,0,0
2018-10-31,0,NA,0
2018-11-01,0,0,0
2018-11-02,0,0,0
2018-11-03,0,0,0
2018-11-04,0,0,0
2018-11-05,0,0,0
2018-11-06,0,1.39,0
2018-11-07,0,0,0
2018-11-08,0,0,0
2018-11-09,0,0,0
2018-11-10,0,0,0
2018-11-11,0,0,0
2018-11-12,0,0,0
2018-11-13,0,0,0
2018-11-14,0,0,0
2018-11-15,0,0,0
2018-11-16,0,0,0
2018-11-17,0,0,0
2018-11-18,0,0,0
2018-11-19,128.97,0,0
2018-11-20,0,0,0
2018-11-21,0,0,0
2018-11-22,0,0,0
2018-11-23,0,0,0
2018-11-24,0,0,0
2018-11-25,0,0,0
2018-11-26,0,0,0
2018-11-27,0,0,0
2018-11-28,0,0,0
2018-11-29,0,0,0
2018-11-30,0,0,0
2018-12-01,0,0,0
2018-12-02,0,0,0
2018-12-03,0,0,0
2018-12-04,0,0,0
2018-12-05,0,0,0
2018-12-06,0,40.94,0
2018-12-07,0,0,0
2018-12-08,0,0,0
2018-12-09,0,0,0
2018-12-10,0,0,0
2018-12-11,19.09,0,4.08
2018-12-12,67.9,0,1.51
2018-12-13,26.41,0.46,0.31
2018-12-14,90.09,0.78,0.01
2018-12-15,178.5,0.16,2.19
2018-12-16,143.76,0.41,2.87
2018-12-17,92.67,0,1.4
2018-12-18,127.51,NA,0.18
2018-12-19,144.37,NA,0.13
2018-12-20,5.37,0,43.18
2018-12-21,0,1.12,0
2018-12-22,71.05,0,0
2018-12-23,87.46,0,0
2018-12-24,87.45,0,0
2018-12-25,87.34,0,0
2018-12-26,116.68,0,0
2018-12-27,117.01,NA,0
2018-12-28,236.91,NA,0.07
2018-12-29,291.87,0,0
2018-12-30,211.89,0,0
2018-12-31,169.3,0,0
2019-01-01,188.8,0,0
2019-01-02,219.68,0,0
2019-01-03,231.66,NA,0
2019-01-04,233.33,NA,0
2019-01-05,237.93,0,0
2019-01-06,221.26,0,0
2019-01-07,217.07,0,0
2019-01-08,216.57,0,0.01
2019-01-09,219.51,NA,0
2019-01-10,284.96,NA,0
2019-01-11,245.2,0,0
2019-01-12,241.98,6.45,0
2019-01-13,369.04,0,0
2019-01-14,319.67,0,0
2019-01-15,329.61,NA,0
2019-01-16,303.55,NA,0
2019-01-17,307.57,0,0
2019-01-18,289.93,0,0
2019-01-19,288.41,0,0
2019-01-20,334.71,0,0
2019-01-21,263.58,0,0
2019-01-22,426.2,0,0
2019-01-23,438.17,0,0
2019-01-24,632.63,0,0
2019-01-25,534.24,0,0
2019-01-26,665.57,0,0
2019-01-27,1279.02,437.05,1.96
2019-01-28,940.53,675.65,77.59
2019-01-29,1043.5,456.59,1.78
2019-01-30,1141.03,148.58,10.82
2019-01-31,1141.33,128.59,0.01
2019-02-01,1175.74,149.05,0
2019-02-02,1281.65,182.47,0.79
2019-02-03,1329.16,83.3,1.14
2019-02-04,1295.67,141.55,1.13
2019-02-05,1428.23,122.43,1.51
2019-02-06,1380.78,6.66,63.93
2019-02-07,1243.69,5.46,1.51
2019-02-08,941.19,2.23,6.03
2019-02-09,945.99,0,35.87
2019-02-10,941.92,0,0.8
2019-02-11,938.66,9.7,227.79
2019-02-12,1150.66,6.17,187.61
2019-02-13,1743.41,0,187.47
2019-02-14,2041.56,130.71,191.51
2019-02-15,2035.56,24.37,373.04
2019-02-16,1999.87,65.97,368.69
2019-02-17,1981.86,0,284.67
2019-02-18,1973.46,0,183.59
2019-02-19,1988.03,0,183.33
2019-02-20,2030.45,0,175.71
2019-02-21,1667,0,0
2019-02-22,1208.13,0,0
2019-02-23,1194.18,0,0
2019-02-24,1209.49,0,0
2019-02-25,1218.3,0,0.58
2019-02-26,1113.91,0,0
2019-02-27,1107.72,0,0
2019-02-28,1112.76,0,0
2019-03-01,1104.85,0,77.13
2019-03-02,1104.24,0,149.84
2019-03-03,1104.68,0,143.62
2019-03-04,1104.09,0,106.36
2019-03-05,1122.24,0,27.28
2019-03-06,942.81,0,0
2019-03-07,307.51,0,0
2019-03-08,350.69,0,0
2019-03-09,348.17,0,0
2019-03-10,345.72,0,0
2019-03-11,348.55,0,0
2019-03-12,357.01,0,0
2019-03-13,286.46,0,0
2019-03-14,108.42,0,0
2019-03-15,70.05,0,0
2019-03-16,0,0,0
2019-03-17,0,48.48,0
2019-03-18,0,0,0
2019-03-19,0,0,0
2019-03-20,0.24,48.69,0
2019-03-21,0,0,0
2019-03-22,0,0,0
2019-03-23,0,0,0
2019-03-24,0,0,0
2019-03-25,0,0,0
2019-03-26,0,0,0
2019-03-27,0,0,0
2019-03-28,0,0,0
2019-03-29,0,0,0
2019-03-30,0,0,0
2019-03-31,0,0,0
2019-04-01,0,0,0
2019-04-02,0,0,0
2019-04-03,0,0,0
2019-04-04,0,49.32,0
2019-04-05,0,58.74,0
2019-04-06,0,0,0
2019-04-07,0,0,0
2019-04-08,0,0,19.06
2019-04-09,0,37.36,0
2019-04-10,0,74.82,0
2019-04-11,0,78.17,0
2019-04-12,0,65.25,0
2019-04-13,0,81.84,0
2019-04-14,0,87.98,0
2019-04-15,0,89.96,0
2019-04-16,0.32,50.21,0
2019-04-17,0,54.04,0
2019-04-18,0,55.47,0
2019-04-19,0,23.53,0
2019-04-20,0,0,0
2019-04-21,0,0,0
2019-04-22,0,0,0
2019-04-23,0,0,2.01
2019-04-24,0,0,0
2019-04-25,0,0,0
2019-04-26,0,0,0
2019-04-27,0,0,0
2019-04-28,0,0,0
2019-04-29,0,0,0
2019-04-30,0,0,0
2019-05-01,0,0,0
2019-05-02,0,0,0
2019-05-03,0,0,0
2019-05-04,0,0,98.43
2019-05-05,0,0,209.88
2019-05-06,0,0,34.13
2019-05-07,129.81,11.8,150.87
2019-05-08,491.32,0,134.59
2019-05-09,320.57,0,93.38
2019-05-10,350.9,0,180.46
2019-05-11,397.25,0,71.51
2019-05-12,433.06,17.27,159.83
2019-05-13,422.02,35.11,68.07
2019-05-14,470.12,0,188.02
2019-05-15,476.58,0,142.03
2019-05-16,560.24,0,123.13
2019-05-17,546.12,0,111.31
2019-05-18,475.51,0,0
2019-05-19,447.96,0,0
2019-05-20,464.33,0,0
2019-05-21,463.18,0,0
2019-05-22,466.89,0,0
2019-05-23,368.79,0,0
2019-05-24,335.48,0,0
2019-05-25,332.2,0,0
2019-05-26,102.65,0,0
2019-05-27,102.14,0,0
2019-05-28,100.74,0,0
2019-05-29,231.15,0,0
2019-05-30,249.34,0,0
2019-05-31,156.95,0,0
2019-06-01,27.9,0,7.72
2019-06-02,32.91,0,0
2019-06-03,113.71,0,0
2019-06-04,110.82,0,0
2019-06-05,236.47,0,0
2019-06-06,81.42,0,0
2019-06-07,318.51,0,0
2019-06-08,125.02,0,0
2019-06-09,0,0,0
2019-06-10,47.25,133.91,33.38
2019-06-11,218.75,128.62,38.02
2019-06-12,199.45,0,16
2019-06-13,181.97,245.96,92.26
2019-06-14,120.54,411.61,546.67
2019-06-15,211.14,324.48,785.91
2019-06-16,239.31,407.46,903.37
2019-06-17,239.07,328.12,863.78
2019-06-18,426.23,684.61,885.42
2019-06-19,539.68,428.38,1021.65
2019-06-20,723.55,656.78,1104.92
2019-06-21,784.35,349.39,1205.2
2019-06-22,891.23,89.74,1142.6
2019-06-23,890.97,77.41,642.79
2019-06-24,896.65,29.3,287.85
2019-06-25,1018.15,0,173.4
2019-06-26,1223.39,56.33,163.53
2019-06-27,1350.54,3.47,304.11
2019-06-28,1350.58,10.09,400.31
2019-06-29,951.12,124.55,322.41
2019-06-30,1117.16,4.03,319.45
2019-07-01,793.89,0,547.59
2019-07-02,917.94,0,432.88
2019-07-03,938.52,0,346.63
2019-07-04,744.2,0,98.93
2019-07-05,591.55,0,37.94
2019-07-06,502.5,0,125.71
2019-07-07,493.3,0,290.74
2019-07-08,487.03,142.92,372.84
2019-07-09,494.38,89.33,221.73
2019-07-10,701.47,91.42,343.27
2019-07-11,665.23,134.47,326.14
2019-07-12,754.34,68.65,435.37
2019-07-13,673.41,0,470.23
2019-07-14,780.77,0,662.8
2019-07-15,801.07,0,738.82
2019-07-16,849.07,0,601.73
2019-07-17,666.95,0,646.37
2019-07-18,654.62,0,565.7
2019-07-19,656.79,0,344.39
2019-07-20,653.85,0,113.27
2019-07-21,585.57,0,90.19
2019-07-22,651.51,0,94.7
2019-07-23,662.24,0,228.89
2019-07-24,658.11,0.22,409.6
2019-07-25,654.89,36.96,656.28
2019-07-26,644.77,362.79,1091.54
2019-07-27,693.89,386.17,832.76
2019-07-28,663.61,223.81,492.27
2019-07-29,726.19,119.86,696.72
2019-07-30,649.31,0,689.1
2019-07-31,642.04,94.23,689.66
2019-08-01,895.97,77.9,531.23
2019-08-02,1133.07,163.99,940.41
2019-08-03,1199.9,262.52,1425.27
2019-08-04,1375.95,271.29,1219.12
2019-08-05,1385.67,459.41,1196.32
2019-08-06,1707.46,491.83,927.94
2019-08-07,1997.94,555.22,854.28
2019-08-08,2236.83,587.48,684.63
2019-08-09,2351.68,505.56,725.42
2019-08-10,2782.05,717.93,936.63
2019-08-11,2894.84,512.12,849.13
2019-08-12,2892.93,1035.82,872.73
2019-08-13,920.62,2135.79,1518.5
2019-08-14,1.73,2198.92,2406.46
2019-08-15,2431.45,1928.45,2543.06
2019-08-16,4614.09,1717.12,2401.66
2019-08-17,4999.47,1571.32,2378.05
2019-08-18,5229.39,1686.79,2696.17
2019-08-19,5514.05,1451.54,2775.8
2019-08-20,5641.95,1117.66,2742.99
2019-08-21,5674.74,952.18,2367.71
2019-08-22,5665.27,696.28,2179.68
2019-08-23,5580.52,655.22,2219.35
2019-08-24,5456.06,598.51,2135.35
2019-08-25,5422.64,474.92,1974.8
2019-08-26,5099.28,367.75,1735.24
2019-08-27,5129,441.58,1471.61
2019-08-28,4806.14,571.78,1369.54
2019-08-29,4619.02,247.64,1493.5
2019-08-30,4731.87,377.33,1575.92
2019-08-31,4303.23,550.84,1599.68
2019-09-01,4348.82,345.97,943.01
2019-09-02,3548.59,367.74,819.11
2019-09-03,2591.25,209,743.56
2019-09-04,2402.31,278.39,419.6
2019-09-05,1738.72,233.6,124.5
2019-09-06,1591.23,163.28,171.1
2019-09-07,1333.63,48.64,129.22
2019-09-08,696.06,120.94,74.36
2019-09-09,148.87,182.22,80.1
2019-09-10,0,38.43,110.42
2019-09-11,0,0,95.64
2019-09-12,0,0,40.76
2019-09-13,0,0,0
2019-09-14,371.9,79.69,58.96
2019-09-15,220.78,70.2,56.21
2019-09-16,245.66,0,106.75
2019-09-17,546.39,12.94,0
2019-09-18,1905.15,0,0
2019-09-19,1707.71,0,84.49
2019-09-20,1690.9,0,0
2019-09-21,1356.79,0,0
2019-09-22,1139.64,38.31,45.96
2019-09-23,1026.77,0,0
2019-09-24,868.77,0,47.15
2019-09-25,972.5,0,0
2019-09-26,718.89,0,0
2019-09-27,298.25,0,0
2019-09-28,289.83,0,0
2019-09-29,245.75,0,43.36
2019-09-30,405.29,0,0
2019-10-01,394.07,0,0
2019-10-02,201.99,0,0
2019-10-03,297.54,0,0
2019-10-04,379.04,0,0
2019-10-05,203.27,0,0
2019-10-06,333.86,0,0
2019-10-07,311.61,136.08,0
2019-10-08,365.65,30.54,35.39
2019-10-09,359.68,101.78,4.11
2019-10-10,242.88,0,0
2019-10-11,110.49,0,0
2019-10-12,77.8,0,0
2019-10-13,308.97,0,0
2019-10-14,114.33,0,34.84
2019-10-15,203.23,0,0
2019-10-16,202.59,0,0
2019-10-17,246.41,0,0
2019-10-18,204.11,0,0
2019-10-19,204.97,225.87,62.49
2019-10-20,206.34,97.28,0
2019-10-21,207.28,127.8,43.1
2019-10-22,301.91,0,50.99
2019-10-23,300.27,0,41.04
2019-10-24,233.24,0,66.58
2019-10-25,298.1,70.93,67.89
2019-10-26,317.49,16.9,3.22
2019-10-27,380.98,105.43,44.98
2019-10-28,242.89,19.06,0
2019-10-29,332.36,0,31.19
2019-10-30,288.24,0,19.57
2019-10-31,246.05,0,0
2019-11-01,307.81,0,43.87
2019-11-02,294.55,0,0
2019-11-03,227.98,0,0
2019-11-04,115.38,0,0
2019-11-05,134.33,0,32.17
2019-11-06,198.24,0,7.07
2019-11-07,199.92,0,0
2019-11-08,70.72,0,0
2019-11-09,0,55.27,0
2019-11-10,287.8,0,0
2019-11-11,638.13,0,0
2019-11-12,336.07,0,0
2019-11-13,294.65,0,0
2019-11-14,211.94,0,0
2019-11-15,294.84,43.75,0
2019-11-16,310.21,1.67,0
2019-11-17,191.86,0,0
2019-11-18,401.99,0,0.25
2019-11-19,400.97,0,0
2019-11-20,168.68,0,0
2019-11-21,128.51,0,0
2019-11-22,233.91,0,0
2019-11-23,404.41,0,0
2019-11-24,319.17,0,0
2019-11-25,269.6,0,0
2019-11-26,192.43,0,0
2019-11-27,337.3,0,0
2019-11-28,309.97,0,0
2019-11-29,281.12,0,0
2019-11-30,227.62,0,0
2019-12-01,297.2,0,0
2019-12-02,344.09,0,0
2019-12-03,195.62,0,0
2019-12-04,219.6,0,0
2019-12-05,306.64,0,0
2019-12-06,211.69,0,0
2019-12-07,246.5,0,0
2019-12-08,332.36,0,0
2019-12-09,336.94,0,0
2019-12-10,382.14,0,0
2019-12-11,235.41,0,0
2019-12-12,484.19,0,0
2019-12-13,363.83,0,0
2019-12-14,314.02,0,0
2019-12-15,276.11,0,0
2019-12-16,276.44,0,0
2019-12-17,389.5,0,0
2019-12-18,439.69,2.65,255.01
2019-12-19,423.26,0,451.92
2019-12-20,413.08,0.2,324.11
2019-12-21,305.01,0,198.72
2019-12-22,454.04,39.92,171.82
2019-12-23,223.42,104.27,224.2
2019-12-24,279.62,19.12,176.45
2019-12-25,137.38,68.34,165.37
2019-12-26,349.72,0,160.99
2019-12-27,282.94,0,176.99
2019-12-28,546.82,68.59,281.41
2019-12-29,563.26,100.54,520.75
2019-12-30,402.73,245,698.64
2019-12-31,421.75,89.12,922.84
2020-01-01,269.38,0,739.84
2020-01-02,389.12,78.06,446.84
2020-01-03,406.21,0,151.45
2020-01-04,457.65,0,178.88
2020-01-05,164.27,0,173.33
2020-01-06,429.75,0,110.15
2020-01-07,367.67,0,0
2020-01-08,104.58,0,0
2020-01-09,140.29,0,0
2020-01-10,213.11,0,0
2020-01-11,241.3,0,0
2020-01-12,415.84,0,0
2020-01-13,287.03,0,0
2020-01-14,238.18,0,0
2020-01-15,213.06,0,0
2020-01-16,426.46,0,0
2020-01-17,425.78,0,0
2020-01-18,296.95,0,0
2020-01-19,286.23,0,0
2020-01-20,208.1,0,0
2020-01-21,181.39,0,0
2020-01-22,445.91,0,0
2020-01-23,158.25,0,0
2020-01-24,97.87,0,0
2020-01-25,206.2,0,0
2020-01-26,128.34,0,0
2020-01-27,125.44,0,0
2020-01-28,194.81,0,0
2020-01-29,113.49,0,0
2020-01-30,123.08,0,0
2020-01-31,400.62,0.26,0.15
2020-02-01,232.07,116.97,0
2020-02-02,358.51,32.04,38.17
2020-02-03,425.87,83.87,0
2020-02-04,273.7,38.07,0
2020-02-05,294.72,0,250.19
2020-02-06,609.92,0,469.11
2020-02-07,638.48,158.48,489.04
2020-02-08,674.93,72.04,494.44
2020-02-09,684.97,69.55,470.39
2020-02-10,765.37,77.04,449.77
2020-02-11,622.14,32.93,504.46
2020-02-12,573.36,0,280.76
2020-02-13,626.72,0,69.59
2020-02-14,910.32,0,45.52
2020-02-15,806.1,0,0
2020-02-16,931.5,0,0
2020-02-17,852.28,0,0
2020-02-18,847.32,0,39.34
2020-02-19,774.65,0,0
2020-02-20,742.51,55.68,0
2020-02-21,601.65,51.71,0
2020-02-22,613.52,0,0
2020-02-23,509.46,0,0
2020-02-24,506.5,0,0
2020-02-25,631.06,0,0
2020-02-26,683.24,0,0
2020-02-27,672.25,33.58,0
2020-02-28,816.7,0,39.13
2020-02-29,641.32,0,0
2020-03-01,645.57,0,0
2020-03-02,646.83,0,0
2020-03-03,788.81,0,0
2020-03-04,623.9,0.06,0
2020-03-05,667.21,0,0
2020-03-06,641.42,0,0
2020-03-07,615.75,0,0
2020-03-08,437.96,0,0
2020-03-09,438.96,0,0.07
2020-03-10,440.89,0,0
2020-03-11,529.24,0,0
2020-03-12,634.75,0,0
2020-03-13,555.69,0,0
2020-03-14,659.03,0,0
2020-03-15,660.39,0,0
2020-03-16,563.07,0,0
2020-03-17,580.8,0,0
2020-03-18,590.04,0,0
2020-03-19,492.75,0,0
2020-03-20,662.7,0,0
2020-03-21,660.56,0,0
2020-03-22,566.73,0,0
2020-03-23,463.49,0,0
2020-03-24,562.16,0,0
2020-03-25,552.5,0,0
2020-03-26,448.12,0,0
2020-03-27,348.85,0,0
2020-03-28,320.3,0,0
2020-03-29,263.06,0,0
2020-03-30,289.3,0,0
2020-03-31,290.49,0,0
2020-04-01,183.41,0,0
2020-04-02,298.64,0,0
2020-04-03,144.08,0,0
2020-04-04,313.08,0,0
2020-04-05,317.27,0,0
2020-04-06,421.43,0,0
2020-04-07,228.05,0,0
2020-04-08,295.8,0,0
2020-04-09,221.59,0,0
2020-04-10,304.14,0,0
2020-04-11,304.49,0,0
2020-04-12,135.79,0,0
2020-04-13,262.17,0,0
2020-04-14,254.58,0,0
2020-04-15,255.75,0,0
2020-04-16,259.32,0,0
2020-04-17,257.21,65.25,29.21
2020-04-18,257.94,124.7,0
2020-04-19,255.05,28.99,0
2020-04-20,255.17,0,51.66
2020-04-21,259.31,0,38.15
2020-04-22,258.96,0,0
2020-04-23,209.25,0,0
2020-04-24,285.45,0,38.48
2020-04-25,445.91,12.37,91.06
2020-04-26,296.5,77.84,100.63
2020-04-27,363.03,34.35,77.76
2020-04-28,419.66,0,70.02
2020-04-29,451.08,0,0
2020-04-30,451.9,0,331.52
2020-05-01,460.54,0,374.58
2020-05-02,452.57,0,231.32
2020-05-03,554.97,0,186.16
2020-05-04,673.95,0,104.07
2020-05-05,584.03,0,0
2020-05-06,379.79,0,0
2020-05-07,405.85,0,0
2020-05-08,271.09,0,0
2020-05-09,291.99,0,55.27
2020-05-10,408.25,0,126.93
2020-05-11,332.56,0,80.7
2020-05-12,260.71,0,0
2020-05-13,325.11,0,0
2020-05-14,74.68,0,0
2020-05-15,197.89,0,0
2020-05-16,132.38,0,0
2020-05-17,174.46,0,0
2020-05-18,99.47,0.28,0
2020-05-19,274.99,0,0
2020-05-20,190.39,0,0
2020-05-21,260.82,0,39.39
2020-05-22,222.48,0,54.57
2020-05-23,326.73,0,16.64
2020-05-24,375.81,94.77,36.06
2020-05-25,625.87,101.25,423.08
2020-05-26,759.49,190.75,1150.32
2020-05-27,619.29,248.39,1291.7
2020-05-28,555.41,233.71,1685.2
2020-05-29,746.63,802.02,2130.96
2020-05-30,884.62,683.96,1885.65
2020-05-31,892.51,361.85,2027.98
2020-06-01,901.72,208.93,1319.67
2020-06-02,963.12,122.16,995.44
2020-06-03,935.3,113.2,1036.48
2020-06-04,1142.32,113.5,1138.52
2020-06-05,1329.04,636.79,1414.19
2020-06-06,1309.79,989.42,1396.89
2020-06-07,1513.31,686.41,1533.83
2020-06-08,1383.34,419.31,1750.51
2020-06-09,1281.23,318,1632.5
2020-06-10,1151.39,164.37,1252.48
2020-06-11,1291.12,104.1,1049.42
2020-06-12,1166.26,86.64,830.12
2020-06-13,1068.87,58.06,545.82
2020-06-14,956.49,0.39,225.62
2020-06-15,912.51,63.55,149.06
2020-06-16,697.27,0,67.1
2020-06-17,863.24,14.07,68.81
2020-06-18,760.62,134.97,95.51
2020-06-19,1238,363.46,96.45
2020-06-20,1184.22,765.55,136.91
2020-06-21,1106.56,557.71,85.44
2020-06-22,1079.42,378.19,158.02
2020-06-23,1172.24,363.35,169
2020-06-24,1086.2,271.94,221.53
2020-06-25,995.42,173.51,269.55
2020-06-26,1038.98,118.21,231.67
2020-06-27,949.22,99.9,118.22
2020-06-28,846.62,86.59,82.13
2020-06-29,867.96,87.29,0
2020-06-30,787.15,66.95,46.75
2020-07-01,767.48,0,1.9
2020-07-02,771.74,133.62,43.76
2020-07-03,793.52,31.44,0
2020-07-04,797.23,0,0
2020-07-05,788.92,113.85,101.44
2020-07-06,953.32,225.03,522.29
2020-07-07,947.41,388.78,990.27
2020-07-08,1089.5,103.07,1054.42
2020-07-09,1110.76,65.08,1052.29
2020-07-10,1202.69,120.84,617.66
2020-07-11,1276.67,55.3,326.93
2020-07-12,1316.6,13.6,389.42
2020-07-13,1389.21,54.93,534.97
2020-07-14,1101.95,90.74,621.58
2020-07-15,1516.43,135.53,977.99
2020-07-16,1466.21,155.39,1031.02
2020-07-17,1551.75,86.14,628.96
2020-07-18,1703.1,412,578.62
2020-07-19,1801.43,175.54,605.73
2020-07-20,2028.74,428.43,617.83
2020-07-21,2175.2,147.82,555.67
2020-07-22,2297.98,312.2,738
2020-07-23,2298.16,82.67,809.71
2020-07-24,2707,93.13,882.1
2020-07-25,2904.88,146.86,1039.97
2020-07-26,3477.93,97.95,1108.22
2020-07-27,3823.46,512.64,1007.34
2020-07-28,3865.49,733,844.12
2020-07-29,3863.07,415.02,1011.48
2020-07-30,3889.4,331.64,1563.15
2020-07-31,3733.83,189.98,1928.67
2020-08-01,3512.09,178,1851.41
2020-08-02,3519.06,199.65,1618.57
2020-08-03,3513.08,96.93,543.84
2020-08-04,3773.21,94.96,107.41
2020-08-05,3850.71,78.06,645.46
2020-08-06,3866.96,133.91,1196.07
2020-08-07,4069.49,58.91,1112.48
2020-08-08,4135.22,547.49,1620.69
2020-08-09,4128.74,325.61,1611.13
2020-08-10,4014.26,213.24,1433.36
2020-08-11,3559.6,64.61,1043.92
2020-08-12,3232.1,405.23,1254.03
2020-08-13,2963.42,343.95,1500.76
2020-08-14,2797.22,270.44,1219.54
2020-08-15,2383.1,243.86,1230.32
2020-08-16,2362.23,316.14,1088.29
2020-08-17,2392.4,315,779.91
2020-08-18,2175,268.06,414.26
2020-08-19,2189.12,142.81,511.88
2020-08-20,2106.34,201.44,756.24
2020-08-21,1984.16,229.66,1270.64
2020-08-22,1964.06,281.5,1410.08
2020-08-23,1874.94,207.14,1141.62
2020-08-24,1743.95,240.68,972.81
2020-08-25,1875.2,234.62,715.94
2020-08-26,1986.72,188.28,739.39
2020-08-27,2363.64,196.69,732.08
2020-08-28,2565.7,161.94,657.35
2020-08-29,2484.76,41.96,778.77
2020-08-30,2885.75,67.1,808.86
2020-08-31,2947.91,109.99,658.79
2020-09-01,3003.65,62.38,697.33
2020-09-02,2859.27,185.67,626.58
2020-09-03,2863.93,7.43,615.12
2020-09-04,2852.12,0,462.15
2020-09-05,2687.63,0,580.02
2020-09-06,2680.48,114.45,710.33
2020-09-07,2645.93,53.33,868.09
2020-09-08,2650.15,67,704.09
2020-09-09,2383.64,7.4,797.06
2020-09-10,2225.81,119.05,840.85
2020-09-11,2310.01,118.47,1372.36
2020-09-12,2732.72,111.87,1845.01
2020-09-13,2437.4,211.83,1813.4
2020-09-14,2475.94,219.64,1432.27
2020-09-15,2656.63,178.46,846.55
2020-09-16,3108.87,201.44,769.05
2020-09-17,3024.9,321.05,819.25
2020-09-18,3139.66,346.26,735.95
2020-09-19,3077.08,329.82,789.75
2020-09-20,3101.78,197.66,502.49
2020-09-21,3628.56,199.13,281.75
2020-09-22,4054.94,200.52,258.33
2020-09-23,4371.28,106.22,398.57
2020-09-24,4208.3,86.18,176.55
2020-09-25,3922.48,0,445.32
2020-09-26,4037.23,140.81,690.7
2020-09-27,4008.88,573.03,1407.01
2020-09-28,4201.85,372.08,1482.05
2020-09-29,4124.1,523.35,1520.3
2020-09-30,4175.45,533.41,1777.43
2020-10-01,4076.09,398.24,1849.48
2020-10-02,3501.91,305.18,1800.18
2020-10-03,3917.3,500.18,1614.47
2020-10-04,4997.85,1180.74,2100.01
2020-10-05,4906.56,961.94,1776.03
2020-10-06,4934.47,749.25,1675.33
2020-10-07,4798.49,821.38,1515.1
2020-10-08,4142.51,601.69,1315.86
2020-10-09,4157.99,605.51,975.07
2020-10-10,4037.81,582.23,960.57
2020-10-11,3728.17,961.14,1193.2
2020-10-12,3443.61,617.18,1162.71
2020-10-13,3317.58,532.39,984.79
2020-10-14,2940.96,446.87,837.5
2020-10-15,2706.76,341.75,721.18
2020-10-16,2273.28,226.54,570.36
2020-10-17,1840.03,165.1,766.7
2020-10-18,1770.06,159.44,754.82
2020-10-19,1450.91,184.78,707.98
2020-10-20,1416.08,209.76,767.62
2020-10-21,1219.95,458.09,759.71
2020-10-22,1043.95,405.83,924.88
2020-10-23,772.72,374.29,1460.39
2020-10-24,719.82,337.58,1480.18
2020-10-25,733.52,221.17,824.13
2020-10-26,462.68,227.98,1418.27
2020-10-27,465.79,343.94,1514.71
2020-10-28,826.32,312.56,1285.51
2020-10-29,1443.94,186.44,848.7
2020-10-30,1311.69,166.53,579.19
2020-10-31,1240.59,110.12,674.49
2020-11-01,888.83,243.8,157.16
2020-11-02,1154.12,312.35,345.92
2020-11-03,936.9,294.44,563.98
2020-11-04,913.84,112,546.52
2020-11-05,761.25,198.09,562.8
2020-11-06,771.82,139.15,669.59
2020-11-07,774.98,177.9,722.16
2020-11-08,949.04,299.73,1038.71
2020-11-09,1365.62,665.33,1419.27
2020-11-10,1524.62,766.57,1391.12
2020-11-11,1920.54,964.98,1557.58
2020-11-12,2248.26,878.89,1567.59
2020-11-13,2138,650.11,972.37
2020-11-14,1987.2,551.8,316.96
2020-11-15,2141.25,441.66,310.22
2020-11-16,1925.12,371.05,493.22
2020-11-17,1858.83,331.14,673.08
2020-11-18,1884.13,318.86,737.77
2020-11-19,1772.08,353.61,388.65
2020-11-20,1733.7,221.88,114.3
2020-11-21,1818.74,179.13,76.22
2020-11-22,1852.97,285.09,315.02
2020-11-23,1826.31,323.37,299.93
2020-11-24,1782.78,290.21,289.71
2020-11-25,1598.79,228.63,250.77
2020-11-26,1666.03,151.57,304.86
