"","date","S84_AMMONIA-N_mg/L","days"
"831",2005-08-08,0.011,11817
"832",2005-08-22,0.109,11831
"833",2005-09-06,0.208,11846
"834",2005-09-20,0.1695,11860
"835",2005-10-03,0.001,11873
"836",2005-10-17,0.02,11887
"837",2005-11-01,0.028,11903
"838",2005-11-14,0.019,11916
"839",2005-12-05,NA,11937
"840",2005-12-19,NA,11951
"841",2006-01-09,0.061,11972
"842",2006-01-23,0.163,11986
"843",2006-02-06,0.049,12000
"844",2006-02-21,NA,12015
"845",2006-03-06,0.242,12028
"846",2006-03-20,0.274,12042
"847",2006-04-03,NA,12055
"848",2006-04-17,0.01,12069
"849",2006-05-08,NA,12090
"850",2006-05-22,0.151,12104
"851",2006-06-05,0.0025,12118
"852",2006-06-19,NA,12132
"853",2006-07-05,NA,12148
"854",2006-07-17,NA,12160
"855",2006-08-07,NA,12181
"856",2006-08-21,NA,12195
"857",2006-09-11,0,12216
"858",2006-09-25,0.157,12230
"859",2006-10-09,0.1355,12244
"860",2006-10-23,NA,12258
"861",2006-11-14,0.011,12281
"862",2006-11-27,0.064,12294
"863",2006-12-04,0.025,12301
"864",2006-12-18,0.022,12315
"865",2007-01-08,0.015,12336
"866",2007-01-22,0.016,12350
"867",2007-02-12,0.028,12371
"868",2007-02-26,0.0064,12385
"869",2007-03-12,0.086,12398
"870",2007-03-26,0.01,12412
"871",2007-04-09,0.0145,12426
"872",2007-04-23,0.008,12440
"873",2007-05-07,0.019,12454
"874",2007-05-21,0.02,12468
"875",2007-06-04,0.017,12482
"876",2007-06-18,0.01,12496
"877",2007-07-09,0.021,12517
"878",2007-07-23,0.082,12531
"879",2007-08-06,0.007,12545
"880",2007-08-20,0.1585,12559
"881",2007-09-10,0.15,12580
"882",2007-09-24,0.179,12594
"883",2007-10-08,0.302,12608
"884",2007-10-22,0.194,12622
"885",2007-11-13,0.0755,12645
"886",2007-11-26,0.0405,12658
"887",2007-12-05,0.001,12667
"888",2007-12-19,0.022,12681
"889",2008-01-02,0.0025,12695
"890",2008-01-16,0.007,12709
"891",2008-02-06,0.0025,12730
"892",2008-02-20,0.0045,12744
"893",2008-03-05,0.012,12758
"894",2008-03-19,0.008,12771
"895",2008-04-02,0.004,12785
"896",2008-04-16,0.02,12799
"897",2008-05-14,0.016,12827
"898",2008-05-28,0.058,12841
"899",2008-06-25,0.184,12869
"900",2008-07-16,0.021,12890
"901",2008-07-30,0.016,12904
"902",2008-08-13,0.0775,12918
"903",2008-08-28,0.047,12933
"904",2008-09-10,0.309,12946
"905",2008-09-24,0.563,12960
"906",2008-10-08,0.084,12974
"907",2008-10-22,0.068,12988
"908",2008-11-05,0.038,13003
"909",2008-11-19,0.037,13017
"910",2008-12-03,0.024,13031
"911",2008-12-17,0.0505,13045
"912",2009-01-07,0.053,13066
"913",2009-01-21,0.042,13080
"914",2009-02-04,0.017,13094
"915",2009-02-18,0.016,13108
"916",2009-03-11,0.029,13128
"917",2009-03-25,0.013,13142
"918",2009-04-08,0.0105,13156
"919",2009-04-22,0.013,13170
"920",2009-05-06,0.005,13184
"921",2009-05-20,0.023,13198
"922",2009-06-03,0.005,13212
"923",2009-06-17,0.018,13226
"924",2009-07-08,0.016,13247
"925",2009-07-22,0.013,13261
"926",2009-08-12,0.153,13282
"927",2009-08-26,0.011,13296
"928",2009-09-09,0.0385,13310
"929",2009-09-23,0.35,13324
"930",2009-10-14,0.118,13345
"931",2009-10-28,0.035,13359
"932",2009-11-04,0.039,13367
"933",2009-11-18,0.03,13381
"934",2009-12-09,0.06,13402
"935",2009-12-23,0.025,13416
"936",2010-01-13,0.064,13437
"937",2010-01-27,0.014,13451
"938",2010-02-10,0.017,13465
"939",2010-02-24,0.011,13479
"940",2010-03-03,0.013,13486
"941",2010-03-17,0.016,13499
"942",2010-04-07,0.153,13520
"943",2010-04-21,0.016,13534
"944",2010-05-12,0.121,13555
"945",2010-05-26,0.012,13569
"946",2010-06-16,0.014,13590
"947",2010-06-30,0.079,13604
"948",2010-07-14,0.028,13618
"949",2010-07-28,0.015,13632
"950",2010-08-04,0.005,13639
"951",2010-08-18,0.02,13653
"952",2010-09-15,0.051,13681
"953",2010-09-29,0.043,13695
"954",2010-10-13,0.016,13709
"955",2010-10-27,0.012,13723
"956",2010-11-03,0.035,13730
"957",2010-11-17,0.014,13745
"958",2010-12-01,0.012,13759
"959",2010-12-13,0.008,13771
"960",2011-01-05,0.005,13794
"961",2011-01-20,0.012,13809
"962",2011-02-03,NA,13823
"963",2011-02-17,0.011,13837
"964",2011-03-02,0.007,13850
"965",2011-03-16,0.008,13863
"966",2011-04-06,0.006,13884
"967",2011-04-20,0.011,13898
"968",2011-05-18,NA,13926
"969",2011-06-08,0.01,13947
"970",2011-06-22,NA,13961
"971",2011-07-06,0.011,13975
"972",2011-07-20,NA,13989
"973",2011-08-10,0.117,14010
"974",2011-08-24,0.007,14024
"975",2011-09-07,0.094,14038
"976",2011-09-21,0.536,14052
"977",2011-10-05,0.147,14066
"978",2011-10-19,0.009,14080
"979",2011-11-02,0.031,14094
"980",2011-11-16,0.023,14109
"981",2011-12-07,0.065,14130
"982",2011-12-21,0.071,14144
"983",2012-01-04,0.094,14158
"984",2012-01-18,0.025,14172
"985",2012-02-08,0.014,14193
"986",2012-02-22,0.026,14207
"987",2012-03-07,0.034,14221
"988",2012-03-21,0.008,14234
"989",2012-04-04,0.009,14248
"990",2012-04-18,0.005,14262
"991",2012-05-02,0.016,14276
"992",2012-05-16,0.015,14290
"993",2012-06-06,0.011,14311
"994",2012-06-20,0.007,14325
"995",2012-07-11,NA,14346
"996",2012-07-25,0.008,14360
"997",2012-08-08,0.405,14374
"998",2012-08-22,0.828,14388
"999",2012-09-05,0.02,14402
"1000",2012-09-20,0.246,14417
"1001",2012-10-03,0.207,14430
"1002",2012-10-17,0.232,14444
"1003",2012-11-14,0.069,14473
"1004",2012-11-28,0.152,14487
"1005",2012-12-05,0.06,14494
"1006",2012-12-19,0.021,14508
"1007",2013-01-09,0.159,14529
"1008",2013-01-23,0.029,14543
"1009",2013-02-06,0.068,14557
"1010",2013-02-21,0.026,14572
"1011",2013-03-06,0.032,14585
"1012",2013-03-20,0.012,14598
"1013",2013-04-03,0.03,14612
"1014",2013-04-17,0.047,14626
"1015",2013-05-08,0.015,14647
"1016",2013-05-22,0.013,14661
"1017",2013-06-05,0.027,14675
"1018",2013-06-19,0.014,14689
"1019",2013-07-10,0.022,14710
"1020",2013-07-24,0.02,14724
"1021",2013-08-07,0.016,14738
"1022",2013-08-21,0.008,14752
"1023",2013-09-04,0.016,14766
"1024",2013-09-18,0.014,14780
"1025",2013-10-07,0.012,14799
"1026",2013-10-21,0.059,14813
"1027",2013-11-04,0.048,14828
"1028",2013-11-18,0.088,14842
"1029",2013-12-02,0.078,14856
"1030",2013-12-16,0.032,14870
"1031",2014-01-06,0.011,14891
"1032",2014-01-21,0.007,14906
"1033",2014-02-03,0.011,14919
"1034",2014-02-17,0.013,14933
"1035",2014-03-03,0.013,14947
"1036",2014-03-17,0.018,14960
"1037",2014-04-07,0.012,14981
"1038",2014-04-21,0.016,14995
"1039",2014-05-05,0.013,15009
"1040",2014-05-19,0.01,15023
"1041",2014-06-09,0.011,15044
"1042",2014-06-23,0.011,15058
"1043",2014-07-07,0.01,15072
"1044",2014-07-21,0.012,15086
"1045",2014-08-04,0.012,15100
"1046",2014-08-18,0.009,15114
"1047",2014-09-08,0.008,15135
"1048",2014-09-22,0.012,15149
"1049",2014-10-06,0.025,15163
"1050",2014-10-20,0.018,15177
"1051",2014-11-03,0.067,15192
"1052",2014-11-17,0.117,15206
"1053",2014-12-01,0.025,15220
"1054",2014-12-15,0.023,15234
"1055",2015-01-05,0.143,15255
"1056",2015-01-20,0.02,15270
"1057",2015-02-02,0.01,15283
"1058",2015-02-16,0.015,15297
"1059",2015-03-02,0.011,15311
"1060",2015-03-16,0.014,15324
"1061",2015-04-06,0.011,15345
"1062",2015-04-20,0.012,15359
"1063",2015-05-04,0.01,15373
"1064",2015-05-18,0.011,15387
"1065",2015-06-01,0.013,15401
"1066",2015-06-15,0.013,15415
"1067",2015-07-06,0.116,15436
"1068",2015-07-20,0.013,15450
"1069",2015-08-03,0.011,15464
"1070",2015-08-17,0.008,15478
"1071",2015-08-31,0.008,15492
"1072",2015-09-14,0.005,15506
"1073",2015-09-28,0.015,15520
"1074",2015-10-12,0.103,15534
"1075",2015-10-26,0.026,15548
"1076",2015-11-09,0.008,15563
"1077",2015-11-23,0.032,15577
"1078",2015-12-07,0.024,15591
"1079",2015-12-21,0.026,15605
"1080",2016-01-04,0.044,15619
"1081",2016-01-20,0.013,15635
"1082",2016-02-01,0.016,15647
"1083",2016-02-15,0.016,15661
"1084",2016-02-29,0.017,15675
"1085",2016-03-14,0.051,15688
"1086",2016-03-28,0.02,15702
"1087",2016-04-11,0.017,15716
"1088",2016-04-25,0.02,15730
"1089",2016-05-09,0.013,15744
"1090",2016-05-23,0.018,15758
"1091",2016-06-06,0.014,15772
"1092",2016-06-20,0.015,15786
"1093",2016-07-06,0.016,15802
"1094",2016-07-18,0.011,15814
"1095",2016-08-01,0.016,15828
"1096",2016-08-15,0.018,15842
"1097",2016-08-29,0.021,15856
"1098",2016-09-12,0.021,15870
"1099",2016-09-26,0.027,15884
"1100",2016-10-10,0.023,15898
"1101",2016-10-24,0.06,15912
"1102",2016-11-07,0.016,15927
"1103",2016-11-21,0.016,15941
"1104",2016-12-05,0.02,15955
"1105",2016-12-19,0.049,15969
"1106",2017-01-04,0.012,15985
"1107",2017-01-17,0.02,15998
"1108",2017-01-30,0.165,16011
"1109",2017-02-13,0.012,16025
"1110",2017-02-27,0.079,16039
"1111",2017-03-13,0.009,16052
"1112",2017-03-27,0.015,16066
"1113",2017-04-10,0.025,16080
"1114",2017-04-24,0.012,16094
"1115",2017-05-22,0.009,16122
"1116",2017-06-05,0.008,16136
"1117",2017-06-19,0.007,16150
"1118",2017-07-05,0.006,16166
"1119",2017-07-17,0.013,16178
"1120",2017-08-01,0.013,16193
"1121",2017-08-14,0.025,16206
"1122",2017-08-28,0.015,16220
"1123",2017-09-13,0.391,16236
"1124",2017-09-25,0.02,16248
"1125",2017-10-09,0.058,16262
"1126",2017-10-23,0.024,16276
"1127",2017-11-06,0.058,16291
"1128",2017-11-20,0.045,16305
"1129",2017-12-04,0.056,16319
"1130",2017-12-18,0.101,16333
"1131",2018-01-02,0.062,16348
"1132",2018-01-16,0.047,16362
"1133",2018-02-12,0.032,16389
"1134",2018-03-12,0.029,16416
"1135",2018-04-09,0.011,16444
"1136",2018-04-23,0.014,16458
"1137",2018-05-07,0.012,16472
"1138",2018-05-21,0.008,16486
"1139",2018-06-04,0.015,16500
"1140",2018-06-18,0.038,16514
"1141",2018-07-02,0.01,16528
"1142",2018-07-16,0.01,16542
"1143",2018-07-30,0.01,16556
"1144",2018-08-13,0.008,16570
"1145",2018-08-27,0.01,16584
"1146",2018-09-10,0.012,16598
"1147",2018-09-24,0.195,16612
"1148",2018-10-08,0.201,16626
"1149",2018-10-22,0.219,16640
"1150",2018-11-19,0.01,16669
"1151",2018-12-17,0.012,16697
"1152",2019-01-02,0.013,16713
"1153",2019-01-14,0.022,16725
"1154",2019-01-28,0.032,16739
"1155",2019-02-11,0.009,16753
"1156",2019-02-25,0.009,16767
"1157",2019-03-11,0.013,16780
"1158",2019-04-08,0.01,16808
"1159",2019-04-22,0.008,16822
"1160",2019-05-06,0.011,16836
"1161",2019-05-20,0.006,16850
"1162",2019-06-03,0.009,16864
"1163",2019-06-17,NA,16878
"1164",2019-07-01,0.008,16892
"1165",2019-07-15,0.012,16906
"1166",2019-07-29,0.014,16920
"1167",2019-08-12,0.007,16934
"1168",2019-08-26,0.018,16948
"1169",2019-09-09,0.043,16962
"1170",2019-09-23,0.369,16976
"1171",2019-10-08,0.051,16991
"1172",2019-10-21,0.032,17004
"1173",2019-11-04,0.039,17019
"1174",2019-11-18,0.032,17033
"1175",2019-12-02,0.097,17047
"1176",2019-12-16,0.034,17061
"1177",2019-12-30,0.012,17075
"1178",2020-01-13,0.012,17089
"1179",2020-01-27,0.01,17103
"1180",2020-02-10,0.016,17117
"1181",2020-03-09,0.055,17144
"1182",2020-04-06,0.018,17172
"1183",2020-05-04,0.011,17200
"1184",2020-05-18,0.012,17214
"1185",2020-06-01,0.079,17228
"1186",2020-06-15,0.009,17242
"1187",2020-06-29,0.014,17256
"1188",2020-07-13,0.007,17270
"1189",2020-07-27,NA,17284
"1190",2020-08-10,0.009,17298
"1191",2020-08-24,0.206,17312
"1192",2020-09-08,0.01,17327
"1193",2020-09-21,0.024,17340
"1194",2020-10-05,0.016,17354
"1195",2020-10-19,0.029,17368
"1196",2020-11-02,0.035,17383
"1197",2020-11-16,0.033,17397
"1198",2020-11-30,0.025,17411
"1199",2020-12-14,0.012,17425
"1200",2020-12-28,0.015,17439
"1201",2021-01-11,0.012,17453
"1202",2021-02-08,0.013,17481
"1203",2021-02-22,0.011,17495
"1204",2021-03-08,0.113,17509
"1205",2021-03-22,0.007,17522
"1206",2021-04-05,0.118,17536
"1207",2021-04-19,0.005,17550
"1208",2021-05-03,0.011,17564
"1209",2021-05-17,0.033,17578
"1210",2021-06-01,0.067,17593
"1211",2021-06-28,0.13,17620
"1212",2021-07-12,0.014,17634
"1213",2021-07-26,0.008,17648
"1214",2021-08-09,0.011,17662
"1215",2021-08-23,0.015,17676
"1216",2021-09-20,0.025,17704
"1217",2021-10-04,0.016,17718
"1218",2021-10-18,0.022,17732
"1219",2021-11-01,0.014,17746
"1220",2021-11-15,0.017,17761
"1221",2021-11-29,0.011,17775
"1222",2021-12-13,0.018,17789
"1223",2021-12-27,0.02,17803
"1224",2022-01-10,0.015,17817
"1225",2022-01-24,0.012,17831
"1226",2022-02-07,0.013,17845
"1227",2022-02-21,0.011,17859
"1228",2022-03-07,0.016,17873
"1229",2022-03-21,0.01,17886
"1230",2022-04-04,0.009,17900
"1231",2022-05-02,0.012,17928
"1232",2022-05-16,NA,17942
"1233",2022-05-31,NA,17957
"1234",2022-06-13,0.006,17970
"1235",2022-06-27,0.039,17984
"1236",2022-07-11,0.014,17998
"1237",2022-07-25,0.015,18012
"1238",2022-08-08,0.048,18026
"1239",2022-08-22,0.011,18040
"1240",2022-09-06,0.01,18055
"1241",2022-09-19,NA,18068
"1242",2022-10-03,0.014,18082
"1243",2022-10-17,0.015,18096
"1244",2022-10-31,0.02,18110
"1245",2022-11-14,0.069,18125
"1246",2022-11-28,0.045,18139
"1247",2022-12-12,0.023,18153
"1248",2022-12-27,0.037,18168
"1249",2023-01-09,0.028,18181
"1250",2023-01-23,0.015,18195
"1251",2023-02-06,0.013,18209
"1252",2023-02-20,0.011,18223
"1253",2023-03-06,0.062,18237
"1254",2023-03-20,0.028,18250
"1255",2023-04-03,0.013,18264
"1256",2023-04-17,0.012,18278
"1257",2023-05-01,0.008,18292
