"","date","S351_S_FLOW_cfs"
"4836",2013-03-28,302152.07996064
"4837",2013-03-29,528117.797411366
"4838",2013-03-30,247617.91103495
"4839",2013-03-31,58252.9637559744
"4840",2013-04-01,544705.579614874
"4841",2013-04-02,1334802.68651762
"4842",2013-04-03,1231141.28062343
"4843",2013-04-04,446573.434455187
"4844",2013-04-05,0
"4845",2013-04-06,0
"4846",2013-04-07,0
"4847",2013-04-08,0
"4848",2013-04-09,317394.245613715
"4849",2013-04-10,736835.157261101
"4850",2013-04-11,823223.739798835
"4851",2013-04-12,671218.001110944
"4852",2013-04-13,0
"4853",2013-04-14,0
"4854",2013-04-15,940145.585153645
"4855",2013-04-16,0
"4856",2013-04-17,0
"4857",2013-04-18,0
"4858",2013-04-19,0
"4859",2013-04-20,0
"4860",2013-04-21,0
"4861",2013-04-22,0
"4862",2013-04-23,0
"4863",2013-04-24,0
"4864",2013-04-25,0
"4865",2013-04-26,248939.06182992
"4866",2013-04-27,1708321.37516208
"4867",2013-04-28,650324.245946054
"4868",2013-04-29,47806.0861735296
"4869",2013-04-30,0
"4870",2013-05-01,0
"4871",2013-05-02,0
"4872",2013-05-03,0
"4873",2013-05-04,0
"4874",2013-05-05,0
"4875",2013-05-06,0
"4876",2013-05-07,0
"4877",2013-05-08,0
"4878",2013-05-09,175957.713285581
"4879",2013-05-10,640611.341027482
"4880",2013-05-11,177132.069547776
"4881",2013-05-12,141509.929594522
"4882",2013-05-13,0
"4883",2013-05-14,109949.105048026
"4884",2013-05-15,871029.825972365
"4885",2013-05-16,546907.49760649
"4886",2013-05-17,1082193.76136834
"4887",2013-05-18,909367.664781946
"4888",2013-05-19,954629.312387386
"4889",2013-05-20,537634.97628624
"4890",2013-05-21,0
"4891",2013-05-22,0
"4892",2013-05-23,0
"4893",2013-05-24,0
"4894",2013-05-25,0
"4895",2013-05-26,332587.479755866
"4896",2013-05-27,751025.295429293
"4897",2013-05-28,496483.575598483
"4898",2013-05-29,109068.337851379
"4899",2013-05-30,0
"4900",2013-05-31,0
"4901",2013-06-01,0
"4902",2013-06-02,0
"4903",2013-06-03,0
"4904",2013-06-04,0
"4905",2013-06-05,0
"4906",2013-06-06,0
"4907",2013-06-07,0
"4908",2013-06-08,0
"4909",2013-06-09,0
"4910",2013-06-10,0
"4911",2013-06-11,0
"4912",2013-06-12,0
"4913",2013-06-13,0
"4914",2013-06-14,0
"4915",2013-06-15,0
"4916",2013-06-16,0
"4917",2013-06-17,0
"4918",2013-06-18,26471.9474103168
"4919",2013-06-19,0
"4920",2013-06-20,0
"4921",2013-06-21,0
"4922",2013-06-22,0
"4923",2013-06-23,0
"4924",2013-06-24,0
"4925",2013-06-25,0
"4926",2013-06-26,0
"4927",2013-06-27,0
"4928",2013-06-28,0
"4929",2013-06-29,0
"4930",2013-06-30,0
"4931",2013-07-01,0
"4932",2013-07-02,0
"4933",2013-07-03,0
"4934",2013-07-04,0
"4935",2013-07-05,0
"4936",2013-07-06,0
"4937",2013-07-07,0
"4938",2013-07-08,0
"4939",2013-07-09,0
"4940",2013-07-10,0
"4941",2013-07-11,0
"4942",2013-07-12,0
"4943",2013-07-13,0
"4944",2013-07-14,0
"4945",2013-07-15,0
"4946",2013-07-16,1467.945327744
"4947",2013-07-17,0
"4948",2013-07-18,0
"4949",2013-07-19,0
"4950",2013-07-20,0
"4951",2013-07-21,0
"4952",2013-07-22,0
"4953",2013-07-23,0
"4954",2013-07-24,0
"4955",2013-07-25,0
"4956",2013-07-26,0
"4957",2013-07-27,0
"4958",2013-07-28,0
"4959",2013-07-29,0
"4960",2013-07-30,0
"4961",2013-07-31,0
"4962",2013-08-01,157681.793955168
"4963",2013-08-02,0
"4964",2013-08-03,0
"4965",2013-08-04,0
"4966",2013-08-05,0
"4967",2013-08-06,0
"4968",2013-08-07,0
"4969",2013-08-08,0
"4970",2013-08-09,0
"4971",2013-08-10,0
"4972",2013-08-11,0
"4973",2013-08-12,0
"4974",2013-08-13,0
"4975",2013-08-14,642348.409665312
"4976",2013-08-15,134635.052309587
"4977",2013-08-16,552877.141939315
"4978",2013-08-17,673395.453347098
"4979",2013-08-18,749924.336433485
"4980",2013-08-19,864521.935019367
"4981",2013-08-20,1657946.384665
"4982",2013-08-21,1216951.14245524
"4983",2013-08-22,2007146.11237983
"4984",2013-08-23,787699.46286743
"4985",2013-08-24,220363.059449837
"4986",2013-08-25,0
"4987",2013-08-26,0
"4988",2013-08-27,0
"4989",2013-08-28,0
"4990",2013-08-29,0
"4991",2013-08-30,0
"4992",2013-08-31,0
"4993",2013-09-01,0
"4994",2013-09-02,0
"4995",2013-09-03,0
"4996",2013-09-04,0
"4997",2013-09-05,0
"4998",2013-09-06,0
"4999",2013-09-07,0
"5000",2013-09-08,0
"5001",2013-09-09,0
"5002",2013-09-10,0
"5003",2013-09-11,0
"5004",2013-09-12,0
"5005",2013-09-13,0
"5006",2013-09-14,0
"5007",2013-09-15,0
"5008",2013-09-16,0
"5009",2013-09-17,0
"5010",2013-09-18,0
"5011",2013-09-19,0
"5012",2013-09-20,0
"5013",2013-09-21,0
"5014",2013-09-22,0
"5015",2013-09-23,0
"5016",2013-09-24,0
"5017",2013-09-25,0
"5018",2013-09-26,0
"5019",2013-09-27,0
"5020",2013-09-28,0
"5021",2013-09-29,0
"5022",2013-09-30,0
"5023",2013-10-01,0
"5024",2013-10-02,0
"5025",2013-10-03,0
"5026",2013-10-04,0
"5027",2013-10-05,0
"5028",2013-10-06,0
"5029",2013-10-07,106695.159571526
"5030",2013-10-08,0
"5031",2013-10-09,0
"5032",2013-10-10,0
"5033",2013-10-11,0
"5034",2013-10-12,0
"5035",2013-10-13,0
"5036",2013-10-14,160642.150366118
"5037",2013-10-15,237905.006116378
"5038",2013-10-16,833058.97349472
"5039",2013-10-17,913795.96652064
"5040",2013-10-18,525475.495821427
"5041",2013-10-19,1159505.54862952
"5042",2013-10-20,1036981.04527382
"5043",2013-10-21,0
"5044",2013-10-22,0
"5045",2013-10-23,854344.180747008
"5046",2013-10-24,2343819.37329792
"5047",2013-10-25,2119101.40937578
"5048",2013-10-26,2141634.37015665
"5049",2013-10-27,2525771.19667179
"5050",2013-10-28,2838394.61997034
"5051",2013-10-29,3631207.42572941
"5052",2013-10-30,3476045.60458687
"5053",2013-10-31,2422183.18804399
"5054",2013-11-01,1852718.26390116
"5055",2013-11-02,1580512.2686265
"5056",2013-11-03,1784434.34040561
"5057",2013-11-04,1861501.47011217
"5058",2013-11-05,1967658.38306352
"5059",2013-11-06,1811958.31530081
"5060",2013-11-07,2979341.83718922
"5061",2013-11-08,2634692.73999039
"5062",2013-11-09,1573588.45983064
"5063",2013-11-10,754303.706661255
"5064",2013-11-11,491076.643641293
"5065",2013-11-12,1894995.08934019
"5066",2013-11-13,2256770.2153627
"5067",2013-11-14,1268035.63986073
"5068",2013-11-15,1629345.91652945
"5069",2013-11-16,1131369.92984776
"5070",2013-11-17,712198.141510464
"5071",2013-11-18,835750.206595584
"5072",2013-11-19,1040063.73046209
"5073",2013-11-20,1287192.32638779
"5074",2013-11-21,2678046.05866977
"5075",2013-11-22,1372602.27870703
"5076",2013-11-23,930652.872034234
"5077",2013-11-24,656465.150567117
"5078",2013-11-25,3073657.32449677
"5079",2013-11-26,2908464.54361465
"5080",2013-11-27,344184.247845043
"5081",2013-11-28,0
"5082",2013-11-29,0
"5083",2013-11-30,0
"5084",2013-12-01,0
"5085",2013-12-02,1415931.13163094
"5086",2013-12-03,1563386.23980282
"5087",2013-12-04,2514492.48340362
"5088",2013-12-05,3808755.41312005
"5089",2013-12-06,3781206.97246938
"5090",2013-12-07,2284465.45054614
"5091",2013-12-08,1292085.47748027
"5092",2013-12-09,3746808.12028925
"5093",2013-12-10,3835202.8947749
"5094",2013-12-11,3824976.20899162
"5095",2013-12-12,3856488.10202719
"5096",2013-12-13,3731737.21492441
"5097",2013-12-14,3417719.24356451
"5098",2013-12-15,2876707.99302445
"5099",2013-12-16,2859557.49844531
"5100",2013-12-17,3278680.35527169
"5101",2013-12-18,3568697.42052298
"5102",2013-12-19,3614839.83532506
"5103",2013-12-20,3590471.94288451
"5104",2013-12-21,3212965.33609968
"5105",2013-12-22,1958018.87541133
"5106",2013-12-23,2355465.07289802
"5107",2013-12-24,3127433.05500313
"5108",2013-12-25,692331.948074995
"5109",2013-12-26,2281382.76535788
"5110",2013-12-27,2860242.53959826
"5111",2013-12-28,1680185.75638032
"5112",2013-12-29,952843.31223863
"5113",2013-12-30,1952881.06676423
"5114",2013-12-31,3573296.98254991
"5115",2014-01-01,3386598.80261633
"5116",2014-01-02,3386305.21355078
"5117",2014-01-03,3999563.8399713
"5118",2014-01-04,3606301.28666869
"5119",2014-01-05,2981176.7688489
"5120",2014-01-06,2259314.65393079
"5121",2014-01-07,3654254.16737499
"5122",2014-01-08,1739001.43251193
"5123",2014-01-09,2082549.57071495
"5124",2014-01-10,410266.253348986
"5125",2014-01-11,0
"5126",2014-01-12,0
"5127",2014-01-13,0
"5128",2014-01-14,0
"5129",2014-01-15,0
"5130",2014-01-16,0
"5131",2014-01-17,186208.864824326
"5132",2014-01-18,457387.298369568
"5133",2014-01-19,221194.895135558
"5134",2014-01-20,77213.9242393344
"5135",2014-01-21,1233416.59588143
"5136",2014-01-22,1420701.95394611
"5137",2014-01-23,2386194.0617588
"5138",2014-01-24,2219729.06159263
"5139",2014-01-25,763502.830715117
"5140",2014-01-26,355732.084423296
"5141",2014-01-27,283558.105809216
"5142",2014-01-28,2420910.96875994
"5143",2014-01-29,2352602.57950892
"5144",2014-01-30,0
"5145",2014-01-31,0
"5146",2014-02-01,0
"5147",2014-02-02,0
"5148",2014-02-03,0
"5149",2014-02-04,0
"5150",2014-02-05,0
"5151",2014-02-06,0
"5152",2014-02-07,1140324.396347
"5153",2014-02-08,1961982.32779624
"5154",2014-02-09,3176217.77139516
"5155",2014-02-10,3000064.33206588
"5156",2014-02-11,1408762.66528045
"5157",2014-02-12,7021.6718177088
"5158",2014-02-13,0
"5159",2014-02-14,0
"5160",2014-02-15,0
"5161",2014-02-16,0
"5162",2014-02-17,1736701.65149846
"5163",2014-02-18,2372640.03323263
"5164",2014-02-19,2381985.95181926
"5165",2014-02-20,2398965.18611017
"5166",2014-02-21,1649897.15111787
"5167",2014-02-22,0
"5168",2014-02-23,0
"5169",2014-02-24,0
"5170",2014-02-25,934616.324419142
"5171",2014-02-26,1396872.30812573
"5172",2014-02-27,1262163.85854975
"5173",2014-02-28,1410744.39147291
"5174",2014-03-01,13651.8915480192
"5175",2014-03-02,188190.591016781
"5176",2014-03-03,1766916.85949453
"5177",2014-03-04,1564756.32210872
"5178",2014-03-05,893464.923731386
"5179",2014-03-06,0
"5180",2014-03-07,0
"5181",2014-03-08,1211470.81323166
"5182",2014-03-09,1042412.44298648
"5183",2014-03-10,1765987.16078696
"5184",2014-03-11,1816631.27459412
"5185",2014-03-12,1840216.26285988
"5186",2014-03-13,1904781.39152515
"5187",2014-03-14,1596048.02334513
"5188",2014-03-15,1970374.08191985
"5189",2014-03-16,1848314.42791793
"5190",2014-03-17,1219422.18375694
"5191",2014-03-18,1091099.29635665
"5192",2014-03-19,1929026.95518839
"5193",2014-03-20,1643169.06836571
"5194",2014-03-21,1649701.42507417
"5195",2014-03-22,1783357.84716526
"5196",2014-03-23,1636049.53352615
"5197",2014-03-24,979877.972024582
"5198",2014-03-25,0
"5199",2014-03-26,495407.082358138
"5200",2014-03-27,1673849.12571556
"5201",2014-03-28,697518.688233024
"5202",2014-03-29,0
"5203",2014-03-30,1035782.22325617
"5204",2014-03-31,1629150.19048575
"5205",2014-04-01,1709618.06020159
"5206",2014-04-02,1848387.82518432
"5207",2014-04-03,1825952.7274253
"5208",2014-04-04,1808802.23284616
"5209",2014-04-05,1796080.04000571
"5210",2014-04-06,1739833.26819765
"5211",2014-04-07,1689849.72978797
"5212",2014-04-08,1641431.99972788
"5213",2014-04-09,1776825.4904568
"5214",2014-04-10,1975560.82207788
"5215",2014-04-11,2655610.96091075
"5216",2014-04-12,2748140.44806954
"5217",2014-04-13,2173366.45499138
"5218",2014-04-14,1313199.42444432
"5219",2014-04-15,456530.996928384
"5220",2014-04-16,398351.430438797
"5221",2014-04-17,458904.175208237
"5222",2014-04-18,0
"5223",2014-04-19,0
"5224",2014-04-20,0
"5225",2014-04-21,1034950.38757044
"5226",2014-04-22,1649481.23327501
"5227",2014-04-23,1672527.97492059
"5228",2014-04-24,2306582.49348415
"5229",2014-04-25,2659745.67358389
"5230",2014-04-26,2465169.52039142
"5231",2014-04-27,2168057.38605604
"5232",2014-04-28,2434636.25757435
"5233",2014-04-29,2466588.53420824
"5234",2014-04-30,2404127.46051274
"5235",2014-05-01,2478527.82287389
"5236",2014-05-02,1752066.14592885
"5237",2014-05-03,631412.216973619
"5238",2014-05-04,0
"5239",2014-05-05,777472.777084147
"5240",2014-05-06,1377446.49828858
"5241",2014-05-07,1606348.1063948
"5242",2014-05-08,2607804.87473722
"5243",2014-05-09,5062967.90114452
"5244",2014-05-10,5505113.03386101
"5245",2014-05-11,5550472.5444883
"5246",2014-05-12,5840391.74671774
"5247",2014-05-13,5480133.4975339
"5248",2014-05-14,3625629.23348398
"5249",2014-05-15,1069177.97946234
"5250",2014-05-16,0
"5251",2014-05-17,0
"5252",2014-05-18,0
"5253",2014-05-19,0
"5254",2014-05-20,1490698.48032403
"5255",2014-05-21,2484350.67267395
"5256",2014-05-22,2729888.99449459
"5257",2014-05-23,3411749.59923168
"5258",2014-05-24,3573566.10585999
"5259",2014-05-25,3426013.13466626
"5260",2014-05-26,3326877.89353261
"5261",2014-05-27,3423272.97005447
"5262",2014-05-28,3540268.21267567
"5263",2014-05-29,3357215.43030599
"5264",2014-05-30,2967427.01427903
"5265",2014-05-31,1796177.90302756
"5266",2014-06-01,1147419.4654311
"5267",2014-06-02,1069960.88363714
"5268",2014-06-03,1768507.13359958
"5269",2014-06-04,1539287.47067236
"5270",2014-06-05,2561222.07633681
"5271",2014-06-06,2578666.1599815
"5272",2014-06-07,2352578.11375346
"5273",2014-06-08,2794918.97251365
"5274",2014-06-09,2960380.87670586
"5275",2014-06-10,3020493.23787698
"5276",2014-06-11,2703686.17039436
"5277",2014-06-12,278493.694428499
"5278",2014-06-13,0
"5279",2014-06-14,0
"5280",2014-06-15,0
"5281",2014-06-16,0
"5282",2014-06-17,0
"5283",2014-06-18,0
"5284",2014-06-19,0
"5285",2014-06-20,0
"5286",2014-06-21,0
"5287",2014-06-22,0
"5288",2014-06-23,0
"5289",2014-06-24,0
"5290",2014-06-25,0
"5291",2014-06-26,936133.201257811
"5292",2014-06-27,94217.6242857024
"5293",2014-06-28,0
"5294",2014-06-29,0
"5295",2014-06-30,0
"5296",2014-07-01,0
"5297",2014-07-02,45212.7160945152
"5298",2014-07-03,1666802.98814239
"5299",2014-07-04,1001065.31625502
"5300",2014-07-05,1088897.37836504
"5301",2014-07-06,534185.304766042
"5302",2014-07-07,409703.54097335
"5303",2014-07-08,0
"5304",2014-07-09,0
"5305",2014-07-10,0
"5306",2014-07-11,0
"5307",2014-07-12,0
"5308",2014-07-13,0
"5309",2014-07-14,0
"5310",2014-07-15,0
"5311",2014-07-16,0
"5312",2014-07-17,0
"5313",2014-07-18,0
"5314",2014-07-19,0
"5315",2014-07-20,0
"5316",2014-07-21,0
"5317",2014-07-22,0
"5318",2014-07-23,0
"5319",2014-07-24,0
"5320",2014-07-25,0
"5321",2014-07-26,0
"5322",2014-07-27,0
"5323",2014-07-28,0
"5324",2014-07-29,0
"5325",2014-07-30,0
"5326",2014-07-31,412810.691917075
"5327",2014-08-01,2326252.96087592
"5328",2014-08-02,2343648.11300968
"5329",2014-08-03,2044040.47161713
"5330",2014-08-04,508667.521818758
"5331",2014-08-05,0
"5332",2014-08-06,0
"5333",2014-08-07,106450.502016902
"5334",2014-08-08,331339.726227283
"5335",2014-08-09,525084.043734029
"5336",2014-08-10,1903215.58317556
"5337",2014-08-11,2942056.02586453
"5338",2014-08-12,3372628.8562473
"5339",2014-08-13,3483996.97511215
"5340",2014-08-14,3227057.61124602
"5341",2014-08-15,1720921.23922522
"5342",2014-08-16,270640.186925069
"5343",2014-08-17,0
"5344",2014-08-18,914456.541918125
"5345",2014-08-19,2096813.10614953
"5346",2014-08-20,1727184.47262359
"5347",2014-08-21,1979671.06899556
"5348",2014-08-22,2297530.16396306
"5349",2014-08-23,2429082.53108438
"5350",2014-08-24,2048444.30760037
"5351",2014-08-25,1720701.04742605
"5352",2014-08-26,1949847.31308689
"5353",2014-08-27,3015110.77167525
"5354",2014-08-28,2397399.37776058
"5355",2014-08-29,843236.727767079
"5356",2014-08-30,247177.527436627
"5357",2014-08-31,1503420.67316448
"5358",2014-09-01,2212536.12948668
"5359",2014-09-02,2549502.97947032
"5360",2014-09-03,2536903.11540718
"5361",2014-09-04,1995060.02918141
"5362",2014-09-05,828948.726577037
"5363",2014-09-06,907018.952257555
"5364",2014-09-07,1351757.45505306
"5365",2014-09-08,810892.999045786
"5366",2014-09-09,1518638.37306209
"5367",2014-09-10,2518896.31938685
"5368",2014-09-11,1558639.88324312
"5369",2014-09-12,0
"5370",2014-09-13,0
"5371",2014-09-14,0
"5372",2014-09-15,0
"5373",2014-09-16,373641.017421773
"5374",2014-09-17,72810.0882561024
"5375",2014-09-18,143638.45031975
"5376",2014-09-19,550381.63488215
"5377",2014-09-20,0
"5378",2014-09-21,0
"5379",2014-09-22,0
"5380",2014-09-23,0
"5381",2014-09-24,0
"5382",2014-09-25,0
"5383",2014-09-26,0
"5384",2014-09-27,0
"5385",2014-09-28,0
"5386",2014-09-29,0
"5387",2014-09-30,0
"5388",2014-10-01,0
"5389",2014-10-02,0
"5390",2014-10-03,0
"5391",2014-10-04,0
"5392",2014-10-05,0
"5393",2014-10-06,0
"5394",2014-10-07,0
"5395",2014-10-08,0
"5396",2014-10-09,0
"5397",2014-10-10,0
"5398",2014-10-11,0
"5399",2014-10-12,0
"5400",2014-10-13,0
"5401",2014-10-14,0
"5402",2014-10-15,0
"5403",2014-10-16,0
"5404",2014-10-17,0
"5405",2014-10-18,0
"5406",2014-10-19,0
"5407",2014-10-20,0
"5408",2014-10-21,267190.51540487
"5409",2014-10-22,0
"5410",2014-10-23,490342.670977421
"5411",2014-10-24,2648760.54938127
"5412",2014-10-25,4565309.96928384
"5413",2014-10-26,5460634.29043037
"5414",2014-10-27,5790065.68773158
"5415",2014-10-28,6002232.71910152
"5416",2014-10-29,5672923.65057761
"5417",2014-10-30,4035822.08956658
"5418",2014-10-31,4586301.58747058
"5419",2014-11-01,4772143.46596297
"5420",2014-11-02,5442236.04232264
"5421",2014-11-03,5550276.8184446
"5422",2014-11-04,5056117.48961505
"5423",2014-11-05,5005130.85523141
"5424",2014-11-06,4527559.30860536
"5425",2014-11-07,5380851.46186748
"5426",2014-11-08,3741107.59926651
"5427",2014-11-09,2898678.24142969
"5428",2014-11-10,0
"5429",2014-11-11,0
"5430",2014-11-12,0
"5431",2014-11-13,54901.1552576256
"5432",2014-11-14,0
"5433",2014-11-15,0
"5434",2014-11-16,0
"5435",2014-11-17,0
"5436",2014-11-18,0
"5437",2014-11-19,990324.849607027
"5438",2014-11-20,929405.118505651
"5439",2014-11-21,507639.960089338
"5440",2014-11-22,579373.555105094
"5441",2014-11-23,452592.010298938
"5442",2014-11-24,415526.390773402
"5443",2014-11-25,323168.163902842
"5444",2014-11-26,176495.959905754
"5445",2014-11-27,0
"5446",2014-11-28,0
"5447",2014-11-29,524961.714956717
"5448",2014-11-30,530760.099001306
"5449",2014-12-01,405128.444701882
"5450",2014-12-02,452151.626700614
"5451",2014-12-03,748382.993839354
"5452",2014-12-04,2454918.36885268
"5453",2014-12-05,1995182.35795872
"5454",2014-12-06,3952344.93192887
"5455",2014-12-07,4534434.18589029
"5456",2014-12-08,4846910.81465606
"5457",2014-12-09,4355932.03403662
"5458",2014-12-10,3754196.77843889
"5459",2014-12-11,4107066.36947309
"5460",2014-12-12,4411200.17562618
"5461",2014-12-13,4047418.85765576
"5462",2014-12-14,4090674.31331328
"5463",2014-12-15,4557970.24264512
"5464",2014-12-16,4608296.30163128
"5465",2014-12-17,4899536.65465569
"5466",2014-12-18,5237946.9842116
"5467",2014-12-19,5255513.39663361
"5468",2014-12-20,5172672.34863792
"5469",2014-12-21,5225542.84619217
"5470",2014-12-22,3603365.3960132
"5471",2014-12-23,2664051.64654527
"5472",2014-12-24,1210859.1693451
"5473",2014-12-25,1072603.18522708
"5474",2014-12-26,1249270.40542107
"5475",2014-12-27,2159885.8237316
"5476",2014-12-28,3653104.27686826
"5477",2014-12-29,4715945.62566584
"5478",2014-12-30,4329019.70302798
"5479",2014-12-31,3628711.91867224
"5480",2015-01-01,2304184.84944883
"5481",2015-01-02,2065252.28160303
"5482",2015-01-03,3120582.64347366
"5483",2015-01-04,3276233.77972545
"5484",2015-01-05,3329275.53756793
"5485",2015-01-06,3332700.74333267
"5486",2015-01-07,3959978.24763314
"5487",2015-01-08,4550336.92694085
"5488",2015-01-09,5000824.88227002
"5489",2015-01-10,4839644.48528373
"5490",2015-01-11,4722429.05086337
"5491",2015-01-12,4574533.55909317
"5492",2015-01-13,4337974.16952722
"5493",2015-01-14,4402661.6269698
"5494",2015-01-15,4666573.73114271
"5495",2015-01-16,5430174.42487968
"5496",2015-01-17,5716081.24321329
"5497",2015-01-18,6003602.80140741
"5498",2015-01-19,6263942.90528281
"5499",2015-01-20,4837442.56729212
"5500",2015-01-21,4113133.87682776
"5501",2015-01-22,4450810.23371981
"5502",2015-01-23,4377094.9125116
"5503",2015-01-24,4024298.71874379
"5504",2015-01-25,4160475.11364751
"5505",2015-01-26,4601421.42434634
"5506",2015-01-27,4492866.86735967
"5507",2015-01-28,5471913.00369853
"5508",2015-01-29,5536918.51596213
"5509",2015-01-30,5489528.34763146
"5510",2015-01-31,5526936.48773347
"5511",2015-02-01,5560650.29876066
"5512",2015-02-02,5908088.4920822
"5513",2015-02-03,6031126.77630261
"5514",2015-02-04,5830703.30755463
"5515",2015-02-05,1998558.63221253
"5516",2015-02-06,1633138.10862612
"5517",2015-02-07,4467079.9611023
"5518",2015-02-08,5448695.00176472
"5519",2015-02-09,2544291.77355683
"5520",2015-02-10,227604.923066707
"5521",2015-02-11,1799407.3827486
"5522",2015-02-12,3666071.12726333
"5523",2015-02-13,4053388.50198858
"5524",2015-02-14,4002989.04573604
"5525",2015-02-15,3990266.85289559
"5526",2015-02-16,4279819.06879309
"5527",2015-02-17,4387321.59829488
"5528",2015-02-18,4431188.69783896
"5529",2015-02-19,5499045.52650634
"5530",2015-02-20,5193982.02164567
"5531",2015-02-21,5198777.3097163
"5532",2015-02-22,5275526.38460185
"5533",2015-02-23,5504501.38997445
"5534",2015-02-24,5550350.21571099
"5535",2015-02-25,5477368.86716665
"5536",2015-02-26,1777559.46312067
"5537",2015-02-27,126194.366675059
"5538",2015-02-28,0
"5539",2015-03-01,0
"5540",2015-03-02,42741.6747928128
"5541",2015-03-03,2280575.39542762
"5542",2015-03-04,1974606.65761484
"5543",2015-03-05,2255497.99607866
"5544",2015-03-06,1095772.25564997
"5545",2015-03-07,1919656.57084629
"5546",2015-03-08,2143077.84972893
"5547",2015-03-09,3065118.7758404
"5548",2015-03-10,3039649.92440404
"5549",2015-03-11,3461733.13764136
"5550",2015-03-12,3643146.71439506
"5551",2015-03-13,3296442.49373739
"5552",2015-03-14,3359466.27980853
"5553",2015-03-15,3520622.21103936
"5554",2015-03-16,3385546.77513145
"5555",2015-03-17,3507386.2373342
"5556",2015-03-18,3426575.84704189
"5557",2015-03-19,4027087.8148665
"5558",2015-03-20,4108583.24631176
"5559",2015-03-21,4033106.39071025
"5560",2015-03-22,3621347.72627806
"5561",2015-03-23,3850860.97827084
"5562",2015-03-24,4101194.58816211
"5563",2015-03-25,3381950.30907848
"5564",2015-03-26,2523618.2101911
"5565",2015-03-27,932928.187292237
"5566",2015-03-28,0
"5567",2015-03-29,370533.866478048
"5568",2015-03-30,2126245.4099708
"5569",2015-03-31,3818590.64681593
"5570",2015-04-01,3732911.5711866
"5571",2015-04-02,3495349.0856467
"5572",2015-04-03,3526983.30745958
"5573",2015-04-04,2896305.06314984
"5574",2015-04-05,3163813.63337572
"5575",2015-04-06,3152437.0570857
"5576",2015-04-07,3836842.10039088
"5577",2015-04-08,3950534.46602465
"5578",2015-04-09,3840683.22399848
"5579",2015-04-10,3611757.1501368
"5580",2015-04-11,2615584.98497426
"5581",2015-04-12,2235754.1314205
"5582",2015-04-13,2738500.94041736
"5583",2015-04-14,3615231.28741246
"5584",2015-04-15,4234361.69514396
"5585",2015-04-16,3685496.93710047
"5586",2015-04-17,2537857.27987021
"5587",2015-04-18,3639207.72776561
"5588",2015-04-19,3290350.52062725
"5589",2015-04-20,1367978.25092463
"5590",2015-04-21,759221.323509197
"5591",2015-04-22,55219.2100786368
"5592",2015-04-23,125533.791277574
"5593",2015-04-24,190245.714475622
"5594",2015-04-25,0
"5595",2015-04-26,618910.215932333
"5596",2015-04-27,391305.292865626
"5597",2015-04-28,592536.131543866
"5598",2015-04-29,0
"5599",2015-04-30,107722.721300947
"5600",2015-05-01,768273.653030285
"5601",2015-05-02,738694.554676243
"5602",2015-05-03,774732.612472359
"5603",2015-05-04,1494735.32997533
"5604",2015-05-05,1964477.83485341
"5605",2015-05-06,2293811.36913277
"5606",2015-05-07,3666902.96294905
"5607",2015-05-08,3251988.21606221
"5608",2015-05-09,2732360.03579629
"5609",2015-05-10,2766122.77833441
"5610",2015-05-11,3403113.18755345
"5611",2015-05-12,3791898.50760645
"5612",2015-05-13,3650241.78347916
"5613",2015-05-14,3923353.01170593
"5614",2015-05-15,3561553.41992796
"5615",2015-05-16,3276698.62907923
"5616",2015-05-17,2820118.70063992
"5617",2015-05-18,2748727.62620064
"5618",2015-05-19,3506896.92222495
"5619",2015-05-20,4019405.56765131
"5620",2015-05-21,4112546.69869667
"5621",2015-05-22,3166162.34590011
"5622",2015-05-23,2320405.6453204
"5623",2015-05-24,2233136.29558602
"5624",2015-05-25,2720689.87044073
"5625",2015-05-26,3441744.61542858
"5626",2015-05-27,4017252.58117062
"5627",2015-05-28,4199449.06209911
"5628",2015-05-29,4105892.01321089
"5629",2015-05-30,3799189.30273425
"5630",2015-05-31,3391051.57011049
"5631",2015-06-01,3180328.01831284
"5632",2015-06-02,2533477.90964244
"5633",2015-06-03,2087295.92727466
"5634",2015-06-04,2812020.53558187
"5635",2015-06-05,3070427.84477574
"5636",2015-06-06,2674474.05837226
"5637",2015-06-07,2859337.30664615
"5638",2015-06-08,3230458.3512553
"5639",2015-06-09,3348236.49805129
"5640",2015-06-10,2021947.89443459
"5641",2015-06-11,0
"5642",2015-06-12,0
"5643",2015-06-13,52014.1961130624
"5644",2015-06-14,742095.294685517
"5645",2015-06-15,583752.925332864
"5646",2015-06-16,1906151.47383105
"5647",2015-06-17,2934496.10742664
"5648",2015-06-18,2735198.06342993
"5649",2015-06-19,3009679.3739626
"5650",2015-06-20,2691306.49813039
"5651",2015-06-21,2905675.44749194
"5652",2015-06-22,3578581.58572979
"5653",2015-06-23,3903193.22920491
"5654",2015-06-24,3852720.37568598
"5655",2015-06-25,4055345.76242557
"5656",2015-06-26,4147483.79749697
"5657",2015-06-27,3664652.11344651
"5658",2015-06-28,3614423.9174822
"5659",2015-06-29,3653079.81111279
"5660",2015-06-30,3628198.13780753
"5661",2015-07-01,2634521.47970216
"5662",2015-07-02,2424360.64028014
"5663",2015-07-03,1815946.23344118
"5664",2015-07-04,1325261.04188728
"5665",2015-07-05,1483163.02764161
"5666",2015-07-06,2325396.65943473
"5667",2015-07-07,2412152.2283044
"5668",2015-07-08,2073986.55630311
