"Date","S191_AMMONIA_N_Ld_mg","S191_S_FLOW_cfd"
"1996-04-08",13668283.604179,212240.42863632
"1996-04-10",19593331.7579478,178771.275163757
"1996-04-17",8500592.48335326,109826.776270714
"1996-04-22",10840091.2042365,117827.078306918
"1996-05-06",7592105.58576792,142708.751612179
"1996-05-29",29045500.2274067,537879.633840864
"1996-06-03",9616216.25298537,181438.042509158
"1996-06-05",4453819.52164168,124408.366526304
"1996-06-12",9282111.89639084,162844.068357734
"1996-06-18",16956921.5219239,192692.290021862
"1996-06-26",25583644.760988,687732.386048064
"1996-07-01",16280692.9340943,214784.86720441
"1996-07-10",40764034.3815206,715158.497921414
"1996-07-15",66646773.0030366,1009799.5909551
"1996-07-16",64235643.4433102,1216584.1561233
"1996-07-24",17349939.4176719,180728.535600749
"1996-08-14",25840143.7412557,190001.056920998
"1996-09-09",11535089.9196569,203261.496381619
"1996-09-18",3270259.24224153,93972.9667310784
"1996-09-23",1902466.9310584,153424.75250471
"1996-10-02",3161778.08252124,169988.068952755
"1996-10-07",5238252.80615489,166293.739877933
"1996-10-09",10943233.9361149,531224.948355091
"1996-10-16",12784262.4620561,185279.166116755
"1996-10-21",6819525.95977625,197096.126005094
"1996-10-23",3277457.06749857,150342.067316448
"1997-05-05",13255477.805413,205830.400705171
"1997-06-02",32666265.6687048,216619.79886409
"1997-06-16",175234260.896558,1176068.86507757
"1997-06-30",11245048.3886502,170379.521040154
"1997-07-14",22581011.5245985,460836.969889766
"1997-07-28",19795193.8131169,220436.456716224
"1997-08-11",71472031.6241082,655706.712147782
"1997-08-25",242372453.063812,637822.244904768
"1997-09-22",26174639.5499378,161571.84907369
"1997-10-06",25142894.1763328,171040.096437638
"1997-11-03",10170805.9978071,148262.478102144
"1997-12-22",18350784.5421278,203897.606023642
"1998-01-05",47727306.4409407,388026.881633664
"1998-01-20",33649201.8601621,662385.863389018
"1998-02-02",5478812.34673893,210723.551797651
"1998-02-17",252580544.872944,2631047.3424265
"1998-03-02",70172373.9953124,748505.322616666
"1998-03-16",76798422.3143165,382081.703056301
"1998-04-06",21050394.7176621,416015.70588265
"1998-05-04",15538426.3791205,185866.344247853
"1998-08-10",37835507.9184269,1719795.81447395
"1998-08-24",175965175.340997,635253.340581216
"1998-09-21",27094600.8868349,903153.362894496
"1998-10-05",40862342.6801197,301344.710030381
"1998-11-16",43102544.6858832,287350.297905888
"1999-01-25",8785750.6495697,283411.311276442
"1999-02-08",9229084.81800166,257795.665307309
"1999-06-21",313694289.415135,1270017.36605318
"1999-07-12",225317717.451549,904890.431532327
"1999-07-26",112166093.945006,426487.049220557
"1999-08-09",32804736.9514709,151173.90300217
"1999-08-23",141842786.197587,1153193.38372022
"1999-09-07",47794401.3287207,283142.187966355
"1999-09-20",151426781.050629,855518.537009203
"1999-10-04",51862948.8127939,751636.939315853
"1999-10-18",794815474.638202,4319649.31868588
"1999-11-01",100710040.648371,583826.322599251
"1999-11-15",4802187.41367079,282481.61256887
"2000-01-24",32137042.0191465,303179.641690061
"2000-04-17",3379210.14446669,281600.845372224
"2000-08-07",42748706.2509327,323363.889946541
"2000-09-05",31506647.5776001,339511.288551725
"2000-09-18",113192921.701763,681885.07049255
"2001-07-16",571268882.156087,1891618.81508638
"2001-07-30",102921032.988688,454598.202246854
"2001-08-13",231630029.155381,965125.121480755
"2001-08-27",60045070.5572929,262664.350644326
"2001-09-10",730143039.169469,2378316.0884999
"2001-09-24",62909565.2451907,319987.61569273
"2001-10-08",137509558.38462,288279.996613459
"2001-10-22",24697103.6460524,441019.707965222
"2001-11-05",208084186.098368,1106830.77711898
"2001-11-19",17767364.3510692,274187.721467117
"2001-12-17",3336346.14089657,278028.845074714
"2002-07-08",515802225.426702,1707954.38883014
"2002-07-22",161642506.175465,292830.627129466
"2002-08-05",153667012.415299,271496.488366253
"2002-09-03",203391752.063701,1653591.48019269
"2002-09-16",28468646.6451141,293491.20252695
"2002-12-30",30963835.6474579,284071.886673926
"2003-01-13",31250231.7809009,271741.145920877
"2003-03-24",2412054.36528255,40882.2773776704
"2003-07-21",10144676.5709732,130059.956038118
"2003-08-04",34743134.2910013,299509.778370701
"2003-09-02",129767003.082212,672367.891617677
"2003-09-15",32531319.9013008,299827.833191712
"2003-10-06",214264627.380258,1001236.57654326
"2003-11-03",15716703.4460239,308170.65580439
"2004-02-02",36572389.895414,304769.915795117
"2004-07-12",7794642.89578785,268780.789509926
"2004-08-09",49140203.8188943,571397.718824352
"2004-08-23",187840265.864315,953503.887636115
"2004-09-13",273905386.649081,2226873.06218765
"2004-10-04",328346341.046459,1931449.06497917
"2004-11-15",10083022.867208,280083.968533555
"2005-02-28",11240693.4841778,274163.255711654
"2005-06-13",593686707.091751,1667659.28958357
"2005-06-27",247264405.334274,2077852.14566617
"2005-07-11",964629983.521709,1511959.22182086
"2005-07-25",60612441.2127683,309247.149044736
"2005-08-08",38746270.1312702,307510.080406906
"2005-09-06",142589750.17761,625393.641129869
"2005-09-20",26364591.6753478,296231.367138739
"2005-10-17",68155429.3478699,279325.530114221
"2005-11-01",197677530.217903,1283620.32609028
"2005-11-14",46234406.0426251,298286.490597581
"2005-12-05",35698473.1102971,292610.435330304
"2006-01-09",5665094.60882965,314727.478268314
"2006-02-06",504612616.439932,1046914.14199156
"2006-02-21",32591273.2350614,267141.583893946
"2006-07-17",4246863.69618525,265428.981011578
"2006-09-11",121788964.883478,563837.800386471
"2006-09-25",15580771.7086748,107453.597990861
"2007-07-09",98344923.8349429,575116.513654637
"2007-09-24",61407773.99134,903055.499872647
"2007-10-08",130138344.31862,551433.662367034
"2007-10-22",23002923.4775477,227751.717599482
"2008-04-02",11640806.4490099,388026.881633664
"2008-07-16",66722518.981948,306066.600834624
"2008-07-30",80289636.68729,366619.345604064
"2008-08-28",121926193.305866,3483605.52302475
"2008-09-10",226146519.383594,435735.104785344
"2008-09-24",10189497.8349803,127368.722937254
"2008-10-08",72924954.9779984,857940.646799981
"2008-10-22",17854863.6789049,187945.933462157
"2009-01-07",10129703.5286303,191126.481672269
"2009-02-18",3960027.17914406,198001.358957203
"2009-06-03",2612061.91618767,186575.851156262
"2009-07-08",40744143.7223297,399452.389434605
"2009-07-22",35827799.0936714,201279.770189165
"2009-08-12",92548374.7220138,604891.338052378
"2009-08-26",46875629.027539,185279.166116755
"2009-09-09",40752914.695663,631828.13481648
"2009-09-23",30621045.9476743,196288.756074835
"2009-12-23",7995408.88511232,185939.74151424
"2010-02-24",3054084.72012685,179652.042360403
"2010-03-03",1542847.23809214,181511.439775546
"2010-03-17",21296804.0203772,176006.644796506
"2010-04-21",126222257.636287,1467700.67018938
"2010-06-30",17146408.7979802,248498.678231597
"2010-07-14",69467454.416052,396956.88237744
"2010-09-15",52465907.3561648,334177.753860922
"2010-09-29",9018860.36761543,204974.099263987
"2010-11-17",9957.5624731968,269.1233100864
"2011-08-24",15955171.1645159,88150.1169310272
"2011-09-07",19463829.6211342,133313.901514618
"2011-09-21",24904328.5948189,112689.269659814
"2011-10-05",8404476.31644365,37187.948302848
"2011-10-19",1259466557.94153,4142982.09849189
"2011-11-02",199761131.816103,883898.813345587
"2011-11-16",17676019.0064748,100431.926173152
"2011-12-21",1739368.41884387,42423.6199718016
"2012-06-20",4948101.17924855,85312.0892973888
"2012-08-22",109989082.092451,769154.420226931
"2012-09-05",116409238.846361,1616794.98397724
"2012-09-20",372232156.893472,1124568.44982922
"2012-10-03",90006872.0445795,271105.036278854
"2012-10-17",51014818.9339342,187554.481374758
"2012-12-05",2394218.82955046,57005.210227392
"2012-12-19",569195.800832736,12648.7955740608
"2013-02-06",2255351.20154588,49029.3739466496
"2013-02-21",103147.625029478,1516.8768386688
"2013-06-19",48466172.2559052,327474.136864224
"2013-07-10",167321228.210087,666618.439084013
"2013-07-24",220834979.406952,1220082.75915443
"2013-08-07",1037898511.10366,4342671.594576
"2013-08-21",169304593.608157,440897.37918791
"2013-09-04",42627175.0572487,293980.517636198
"2013-09-18",203296482.41193,1328735.17916294
"2013-10-07",20581767.8512331,99428.8301991936
"2014-06-23",179786114.700337,1404579.02109638
"2014-07-07",45186684.5307031,191469.002248742
"2014-07-21",232779772.867582,1206112.8127854
"2014-08-04",218278577.08444,704124.442207872
"2014-08-18",187612807.735781,1242468.92540252
"2014-09-22",75739373.1576157,1283718.18911213
"2014-10-06",46316268.4604022,295008.079365619
"2014-10-20",33365222.943359,179382.919050317
"2015-08-03",43111964.0017362,507199.576491014
"2015-08-17",170114899.429072,1012588.68707781
"2015-08-31",305678402.692702,2406916.55663545
"2015-09-14",110688655.904143,430695.15916009
"2015-09-28",188959916.697296,878883.333475795
"2015-10-12",12399098.0738115,89202.1444159104
"2015-12-07",140649566.837931,515199.878527219
"2016-01-20",86940945.8988091,812532.204661767
"2016-02-01",284285668.445157,2238469.83027683
"2016-02-15",2735711.84429464,16783.5082472064
"2016-04-11",24367.8924405504,146.7945327744
"2016-05-09",4524941.47277088,83795.21245872
"2016-05-23",7782752.53863314,92651.8159361088
"2016-06-20",394927447.961834,698986.633560768
"2016-07-06",8691704.28557222,15168.768386688
"2016-08-15",13773217.2293573,193988.97506137
"2016-08-29",142115897.425814,845927.960867942
"2016-09-12",87318917.3549476,457167.106570406
"2016-09-26",261558058.113828,846466.207488115
"2016-10-10",321776404.937608,1633382.76618075
"2017-06-19",34056331.6036608,681126.632073216
"2017-07-05",9496872.29783981,20918.220920352
"2017-07-31",79521558.7603034,476176.998564691
"2017-08-01",524980431.259646,1710033.97804445
"2017-08-14",226320960.22004,805412.669822208
"2017-08-28",50150199.1358931,262566.487622477
"2017-09-13",897154310.723605,7603002.63325089
"2017-09-25",118491568.225277,335670.164944128
"2017-10-09",688573029.405752,3202665.25305001
"2017-10-23",89870842.4442087,576095.143873133
"2017-11-06",101491097.65863,457167.106570406
"2017-11-20",82637884.3623267,368919.12661753
"2017-12-18",35514368.3004425,81642.2259780288
"2018-05-21",309382885.056042,1886481.00643928
"2018-06-04",163513549.290207,717164.689869331
"2018-06-18",78779732.588928,428150.720592
"2018-07-02",81332905.4317177,576829.116537005
"2018-07-16",40416424.9279109,211604.318994298
"2018-08-13",4766614.20522847,89936.1170797824
"2018-08-27",21472517.0761081,412933.020694387
"2018-09-10",26791176.5875902,372099.674827642
"2019-02-11",188019.330728544,6483.425197536
"2019-02-25",1015133.1256459,12379.6722639744
"2019-08-12",92314775.6888588,650104.054146893
"2019-08-26",37497195.4518929,120958.695006106
"2019-12-30",122052314.275275,1061324.47195891
"2020-01-13",3449084.3420673,38753.7566524416
"2020-02-10",3376.2742538112,73.3972663872
"2020-06-15",70789534.9097291,243263.006562643
"2020-08-10",144502409.542394,983009.58872377
"2020-08-24",88694675.7161094,487333.383055546
"2020-09-08",526629765.698389,3044102.6918982
"2020-09-21",799055487.922858,6658795.73269048
"2020-10-05",719566933.466673,5802959.14086027
"2020-10-19",95309971.3355875,177817.110700723
"2020-11-02",49570752.1835216,485987.766505114
"2021-02-22",6483.425197536,122.328777312
"2021-07-12",236779532.433596,1266200.70820105
"2022-09-19",55644082.3879968,335205.315590342
"2022-10-03",58127405.4989413,472580.532511718
"2022-10-17",155171949.965302,834257.795512378
"2022-11-14",229767255.465985,1262457.4476153
"2022-11-28",76880455.9923819,499223.740210272
"2022-12-12",8961390.30803424,169082.836000646
