"","date","S72_AMMONIA-N_mg/L","days"
"829",2022-05-31,NA,17957
"830",2022-06-13,0.222,17970
"831",2022-06-27,0.035,17984
"832",2022-07-11,0.226,17998
"833",2022-07-25,0.219,18012
"834",2022-08-22,0.012,18040
"835",2022-09-06,0.038,18055
"836",2022-09-19,0.476,18068
"837",2022-10-03,0.456,18082
"838",2022-10-17,0.241,18096
"839",2022-10-31,0.273,18110
"840",2022-11-14,0.232,18125
"841",2022-11-28,0.38,18139
"842",2022-12-12,0.296,18153
"843",2022-12-27,0.168,18168
"844",2023-01-09,0.204,18181
"845",2023-01-23,0.111,18195
"846",2023-02-06,0.129,18209
"847",2023-02-20,0.154,18223
"848",2023-03-06,0.089,18237
"849",2023-03-20,0.1,18250
"850",2023-04-03,0.068,18264
"851",2023-04-17,0.008,18278
"852",2023-05-01,0.052,18292
