"","date","L006_WNDS_MPH"
"4408",2012-01-25,9.68
"4409",2012-01-26,10.8
"4410",2012-01-27,11.21
"4411",2012-01-28,9.48
"4412",2012-01-29,17.13
"4413",2012-01-30,19.37
"4414",2012-01-31,13.88
"4415",2012-02-01,8.92
"4416",2012-02-02,6.69
"4417",2012-02-03,11.06
"4418",2012-02-04,12.93
"4419",2012-02-05,6.6
"4420",2012-02-06,9.91
"4421",2012-02-07,11.98
"4422",2012-02-08,13.75
"4423",2012-02-09,16.88
"4424",2012-02-10,9.7
"4425",2012-02-11,20.76
"4426",2012-02-12,23.64
"4427",2012-02-13,14.49
"4428",2012-02-14,7.02
"4429",2012-02-15,6.32
"4430",2012-02-16,6.13
"4431",2012-02-17,4.21
"4432",2012-02-18,5.3
"4433",2012-02-19,16.21
"4434",2012-02-20,16.81
"4435",2012-02-21,10.16
"4436",2012-02-22,7.21
"4437",2012-02-23,10.01
"4438",2012-02-24,12.66
"4439",2012-02-25,16.14
"4440",2012-02-26,15.81
"4441",2012-02-27,9.95
"4442",2012-02-28,8.73
"4443",2012-02-29,9.82
"4444",2012-03-01,4.72
"4445",2012-03-02,8.2
"4446",2012-03-03,14.7
"4447",2012-03-04,23.59
"4448",2012-03-05,17.7
"4449",2012-03-06,16.83
"4450",2012-03-07,16.03
"4451",2012-03-08,12.18
"4452",2012-03-09,8.17
"4453",2012-03-10,8.26
"4454",2012-03-11,14.32
"4455",2012-03-12,14.66
"4456",2012-03-13,11.67
"4457",2012-03-14,11.77
"4458",2012-03-15,13.88
"4459",2012-03-16,11.91
"4460",2012-03-17,10.73
"4461",2012-03-18,13.1
"4462",2012-03-19,12.57
"4463",2012-03-20,14.81
"4464",2012-03-21,17.02
"4465",2012-03-22,13.43
"4466",2012-03-23,10.01
"4467",2012-03-24,8.88
"4468",2012-03-25,17.7
"4469",2012-03-26,11.49
"4470",2012-03-27,14.44
"4471",2012-03-28,13.72
"4472",2012-03-29,8.43
"4473",2012-03-30,9.06
"4474",2012-03-31,11.22
"4475",2012-04-01,9.63
"4476",2012-04-02,8.45
"4477",2012-04-03,10.42
"4478",2012-04-04,9.66
"4479",2012-04-05,14.81
"4480",2012-04-06,16.82
"4481",2012-04-07,21.63
"4482",2012-04-08,14.04
"4483",2012-04-09,9.82
"4484",2012-04-10,7.45
"4485",2012-04-11,8.85
"4486",2012-04-12,13.87
"4487",2012-04-13,15.14
"4488",2012-04-14,18.46
"4489",2012-04-15,15.13
"4490",2012-04-16,13.79
"4491",2012-04-17,12.82
"4492",2012-04-18,10.62
"4493",2012-04-19,8.35
"4494",2012-04-20,10.37
"4495",2012-04-21,17.86
"4496",2012-04-22,19.33
"4497",2012-04-23,19.46
"4498",2012-04-24,15.75
"4499",2012-04-25,8.66
"4500",2012-04-26,7.19
"4501",2012-04-27,7.91
"4502",2012-04-28,11.25
"4503",2012-04-29,12.23
"4504",2012-04-30,20.46
"4505",2012-05-01,15.89
"4506",2012-05-02,14.29
"4507",2012-05-03,12.3
"4508",2012-05-04,8.96
"4509",2012-05-05,7.09
"4510",2012-05-06,8.58
"4511",2012-05-07,7.05
"4512",2012-05-08,8.51
"4513",2012-05-09,10.46
"4514",2012-05-10,10.02
"4515",2012-05-11,15.23
"4516",2012-05-12,16.91
"4517",2012-05-13,13.24
"4518",2012-05-14,7.58
"4519",2012-05-15,7.13
"4520",2012-05-16,6.8
"4521",2012-05-17,9.73
"4522",2012-05-18,9.37
"4523",2012-05-19,8.81
"4524",2012-05-20,9.31
"4525",2012-05-21,9.05
"4526",2012-05-22,12.17
"4527",2012-05-23,11.26
"4528",2012-05-24,11.6
"4529",2012-05-25,8.66
"4530",2012-05-26,9.08
"4531",2012-05-27,14.63
"4532",2012-05-28,15.01
"4533",2012-05-29,12.45
"4534",2012-05-30,11.55
"4535",2012-05-31,8.59
"4536",2012-06-01,15.18
"4537",2012-06-02,12.97
"4538",2012-06-03,10.93
"4539",2012-06-04,13.43
"4540",2012-06-05,11.88
"4541",2012-06-06,8.8
"4542",2012-06-07,10.76
"4543",2012-06-08,7.57
"4544",2012-06-09,9.44
"4545",2012-06-10,10.3
"4546",2012-06-11,10.31
"4547",2012-06-12,9.93
"4548",2012-06-13,8.67
"4549",2012-06-14,7.99
"4550",2012-06-15,10.58
"4551",2012-06-16,16.29
"4552",2012-06-17,14.39
"4553",2012-06-18,15.8
"4554",2012-06-19,17.32
"4555",2012-06-20,15.14
"4556",2012-06-21,11.6
"4557",2012-06-22,9.91
"4558",2012-06-23,12.56
"4559",2012-06-24,19.42
"4560",2012-06-25,19.58
"4561",2012-06-26,24.34
"4562",2012-06-27,17.11
"4563",2012-06-28,8.86
"4564",2012-06-29,6.56
"4565",2012-06-30,8.93
"4566",2012-07-01,7.96
"4567",2012-07-02,7.28
"4568",2012-07-03,7.55
"4569",2012-07-04,7.23
"4570",2012-07-05,7.41
"4571",2012-07-06,6.97
"4572",2012-07-07,9.3
"4573",2012-07-08,6.78
"4574",2012-07-09,7.73
"4575",2012-07-10,9.26
"4576",2012-07-11,10.29
"4577",2012-07-12,7.34
"4578",2012-07-13,11.35
"4579",2012-07-14,13.08
"4580",2012-07-15,9.64
"4581",2012-07-16,8.74
"4582",2012-07-17,9.19
"4583",2012-07-18,7.11
"4584",2012-07-19,9.08
"4585",2012-07-20,10.07
"4586",2012-07-21,12.07
"4587",2012-07-22,12.99
"4588",2012-07-23,11.1
"4589",2012-07-24,6.46
"4590",2012-07-25,6.34
"4591",2012-07-26,8
"4592",2012-07-27,9.23
"4593",2012-07-28,7.36
"4594",2012-07-29,8.12
"4595",2012-07-30,6.96
"4596",2012-07-31,6.43
"4597",2012-08-01,7.74
"4598",2012-08-02,5.53
"4599",2012-08-03,8.94
"4600",2012-08-04,8.38
"4601",2012-08-05,9.8
"4602",2012-08-06,12.14
"4603",2012-08-07,11.69
"4604",2012-08-08,8.78
"4605",2012-08-09,9.72
"4606",2012-08-10,9.22
"4607",2012-08-11,9.34
"4608",2012-08-12,7.06
"4609",2012-08-13,5.55
"4610",2012-08-14,6.62
"4611",2012-08-15,6.31
"4612",2012-08-16,8.11
"4613",2012-08-17,8.66
"4614",2012-08-18,9.51
"4615",2012-08-19,11.16
"4616",2012-08-20,9.6
"4617",2012-08-21,10.61
"4618",2012-08-22,9.92
"4619",2012-08-23,7.69
"4620",2012-08-24,13.4
"4621",2012-08-25,19.38
"4622",2012-08-26,26.21
"4623",2012-08-27,20.94
"4624",2012-08-28,14.02
"4625",2012-08-29,9.14
"4626",2012-08-30,7.56
"4627",2012-08-31,8.07
"4628",2012-09-01,12.41
"4629",2012-09-02,12.61
"4630",2012-09-03,9.14
"4631",2012-09-04,8.57
"4632",2012-09-05,10.86
"4633",2012-09-06,8.51
"4634",2012-09-07,7.43
"4635",2012-09-08,9.18
"4636",2012-09-09,15.3
"4637",2012-09-10,10.89
"4638",2012-09-11,11.69
"4639",2012-09-12,17.17
"4640",2012-09-13,15.88
"4641",2012-09-14,10.92
"4642",2012-09-15,12.08
"4643",2012-09-16,9.52
"4644",2012-09-17,9.8
"4645",2012-09-18,13.56
"4646",2012-09-19,7.83
"4647",2012-09-20,7.21
"4648",2012-09-21,9.72
"4649",2012-09-22,7.65
"4650",2012-09-23,8.05
"4651",2012-09-24,11.85
"4652",2012-09-25,11.99
"4653",2012-09-26,8
"4654",2012-09-27,10.09
"4655",2012-09-28,8.54
"4656",2012-09-29,6.77
"4657",2012-09-30,8.14
"4658",2012-10-01,13.16
"4659",2012-10-02,15.46
"4660",2012-10-03,9.78
"4661",2012-10-04,9.87
"4662",2012-10-05,9.79
"4663",2012-10-06,9.2
"4664",2012-10-07,9.14
"4665",2012-10-08,8.09
"4666",2012-10-09,9.69
"4667",2012-10-10,13.54
"4668",2012-10-11,17.84
"4669",2012-10-12,18.86
"4670",2012-10-13,19.28
"4671",2012-10-14,16.15
"4672",2012-10-15,10.47
"4673",2012-10-16,10.2
"4674",2012-10-17,6.91
"4675",2012-10-18,6.77
"4676",2012-10-19,7
"4677",2012-10-20,10.46
"4678",2012-10-21,14.39
"4679",2012-10-22,16.26
"4680",2012-10-23,15.64
"4681",2012-10-24,16.55
"4682",2012-10-25,19.52
"4683",2012-10-26,29.1
"4684",2012-10-27,27.45
"4685",2012-10-28,21.55
"4686",2012-10-29,23.99
"4687",2012-10-30,18.19
"4688",2012-10-31,8.02
"4689",2012-11-01,9.12
"4690",2012-11-02,7.4
"4691",2012-11-03,6.57
"4692",2012-11-04,4.55
"4693",2012-11-05,5.19
"4694",2012-11-06,8.95
"4695",2012-11-07,19.04
"4696",2012-11-08,20.12
"4697",2012-11-09,17.04
"4698",2012-11-10,11.49
"4699",2012-11-11,10.23
"4700",2012-11-12,7.39
"4701",2012-11-13,9.02
"4702",2012-11-14,9.73
"4703",2012-11-15,11.05
"4704",2012-11-16,15.51
"4705",2012-11-17,15.25
"4706",2012-11-18,19.13
"4707",2012-11-19,17.4
"4708",2012-11-20,15.18
"4709",2012-11-21,20.04
"4710",2012-11-22,22.56
"4711",2012-11-23,15.52
"4712",2012-11-24,9.78
"4713",2012-11-25,9.25
"4714",2012-11-26,7.02
"4715",2012-11-27,4.92
"4716",2012-11-28,11.34
"4717",2012-11-29,14.73
"4718",2012-11-30,11.23
"4719",2012-12-01,11.2
"4720",2012-12-02,11.76
"4721",2012-12-03,9.27
"4722",2012-12-04,10.44
"4723",2012-12-05,7.39
"4724",2012-12-06,8.23
"4725",2012-12-07,7.94
"4726",2012-12-08,6.68
"4727",2012-12-09,5.07
"4728",2012-12-10,9.7
"4729",2012-12-11,9.46
"4730",2012-12-12,8.56
"4731",2012-12-13,16.38
"4732",2012-12-14,18.1
"4733",2012-12-15,11.03
"4734",2012-12-16,6.59
"4735",2012-12-17,6.51
"4736",2012-12-18,9.56
"4737",2012-12-19,8.8
"4738",2012-12-20,10.42
"4739",2012-12-21,23.2
"4740",2012-12-22,20.49
"4741",2012-12-23,9.1
"4742",2012-12-24,4.62
"4743",2012-12-25,5.84
"4744",2012-12-26,14.36
"4745",2012-12-27,12.09
"4746",2012-12-28,9.05
"4747",2012-12-29,14.61
"4748",2012-12-30,20.66
"4749",2012-12-31,9.76
"4750",2013-01-01,7.39
"4751",2013-01-02,4.29
"4752",2013-01-03,4.46
"4753",2013-01-04,10.67
"4754",2013-01-05,9.81
"4755",2013-01-06,7.34
"4756",2013-01-07,11.31
"4757",2013-01-08,9.23
"4758",2013-01-09,10.67
"4759",2013-01-10,10.49
"4760",2013-01-11,9.39
"4761",2013-01-12,9.38
"4762",2013-01-13,9.68
"4763",2013-01-14,8.04
"4764",2013-01-15,7.21
"4765",2013-01-16,5.49
"4766",2013-01-17,14.73
"4767",2013-01-18,15.11
"4768",2013-01-19,13.12
"4769",2013-01-20,10.29
"4770",2013-01-21,9.19
"4771",2013-01-22,20.58
"4772",2013-01-23,17.59
"4773",2013-01-24,11.83
"4774",2013-01-25,8.46
"4775",2013-01-26,8.35
"4776",2013-01-27,10.23
"4777",2013-01-28,10.23
"4778",2013-01-29,8.98
"4779",2013-01-30,12.94
"4780",2013-01-31,17.08
"4781",2013-02-01,19.78
"4782",2013-02-02,12.51
"4783",2013-02-03,11.28
"4784",2013-02-04,8.69
"4785",2013-02-05,6.92
"4786",2013-02-06,7.01
"4787",2013-02-07,7.95
"4788",2013-02-08,7.13
"4789",2013-02-09,14.09
"4790",2013-02-10,12.55
"4791",2013-02-11,10.36
"4792",2013-02-12,7.36
"4793",2013-02-13,12.76
"4794",2013-02-14,15.07
"4795",2013-02-15,10.86
"4796",2013-02-16,17.92
"4797",2013-02-17,21.81
"4798",2013-02-18,14.21
"4799",2013-02-19,4.63
"4800",2013-02-20,6.57
"4801",2013-02-21,6.88
"4802",2013-02-22,8.7
"4803",2013-02-23,7.69
"4804",2013-02-24,7.28
"4805",2013-02-25,6.78
"4806",2013-02-26,15.34
"4807",2013-02-27,10.94
"4808",2013-02-28,14.69
"4809",2013-03-01,15.09
"4810",2013-03-02,17.15
"4811",2013-03-03,17.62
"4812",2013-03-04,14.74
"4813",2013-03-05,6.76
"4814",2013-03-06,17.6
"4815",2013-03-07,14.73
"4816",2013-03-08,9.17
"4817",2013-03-09,11.14
"4818",2013-03-10,9.4
"4819",2013-03-11,11.58
"4820",2013-03-12,13.83
"4821",2013-03-13,14.44
"4822",2013-03-14,19.69
"4823",2013-03-15,13.78
"4824",2013-03-16,6.94
"4825",2013-03-17,6.88
"4826",2013-03-18,11.1
"4827",2013-03-19,6.41
"4828",2013-03-20,9.3
"4829",2013-03-21,11.84
"4830",2013-03-22,8.65
"4831",2013-03-23,9.08
"4832",2013-03-24,17.75
"4833",2013-03-25,17.51
"4834",2013-03-26,22.39
"4835",2013-03-27,15.2
"4836",2013-03-28,12.34
"4837",2013-03-29,11.4
"4838",2013-03-30,7.73
"4839",2013-03-31,8.7
"4840",2013-04-01,9.02
"4841",2013-04-02,7.87
"4842",2013-04-03,11.68
"4843",2013-04-04,12.54
"4844",2013-04-05,15.9
"4845",2013-04-06,17.66
"4846",2013-04-07,11.2
"4847",2013-04-08,9.13
"4848",2013-04-09,11.06
"4849",2013-04-10,11.88
"4850",2013-04-11,15.2
"4851",2013-04-12,12.18
"4852",2013-04-13,10.11
"4853",2013-04-14,12.03
"4854",2013-04-15,10.18
"4855",2013-04-16,12.26
"4856",2013-04-17,14.18
"4857",2013-04-18,11.98
"4858",2013-04-19,13.68
"4859",2013-04-20,11.38
"4860",2013-04-21,13.21
"4861",2013-04-22,13.53
"4862",2013-04-23,17.8
"4863",2013-04-24,10.65
"4864",2013-04-25,11.38
"4865",2013-04-26,11.01
"4866",2013-04-27,15.07
"4867",2013-04-28,14.66
"4868",2013-04-29,11.03
"4869",2013-04-30,7.17
"4870",2013-05-01,10.29
"4871",2013-05-02,12.39
"4872",2013-05-03,7.35
"4873",2013-05-04,13.63
"4874",2013-05-05,16.68
"4875",2013-05-06,13
"4876",2013-05-07,13.35
"4877",2013-05-08,7.95
"4878",2013-05-09,10.74
"4879",2013-05-10,8.59
"4880",2013-05-11,8.98
"4881",2013-05-12,10.21
"4882",2013-05-13,12.02
"4883",2013-05-14,16.71
"4884",2013-05-15,12.72
"4885",2013-05-16,10.6
"4886",2013-05-17,9.55
"4887",2013-05-18,10.11
"4888",2013-05-19,9.99
"4889",2013-05-20,10.05
"4890",2013-05-21,11.78
"4891",2013-05-22,8.35
"4892",2013-05-23,7.47
"4893",2013-05-24,8.69
"4894",2013-05-25,16.29
"4895",2013-05-26,16.63
"4896",2013-05-27,16.74
"4897",2013-05-28,17.35
"4898",2013-05-29,15.77
"4899",2013-05-30,18.8
"4900",2013-05-31,16
"4901",2013-06-01,10.84
"4902",2013-06-02,5.68
"4903",2013-06-03,7.84
"4904",2013-06-04,7.81
"4905",2013-06-05,11.58
"4906",2013-06-06,19.04
"4907",2013-06-07,13.96
"4908",2013-06-08,10.63
"4909",2013-06-09,12.84
"4910",2013-06-10,9.96
"4911",2013-06-11,7.27
"4912",2013-06-12,5.43
"4913",2013-06-13,8.34
"4914",2013-06-14,10.68
"4915",2013-06-15,8.29
"4916",2013-06-16,9.05
"4917",2013-06-17,8.22
"4918",2013-06-18,8.76
"4919",2013-06-19,8.73
"4920",2013-06-20,7.63
"4921",2013-06-21,8.26
"4922",2013-06-22,10.64
"4923",2013-06-23,10.55
"4924",2013-06-24,11.87
"4925",2013-06-25,10.65
"4926",2013-06-26,8.49
"4927",2013-06-27,6.57
"4928",2013-06-28,7.77
"4929",2013-06-29,9.1
"4930",2013-06-30,13.35
"4931",2013-07-01,13.62
"4932",2013-07-02,9.84
"4933",2013-07-03,13.6
"4934",2013-07-04,14.33
"4935",2013-07-05,14.37
"4936",2013-07-06,14.19
"4937",2013-07-07,13.84
"4938",2013-07-08,11.34
"4939",2013-07-09,9.83
"4940",2013-07-10,9
"4941",2013-07-11,7.83
"4942",2013-07-12,5.94
"4943",2013-07-13,9.83
"4944",2013-07-14,13.14
"4945",2013-07-15,10.41
"4946",2013-07-16,14.19
"4947",2013-07-17,11.41
"4948",2013-07-18,9.3
"4949",2013-07-19,9.85
"4950",2013-07-20,8.53
"4951",2013-07-21,7.42
"4952",2013-07-22,7.15
"4953",2013-07-23,5.73
"4954",2013-07-24,12.08
"4955",2013-07-25,13.05
"4956",2013-07-26,10.49
"4957",2013-07-27,8.73
"4958",2013-07-28,7.76
"4959",2013-07-29,7.04
"4960",2013-07-30,9.26
"4961",2013-07-31,10.49
"4962",2013-08-01,10.23
"4963",2013-08-02,7.23
"4964",2013-08-03,9.62
"4965",2013-08-04,8.82
"4966",2013-08-05,9.91
"4967",2013-08-06,4.99
"4968",2013-08-07,8.9
"4969",2013-08-08,13.5
"4970",2013-08-09,12.7
"4971",2013-08-10,12.49
"4972",2013-08-11,10.93
"4973",2013-08-12,11.08
"4974",2013-08-13,7.62
"4975",2013-08-14,9.08
"4976",2013-08-15,7.38
"4977",2013-08-16,8.47
"4978",2013-08-17,11.73
"4979",2013-08-18,13.84
"4980",2013-08-19,13.47
"4981",2013-08-20,13.15
"4982",2013-08-21,14.48
"4983",2013-08-22,11.77
"4984",2013-08-23,8.34
"4985",2013-08-24,9.72
"4986",2013-08-25,11.19
"4987",2013-08-26,9.38
"4988",2013-08-27,8.78
"4989",2013-08-28,9.34
"4990",2013-08-29,8.01
"4991",2013-08-30,6.61
"4992",2013-08-31,9.13
"4993",2013-09-01,5.2
"4994",2013-09-02,5.81
"4995",2013-09-03,4.89
"4996",2013-09-04,7.78
"4997",2013-09-05,9.86
"4998",2013-09-06,9.65
"4999",2013-09-07,9.57
"5000",2013-09-08,8.89
"5001",2013-09-09,11.36
"5002",2013-09-10,15.04
"5003",2013-09-11,12.12
"5004",2013-09-12,7.88
"5005",2013-09-13,6.56
"5006",2013-09-14,8.25
"5007",2013-09-15,10.98
"5008",2013-09-16,13.7
"5009",2013-09-17,11.83
"5010",2013-09-18,9.41
"5011",2013-09-19,11.32
"5012",2013-09-20,11.79
"5013",2013-09-21,8.77
"5014",2013-09-22,10.02
"5015",2013-09-23,7.36
"5016",2013-09-24,11.96
"5017",2013-09-25,13.54
"5018",2013-09-26,12.35
"5019",2013-09-27,11.75
"5020",2013-09-28,14.47
"5021",2013-09-29,10.58
"5022",2013-09-30,8.62
"5023",2013-10-01,12.58
"5024",2013-10-02,14.55
"5025",2013-10-03,11.18
"5026",2013-10-04,10.43
"5027",2013-10-05,8.99
"5028",2013-10-06,8.03
"5029",2013-10-07,13.14
"5030",2013-10-08,12.56
"5031",2013-10-09,14.88
"5032",2013-10-10,15.08
"5033",2013-10-11,9.18
"5034",2013-10-12,6.03
"5035",2013-10-13,10.69
"5036",2013-10-14,13.81
"5037",2013-10-15,11.53
"5038",2013-10-16,7.85
"5039",2013-10-17,6.73
"5040",2013-10-18,7.3
"5041",2013-10-19,7.94
"5042",2013-10-20,8.09
"5043",2013-10-21,7.75
"5044",2013-10-22,10.6
"5045",2013-10-23,12.99
"5046",2013-10-24,20.77
"5047",2013-10-25,20
"5048",2013-10-26,15.83
"5049",2013-10-27,13.76
"5050",2013-10-28,12.31
"5051",2013-10-29,12.39
"5052",2013-10-30,9.92
"5053",2013-10-31,10.55
"5054",2013-11-01,5.54
"5055",2013-11-02,11.6
"5056",2013-11-03,22.25
"5057",2013-11-04,18.19
"5058",2013-11-05,16.6
"5059",2013-11-06,8.84
"5060",2013-11-07,10.23
"5061",2013-11-08,17.33
"5062",2013-11-09,16.13
"5063",2013-11-10,11.83
"5064",2013-11-11,12.28
"5065",2013-11-12,10.08
"5066",2013-11-13,27.22
"5067",2013-11-14,17.88
"5068",2013-11-15,12.42
"5069",2013-11-16,9.14
"5070",2013-11-17,7.3
"5071",2013-11-18,5.33
"5072",2013-11-19,9.21
"5073",2013-11-20,9.35
"5074",2013-11-21,11.55
"5075",2013-11-22,13.73
"5076",2013-11-23,9.79
"5077",2013-11-24,17.83
"5078",2013-11-25,21.31
"5079",2013-11-26,14.58
"5080",2013-11-27,21.53
"5081",2013-11-28,20.6
"5082",2013-11-29,19.23
"5083",2013-11-30,16.92
"5084",2013-12-01,14.19
"5085",2013-12-02,9.54
"5086",2013-12-03,6.81
"5087",2013-12-04,5.22
"5088",2013-12-05,5.9
"5089",2013-12-06,8.25
"5090",2013-12-07,6.51
"5091",2013-12-08,7.9
"5092",2013-12-09,8.97
"5093",2013-12-10,5.14
"5094",2013-12-11,8.24
"5095",2013-12-12,17.49
"5096",2013-12-13,13.71
"5097",2013-12-14,10.95
"5098",2013-12-15,10.58
"5099",2013-12-16,17.28
"5100",2013-12-17,15.6
"5101",2013-12-18,16.35
"5102",2013-12-19,12.48
"5103",2013-12-20,10.54
"5104",2013-12-21,9.94
"5105",2013-12-22,9.74
"5106",2013-12-23,7.55
"5107",2013-12-24,15.87
"5108",2013-12-25,14.53
"5109",2013-12-26,11.24
"5110",2013-12-27,13.98
"5111",2013-12-28,11.51
"5112",2013-12-29,10.85
"5113",2013-12-30,12.88
"5114",2013-12-31,18.12
"5115",2014-01-01,8.24
"5116",2014-01-02,10.28
"5117",2014-01-03,22.81
"5118",2014-01-04,10.29
"5119",2014-01-05,7.66
"5120",2014-01-06,14.32
"5121",2014-01-07,25.08
"5122",2014-01-08,15.72
"5123",2014-01-09,11.42
"5124",2014-01-10,8.61
"5125",2014-01-11,11.75
"5126",2014-01-12,11.89
"5127",2014-01-13,7.83
"5128",2014-01-14,8.1
"5129",2014-01-15,11.69
"5130",2014-01-16,18.36
"5131",2014-01-17,9.18
"5132",2014-01-18,12.91
"5133",2014-01-19,8.32
"5134",2014-01-20,7.18
"5135",2014-01-21,10.85
"5136",2014-01-22,17.2
"5137",2014-01-23,15.27
"5138",2014-01-24,19.89
"5139",2014-01-25,7.95
"5140",2014-01-26,5.77
"5141",2014-01-27,6.41
"5142",2014-01-28,5.46
"5143",2014-01-29,14.24
"5144",2014-01-30,15.54
"5145",2014-01-31,9.31
"5146",2014-02-01,6.29
"5147",2014-02-02,7.35
"5148",2014-02-03,7.74
"5149",2014-02-04,8.63
"5150",2014-02-05,7.7
"5151",2014-02-06,7.46
"5152",2014-02-07,12.04
"5153",2014-02-08,7.99
"5154",2014-02-09,12.98
"5155",2014-02-10,13.07
"5156",2014-02-11,9.55
"5157",2014-02-12,10.84
"5158",2014-02-13,22.69
"5159",2014-02-14,10.52
"5160",2014-02-15,15.95
"5161",2014-02-16,10.99
"5162",2014-02-17,9.54
"5163",2014-02-18,7.37
"5164",2014-02-19,6.94
"5165",2014-02-20,8.75
"5166",2014-02-21,9.99
"5167",2014-02-22,4.79
"5168",2014-02-23,5.57
"5169",2014-02-24,7.03
"5170",2014-02-25,6.53
"5171",2014-02-26,12.96
"5172",2014-02-27,14.29
"5173",2014-02-28,10.47
"5174",2014-03-01,13.25
"5175",2014-03-02,11.05
"5176",2014-03-03,6.68
"5177",2014-03-04,8.1
"5178",2014-03-05,7.23
"5179",2014-03-06,12.92
"5180",2014-03-07,18.86
"5181",2014-03-08,9.08
"5182",2014-03-09,8.49
"5183",2014-03-10,7.86
"5184",2014-03-11,6.94
"5185",2014-03-12,16.86
"5186",2014-03-13,18.37
"5187",2014-03-14,15.43
"5188",2014-03-15,10.77
"5189",2014-03-16,15.61
"5190",2014-03-17,18.08
"5191",2014-03-18,16.75
"5192",2014-03-19,12.36
"5193",2014-03-20,9.74
"5194",2014-03-21,14.69
"5195",2014-03-22,7.88
"5196",2014-03-23,9.64
"5197",2014-03-24,10.55
"5198",2014-03-25,17.83
"5199",2014-03-26,20.75
"5200",2014-03-27,14.38
"5201",2014-03-28,12.66
"5202",2014-03-29,14.05
"5203",2014-03-30,15.84
"5204",2014-03-31,13.45
"5205",2014-04-01,9.73
"5206",2014-04-02,9.56
"5207",2014-04-03,9.67
"5208",2014-04-04,9.07
"5209",2014-04-05,9.28
"5210",2014-04-06,9.85
"5211",2014-04-07,14.67
"5212",2014-04-08,21.54
"5213",2014-04-09,16.76
"5214",2014-04-10,13.97
"5215",2014-04-11,10.89
"5216",2014-04-12,12.89
"5217",2014-04-13,13.37
"5218",2014-04-14,8.79
"5219",2014-04-15,14.2
"5220",2014-04-16,18.39
"5221",2014-04-17,17.47
"5222",2014-04-18,13.72
"5223",2014-04-19,16.2
"5224",2014-04-20,14.72
"5225",2014-04-21,14.24
"5226",2014-04-22,9.45
"5227",2014-04-23,9.2
"5228",2014-04-24,8.16
"5229",2014-04-25,8.95
"5230",2014-04-26,10.44
"5231",2014-04-27,9.02
"5232",2014-04-28,11.58
"5233",2014-04-29,13.54
"5234",2014-04-30,11.17
"5235",2014-05-01,11.57
"5236",2014-05-02,14.65
"5237",2014-05-03,10.13
"5238",2014-05-04,16.69
"5239",2014-05-05,9.15
"5240",2014-05-06,7.69
"5241",2014-05-07,12.16
"5242",2014-05-08,13.44
"5243",2014-05-09,14.52
"5244",2014-05-10,14.42
"5245",2014-05-11,12.01
"5246",2014-05-12,14.82
"5247",2014-05-13,16.24
"5248",2014-05-14,16.61
"5249",2014-05-15,14.17
"5250",2014-05-16,18.68
"5251",2014-05-17,20.85
"5252",2014-05-18,16.68
"5253",2014-05-19,14.9
"5254",2014-05-20,13.1
"5255",2014-05-21,11.81
"5256",2014-05-22,7.53
"5257",2014-05-23,7.78
"5258",2014-05-24,9.28
"5259",2014-05-25,7.94
"5260",2014-05-26,9.32
"5261",2014-05-27,11.51
"5262",2014-05-28,8.47
"5263",2014-05-29,10.77
"5264",2014-05-30,10.24
"5265",2014-05-31,9.54
"5266",2014-06-01,14.2
"5267",2014-06-02,18.6
"5268",2014-06-03,13.59
"5269",2014-06-04,11.75
"5270",2014-06-05,8.05
"5271",2014-06-06,8.13
"5272",2014-06-07,8.55
"5273",2014-06-08,9.79
"5274",2014-06-09,7.08
"5275",2014-06-10,7.82
"5276",2014-06-11,8.51
"5277",2014-06-12,12.67
"5278",2014-06-13,9.57
"5279",2014-06-14,8.17
"5280",2014-06-15,9.14
"5281",2014-06-16,10.59
"5282",2014-06-17,9.84
"5283",2014-06-18,9.72
"5284",2014-06-19,7.71
"5285",2014-06-20,8.88
"5286",2014-06-21,11.47
"5287",2014-06-22,8.84
"5288",2014-06-23,7.85
"5289",2014-06-24,8.52
"5290",2014-06-25,11.33
"5291",2014-06-26,8.63
"5292",2014-06-27,7.47
"5293",2014-06-28,5.97
"5294",2014-06-29,10.56
"5295",2014-06-30,14.17
"5296",2014-07-01,16.18
"5297",2014-07-02,11.75
"5298",2014-07-03,13.71
"5299",2014-07-04,9.61
"5300",2014-07-05,6.97
"5301",2014-07-06,8.44
"5302",2014-07-07,6.33
"5303",2014-07-08,7.89
"5304",2014-07-09,7.64
"5305",2014-07-10,8.01
"5306",2014-07-11,8.62
"5307",2014-07-12,11.51
"5308",2014-07-13,8.87
"5309",2014-07-14,6.64
"5310",2014-07-15,7.2
"5311",2014-07-16,11.08
"5312",2014-07-17,9.78
"5313",2014-07-18,8.97
"5314",2014-07-19,8.18
"5315",2014-07-20,7
"5316",2014-07-21,8.28
"5317",2014-07-22,8.54
"5318",2014-07-23,6.79
"5319",2014-07-24,7.56
"5320",2014-07-25,6.68
"5321",2014-07-26,6.63
"5322",2014-07-27,9.24
"5323",2014-07-28,11
"5324",2014-07-29,12.52
"5325",2014-07-30,8.27
"5326",2014-07-31,8.89
"5327",2014-08-01,7.6
"5328",2014-08-02,7.85
"5329",2014-08-03,8.8
"5330",2014-08-04,11.59
"5331",2014-08-05,11.25
"5332",2014-08-06,6.4
"5333",2014-08-07,8.29
"5334",2014-08-08,7.21
"5335",2014-08-09,7.09
"5336",2014-08-10,5.45
"5337",2014-08-11,NA
"5338",2014-08-12,NA
"5339",2014-08-13,NA
"5340",2014-08-14,NA
