"","date","S191_S_FLOW_cfs"
"9936",1999-03-15,0
"9937",1999-03-16,9492.7131194112
"9938",1999-03-17,0
"9939",1999-03-18,0
"9940",1999-03-19,0
"9941",1999-03-20,0
"9942",1999-03-21,0
"9943",1999-03-22,0
"9944",1999-03-23,0
"9945",1999-03-24,0
"9946",1999-03-25,0
"9947",1999-03-26,0
"9948",1999-03-27,0
"9949",1999-03-28,0
"9950",1999-03-29,0
"9951",1999-03-30,0
"9952",1999-03-31,0
"9953",1999-04-01,0
"9954",1999-04-02,0
"9955",1999-04-03,0
"9956",1999-04-04,0
"9957",1999-04-05,0
"9958",1999-04-06,0
"9959",1999-04-07,0
"9960",1999-04-08,0
"9961",1999-04-09,0
"9962",1999-04-10,0
"9963",1999-04-11,0
"9964",1999-04-12,0
"9965",1999-04-13,0
"9966",1999-04-14,0
"9967",1999-04-15,0
"9968",1999-04-16,0
"9969",1999-04-17,0
"9970",1999-04-18,0
"9971",1999-04-19,0
"9972",1999-04-20,0
"9973",1999-04-21,0
"9974",1999-04-22,0
"9975",1999-04-23,0
"9976",1999-04-24,0
"9977",1999-04-25,0
"9978",1999-04-26,0
"9979",1999-04-27,0
"9980",1999-04-28,0
"9981",1999-04-29,0
"9982",1999-04-30,0
"9983",1999-05-01,0
"9984",1999-05-02,0
"9985",1999-05-03,0
"9986",1999-05-04,0
"9987",1999-05-05,0
"9988",1999-05-06,0
"9989",1999-05-07,0
"9990",1999-05-08,0
"9991",1999-05-09,0
"9992",1999-05-10,0
"9993",1999-05-11,0
"9994",1999-05-12,0
"9995",1999-05-13,0
"9996",1999-05-14,0
"9997",1999-05-15,0
"9998",1999-05-16,0
"9999",1999-05-17,0
"10000",1999-05-18,0
"10001",1999-05-19,0
"10002",1999-05-20,0
"10003",1999-05-21,0
"10004",1999-05-22,0
"10005",1999-05-23,0
"10006",1999-05-24,0
"10007",1999-05-25,0
"10008",1999-05-26,0
"10009",1999-05-27,0
"10010",1999-05-28,0
"10011",1999-05-29,0
"10012",1999-05-30,0
"10013",1999-05-31,0
"10014",1999-06-01,0
"10015",1999-06-02,0
"10016",1999-06-03,0
"10017",1999-06-04,0
"10018",1999-06-05,0
"10019",1999-06-06,0
"10020",1999-06-07,0
"10021",1999-06-08,0
"10022",1999-06-09,0
"10023",1999-06-10,163626.972532531
"10024",1999-06-11,0
"10025",1999-06-12,190637.166563021
"10026",1999-06-13,0
"10027",1999-06-14,0
"10028",1999-06-15,0
"10029",1999-06-16,184643.056474733
"10030",1999-06-17,0
"10031",1999-06-18,236975.307408806
"10032",1999-06-19,626078.682282816
"10033",1999-06-20,450757.078639258
"10034",1999-06-21,1270017.36605318
"10035",1999-06-22,1196791.35995422
"10036",1999-06-23,1140177.60181423
"10037",1999-06-24,435906.365073581
"10038",1999-06-25,1097484.85853234
"10039",1999-06-26,1679867.70155931
"10040",1999-06-27,2662265.64639652
"10041",1999-06-28,3078354.74954556
"10042",1999-06-29,2278006.49110406
"10043",1999-06-30,1809585.13702095
"10044",1999-07-01,1871336.70380805
"10045",1999-07-02,2566237.5562066
"10046",1999-07-03,2515397.71635573
"10047",1999-07-04,1848338.8936734
"10048",1999-07-05,1371672.57999946
"10049",1999-07-06,916878.651708902
"10050",1999-07-07,942151.777101562
"10051",1999-07-08,500667.219782554
"10052",1999-07-09,597698.405946432
"10053",1999-07-10,433998.036147514
"10054",1999-07-11,401972.362247232
"10055",1999-07-12,904890.431532327
"10056",1999-07-13,849940.344763776
"10057",1999-07-14,705005.209404518
"10058",1999-07-15,1053837.95078742
"10059",1999-07-16,724210.827442502
"10060",1999-07-17,1025237.48265187
"10061",1999-07-18,1142208.25951761
"10062",1999-07-19,1432176.39325797
"10063",1999-07-20,1181573.66005661
"10064",1999-07-21,803773.464206227
"10065",1999-07-22,672930.603993312
"10066",1999-07-23,779576.832053914
"10067",1999-07-24,457754.284701504
"10068",1999-07-25,614702.1059928
"10069",1999-07-26,426487.049220557
"10070",1999-07-27,206955.825456442
"10071",1999-07-28,418829.267760826
"10072",1999-07-29,201181.907167315
"10073",1999-07-30,0
"10074",1999-07-31,197389.715070643
"10075",1999-08-01,193646.454484896
"10076",1999-08-02,0
"10077",1999-08-03,202625.386739597
"10078",1999-08-04,203873.140268179
"10079",1999-08-05,195921.769742899
"10080",1999-08-06,196264.290319373
"10081",1999-08-07,201108.509900928
"10082",1999-08-08,202038.208608499
"10083",1999-08-09,151173.90300217
"10084",1999-08-10,46509.4011340224
"10085",1999-08-11,172116.589677984
"10086",1999-08-12,0
"10087",1999-08-13,196215.358808448
"10088",1999-08-14,208228.044740486
"10089",1999-08-15,202013.742853037
"10090",1999-08-16,0
"10091",1999-08-17,208570.56531696
"10092",1999-08-18,212289.360147245
"10093",1999-08-19,425728.610801222
"10094",1999-08-20,429814.391963443
"10095",1999-08-21,434536.282767686
"10096",1999-08-22,1052418.9369706
"10097",1999-08-23,1153193.38372022
"10098",1999-08-24,2104152.83278825
"10099",1999-08-25,2434758.58635166
"10100",1999-08-26,2458563.76641658
"10101",1999-08-27,1442403.07904125
"10102",1999-08-28,1056969.5674866
"10103",1999-08-29,580547.91136729
"10104",1999-08-30,585661.254258931
"10105",1999-08-31,275680.132550323
"10106",1999-09-01,289625.613163891
"10107",1999-09-02,282750.735878957
"10108",1999-09-03,294738.956055533
"10109",1999-09-04,19181.1522825216
"10110",1999-09-05,267851.090802355
"10111",1999-09-06,245415.993043334
"10112",1999-09-07,283142.187966355
"10113",1999-09-08,691475.646633811
"10114",1999-09-09,726853.129032442
"10115",1999-09-10,904278.787645767
"10116",1999-09-11,3208121.11651812
"10117",1999-09-12,2751320.99627965
"10118",1999-09-13,2764752.69602851
"10119",1999-09-14,2744176.99568463
"10120",1999-09-15,3057950.30948991
"10121",1999-09-16,2491445.74175804
"10122",1999-09-17,2031587.40208677
"10123",1999-09-18,1365727.40142209
"10124",1999-09-19,1233612.32192513
"10125",1999-09-20,855518.537009203
"10126",1999-09-21,1303217.39621566
"10127",1999-09-22,953406.024614266
"10128",1999-09-23,748016.007507418
"10129",1999-09-24,635326.737847603
"10130",1999-09-25,295962.243828653
"10131",1999-09-26,611179.037206215
"10132",1999-09-27,1145193.08168402
"10133",1999-09-28,1701813.48420908
"10134",1999-09-29,1080823.67906244
"10135",1999-09-30,1027928.71575274
"10136",1999-10-01,631632.408772781
"10137",1999-10-02,1000624.9326567
"10138",1999-10-03,623705.504002963
"10139",1999-10-04,751636.939315853
"10140",1999-10-05,3645764.55022954
"10141",1999-10-06,3231926.29658304
"10142",1999-10-07,2519777.0865835
"10143",1999-10-08,5352299.92524286
"10144",1999-10-09,6593863.61769327
"10145",1999-10-10,6220956.57293537
"10146",1999-10-11,5008335.86919698
"10147",1999-10-12,3204182.12988868
"10148",1999-10-13,2104788.94243027
"10149",1999-10-14,1731294.71954127
"10150",1999-10-15,1752579.92679356
"10151",1999-10-16,4223792.4887842
"10152",1999-10-17,5404558.77891055
"10153",1999-10-18,4319649.31868588
"10154",1999-10-19,2943475.03968134
"10155",1999-10-20,2041496.03304904
"10156",1999-10-21,2100752.09277898
"10157",1999-10-22,1347745.07115723
"10158",1999-10-23,1162098.91870854
"10159",1999-10-24,996221.096673466
"10160",1999-10-25,647804.273133427
"10161",1999-10-26,630849.504597984
"10162",1999-10-27,343058.823093773
"10163",1999-10-28,308831.231201875
"10164",1999-10-29,298506.682396742
"10165",1999-10-30,303962.545864858
"10166",1999-10-31,299167.257794227
"10167",1999-11-01,583826.322599251
"10168",1999-11-02,362484.632930918
"10169",1999-11-03,292121.120221056
"10170",1999-11-04,294714.49030007
"10171",1999-11-05,0
"10172",1999-11-06,304305.066441331
"10173",1999-11-07,290017.06525129
"10174",1999-11-08,0
"10175",1999-11-09,286860.98279664
"10176",1999-11-10,0
"10177",1999-11-11,0
"10178",1999-11-12,293735.860081574
"10179",1999-11-13,0
"10180",1999-11-14,0
"10181",1999-11-15,282481.61256887
"10182",1999-11-16,0
"10183",1999-11-17,0
"10184",1999-11-18,214099.826051462
"10185",1999-11-19,56809.4841836928
"10186",1999-11-20,0
"10187",1999-11-21,0
"10188",1999-11-22,0
"10189",1999-11-23,275704.598305786
"10190",1999-11-24,0
"10191",1999-11-25,0
"10192",1999-11-26,294836.819077382
"10193",1999-11-27,0
"10194",1999-11-28,0
"10195",1999-11-29,266407.611230074
"10196",1999-11-30,0
"10197",1999-12-01,0
"10198",1999-12-02,0
"10199",1999-12-03,0
"10200",1999-12-04,0
"10201",1999-12-05,281600.845372224
"10202",1999-12-06,0
"10203",1999-12-07,0
"10204",1999-12-08,0
"10205",1999-12-09,0
"10206",1999-12-10,0
"10207",1999-12-11,282139.091992397
"10208",1999-12-12,0
"10209",1999-12-13,0
"10210",1999-12-14,0
"10211",1999-12-15,0
"10212",1999-12-16,0
"10213",1999-12-17,267361.775693107
"10214",1999-12-18,0
"10215",1999-12-19,0
"10216",1999-12-20,282016.763215085
"10217",1999-12-21,0
"10218",1999-12-22,0
"10219",1999-12-23,275190.817441075
"10220",1999-12-24,0
"10221",1999-12-25,0
"10222",1999-12-26,0
"10223",1999-12-27,0
"10224",1999-12-28,0
"10225",1999-12-29,0
"10226",1999-12-30,274628.10506544
"10227",1999-12-31,0
"10228",2000-01-01,0
"10229",2000-01-02,0
"10230",2000-01-03,0
"10231",2000-01-04,0
"10232",2000-01-05,270689.118435994
"10233",2000-01-06,0
"10234",2000-01-07,0
"10235",2000-01-08,0
"10236",2000-01-09,0
"10237",2000-01-10,0
"10238",2000-01-11,0
"10239",2000-01-12,268267.008645216
"10240",2000-01-13,0
"10241",2000-01-14,0
"10242",2000-01-15,0
"10243",2000-01-16,0
"10244",2000-01-17,0
"10245",2000-01-18,0
"10246",2000-01-19,0
"10247",2000-01-20,0
"10248",2000-01-21,0
"10249",2000-01-22,0
"10250",2000-01-23,0
"10251",2000-01-24,303179.641690061
"10252",2000-01-25,0
"10253",2000-01-26,0
"10254",2000-01-27,285490.900490746
"10255",2000-01-28,0
"10256",2000-01-29,0
"10257",2000-01-30,0
"10258",2000-01-31,0
"10259",2000-02-01,298262.024842118
"10260",2000-02-02,0
"10261",2000-02-03,0
"10262",2000-02-04,0
"10263",2000-02-05,0
"10264",2000-02-06,0
"10265",2000-02-07,0
"10266",2000-02-08,281992.297459622
"10267",2000-02-09,0
"10268",2000-02-10,0
"10269",2000-02-11,0
"10270",2000-02-12,0
"10271",2000-02-13,0
"10272",2000-02-14,0
"10273",2000-02-15,0
"10274",2000-02-16,0
"10275",2000-02-17,0
"10276",2000-02-18,0
"10277",2000-02-19,309663.066887597
"10278",2000-02-20,0
"10279",2000-02-21,0
"10280",2000-02-22,0
"10281",2000-02-23,954.1644630336
"10282",2000-02-24,0
"10283",2000-02-25,0
"10284",2000-02-26,0
"10285",2000-02-27,0
"10286",2000-02-28,0
"10287",2000-02-29,0
"10288",2000-03-01,0
"10289",2000-03-02,0
"10290",2000-03-03,0
"10291",2000-03-04,0
"10292",2000-03-05,0
"10293",2000-03-06,0
"10294",2000-03-07,0
"10295",2000-03-08,0
"10296",2000-03-09,0
"10297",2000-03-10,0
"10298",2000-03-11,0
"10299",2000-03-12,0
"10300",2000-03-13,0
"10301",2000-03-14,0
"10302",2000-03-15,0
"10303",2000-03-16,0
"10304",2000-03-17,0
"10305",2000-03-18,0
"10306",2000-03-19,0
"10307",2000-03-20,0
"10308",2000-03-21,0
"10309",2000-03-22,0
"10310",2000-03-23,0
"10311",2000-03-24,0
"10312",2000-03-25,0
"10313",2000-03-26,0
"10314",2000-03-27,0
"10315",2000-03-28,0
"10316",2000-03-29,0
"10317",2000-03-30,0
"10318",2000-03-31,0
"10319",2000-04-01,0
"10320",2000-04-02,0
"10321",2000-04-03,0
"10322",2000-04-04,0
"10323",2000-04-05,0
"10324",2000-04-06,0
"10325",2000-04-07,0
"10326",2000-04-08,0
"10327",2000-04-09,0
"10328",2000-04-10,0
"10329",2000-04-11,0
"10330",2000-04-12,0
"10331",2000-04-13,0
"10332",2000-04-14,0
"10333",2000-04-15,299632.107148013
"10334",2000-04-16,0
"10335",2000-04-17,281600.845372224
"10336",2000-04-18,0
"10337",2000-04-19,0
"10338",2000-04-20,0
"10339",2000-04-21,0
"10340",2000-04-22,0
"10341",2000-04-23,0
"10342",2000-04-24,0
"10343",2000-04-25,0
"10344",2000-04-26,0
"10345",2000-04-27,0
"10346",2000-04-28,0
"10347",2000-04-29,0
"10348",2000-04-30,0
"10349",2000-05-01,0
"10350",2000-05-02,0
"10351",2000-05-03,0
"10352",2000-05-04,0
"10353",2000-05-05,0
"10354",2000-05-06,0
"10355",2000-05-07,0
"10356",2000-05-08,0
"10357",2000-05-09,0
"10358",2000-05-10,0
"10359",2000-05-11,0
"10360",2000-05-12,0
"10361",2000-05-13,0
"10362",2000-05-14,0
"10363",2000-05-15,0
"10364",2000-05-16,0
"10365",2000-05-17,0
"10366",2000-05-18,0
"10367",2000-05-19,0
"10368",2000-05-20,0
"10369",2000-05-21,0
"10370",2000-05-22,0
"10371",2000-05-23,0
"10372",2000-05-24,0
"10373",2000-05-25,0
"10374",2000-05-26,0
"10375",2000-05-27,0
"10376",2000-05-28,0
"10377",2000-05-29,0
"10378",2000-05-30,0
"10379",2000-05-31,0
"10380",2000-06-01,0
"10381",2000-06-02,0
"10382",2000-06-03,0
"10383",2000-06-04,0
"10384",2000-06-05,0
"10385",2000-06-06,0
"10386",2000-06-07,0
"10387",2000-06-08,0
"10388",2000-06-09,0
"10389",2000-06-10,0
"10390",2000-06-11,0
"10391",2000-06-12,0
"10392",2000-06-13,0
"10393",2000-06-14,0
"10394",2000-06-15,0
"10395",2000-06-16,0
"10396",2000-06-17,0
"10397",2000-06-18,0
"10398",2000-06-19,0
"10399",2000-06-20,0
"10400",2000-06-21,0
"10401",2000-06-22,0
"10402",2000-06-23,0
"10403",2000-06-24,0
"10404",2000-06-25,0
"10405",2000-06-26,0
"10406",2000-06-27,0
"10407",2000-06-28,0
"10408",2000-06-29,0
"10409",2000-06-30,0
"10410",2000-07-01,0
"10411",2000-07-02,0
"10412",2000-07-03,0
"10413",2000-07-04,0
"10414",2000-07-05,0
"10415",2000-07-06,0
"10416",2000-07-07,0
"10417",2000-07-08,0
"10418",2000-07-09,0
"10419",2000-07-10,0
"10420",2000-07-11,0
"10421",2000-07-12,0
"10422",2000-07-13,0
"10423",2000-07-14,0
"10424",2000-07-15,0
"10425",2000-07-16,0
"10426",2000-07-17,0
"10427",2000-07-18,0
"10428",2000-07-19,0
"10429",2000-07-20,0
"10430",2000-07-21,0
"10431",2000-07-22,0
"10432",2000-07-23,0
"10433",2000-07-24,295375.065697555
"10434",2000-07-25,0
"10435",2000-07-26,290775.503670624
"10436",2000-07-27,0
"10437",2000-07-28,0
"10438",2000-07-29,0
"10439",2000-07-30,276585.365502432
"10440",2000-07-31,0
"10441",2000-08-01,0
"10442",2000-08-02,279961.639756243
"10443",2000-08-03,0
"10444",2000-08-04,308170.65580439
"10445",2000-08-05,0
"10446",2000-08-06,294812.35332192
"10447",2000-08-07,323363.889946541
"10448",2000-08-08,294518.764256371
"10449",2000-08-09,376968.360164659
"10450",2000-08-10,224864.758454918
"10451",2000-08-11,299705.5044144
"10452",2000-08-12,0
"10453",2000-08-13,263618.51510736
"10454",2000-08-14,0
"10455",2000-08-15,0
"10456",2000-08-16,0
"10457",2000-08-17,264646.076836781
"10458",2000-08-18,0
"10459",2000-08-19,0
"10460",2000-08-20,0
"10461",2000-08-21,0
"10462",2000-08-22,0
"10463",2000-08-23,0
"10464",2000-08-24,0
"10465",2000-08-25,0
"10466",2000-08-26,0
"10467",2000-08-27,304672.052773267
"10468",2000-08-28,0
"10469",2000-08-29,0
"10470",2000-08-30,0
"10471",2000-08-31,238125.197915539
"10472",2000-09-01,0
"10473",2000-09-02,230638.676744045
"10474",2000-09-03,53677.8674845056
"10475",2000-09-04,0
"10476",2000-09-05,339511.288551725
"10477",2000-09-06,0
"10478",2000-09-07,489.315109248
"10479",2000-09-08,273649.474846944
"10480",2000-09-09,302543.532048038
"10481",2000-09-10,758.4384193344
"10482",2000-09-11,246492.48628368
"10483",2000-09-12,285148.379914272
"10484",2000-09-13,0
"10485",2000-09-14,0
"10486",2000-09-15,0
"10487",2000-09-16,295693.120518566
"10488",2000-09-17,346043.645260186
"10489",2000-09-18,681885.07049255
"10490",2000-09-19,711635.429134829
"10491",2000-09-20,651376.273430938
"10492",2000-09-21,644525.861901466
"10493",2000-09-22,307118.628319507
"10494",2000-09-23,617980.517224762
"10495",2000-09-24,310641.697106093
"10496",2000-09-25,302347.806004339
"10497",2000-09-26,315681.642731347
"10498",2000-09-27,0
"10499",2000-09-28,298775.805706829
"10500",2000-09-29,293833.723103424
"10501",2000-09-30,0
"10502",2000-10-01,273698.406357869
"10503",2000-10-02,0
"10504",2000-10-03,282775.201634419
"10505",2000-10-04,318984.519718771
"10506",2000-10-05,669456.466717651
"10507",2000-10-06,694607.263332998
"10508",2000-10-07,661896.54827977
"10509",2000-10-08,381714.716724365
"10510",2000-10-09,581942.459428646
"10511",2000-10-10,0
"10512",2000-10-11,275606.735283936
"10513",2000-10-12,293148.681950477
"10514",2000-10-13,0
"10515",2000-10-14,0
"10516",2000-10-15,272010.269230963
"10517",2000-10-16,0
"10518",2000-10-17,0
"10519",2000-10-18,0
"10520",2000-10-19,282432.681057946
"10521",2000-10-20,0
"10522",2000-10-21,0
"10523",2000-10-22,0
"10524",2000-10-23,0
"10525",2000-10-24,0
"10526",2000-10-25,1712.602882368
"10527",2000-10-26,0
"10528",2000-10-27,0
"10529",2000-10-28,0
"10530",2000-10-29,0
"10531",2000-10-30,261563.391648518
"10532",2000-10-31,0
"10533",2000-11-01,0
"10534",2000-11-02,0
"10535",2000-11-03,0
"10536",2000-11-04,0
"10537",2000-11-05,0
"10538",2000-11-06,0
"10539",2000-11-07,0
"10540",2000-11-08,0
"10541",2000-11-09,0
"10542",2000-11-10,0
"10543",2000-11-11,0
"10544",2000-11-12,0
"10545",2000-11-13,0
"10546",2000-11-14,0
"10547",2000-11-15,0
"10548",2000-11-16,0
"10549",2000-11-17,0
"10550",2000-11-18,0
"10551",2000-11-19,0
"10552",2000-11-20,0
"10553",2000-11-21,0
"10554",2000-11-22,0
"10555",2000-11-23,0
"10556",2000-11-24,0
"10557",2000-11-25,0
"10558",2000-11-26,0
"10559",2000-11-27,0
"10560",2000-11-28,0
"10561",2000-11-29,0
"10562",2000-11-30,0
"10563",2000-12-01,0
"10564",2000-12-02,0
"10565",2000-12-03,0
"10566",2000-12-04,0
"10567",2000-12-05,0
"10568",2000-12-06,0
"10569",2000-12-07,0
"10570",2000-12-08,0
"10571",2000-12-09,0
"10572",2000-12-10,0
"10573",2000-12-11,0
"10574",2000-12-12,0
"10575",2000-12-13,0
"10576",2000-12-14,0
"10577",2000-12-15,0
"10578",2000-12-16,0
"10579",2000-12-17,0
"10580",2000-12-18,0
"10581",2000-12-19,0
"10582",2000-12-20,0
"10583",2000-12-21,0
"10584",2000-12-22,0
"10585",2000-12-23,0
"10586",2000-12-24,0
"10587",2000-12-25,0
"10588",2000-12-26,0
"10589",2000-12-27,0
"10590",2000-12-28,0
"10591",2000-12-29,0
"10592",2000-12-30,0
"10593",2000-12-31,0
"10594",2001-01-01,0
"10595",2001-01-02,0
"10596",2001-01-03,0
"10597",2001-01-04,0
"10598",2001-01-05,0
"10599",2001-01-06,0
"10600",2001-01-07,0
"10601",2001-01-08,0
"10602",2001-01-09,0
"10603",2001-01-10,0
"10604",2001-01-11,0
"10605",2001-01-12,0
"10606",2001-01-13,0
"10607",2001-01-14,0
"10608",2001-01-15,0
"10609",2001-01-16,0
"10610",2001-01-17,0
"10611",2001-01-18,0
"10612",2001-01-19,0
"10613",2001-01-20,0
"10614",2001-01-21,0
"10615",2001-01-22,0
"10616",2001-01-23,0
"10617",2001-01-24,0
"10618",2001-01-25,0
"10619",2001-01-26,0
"10620",2001-01-27,0
"10621",2001-01-28,0
"10622",2001-01-29,0
"10623",2001-01-30,0
"10624",2001-01-31,0
"10625",2001-02-01,0
"10626",2001-02-02,0
"10627",2001-02-03,0
"10628",2001-02-04,0
"10629",2001-02-05,0
"10630",2001-02-06,0
"10631",2001-02-07,0
"10632",2001-02-08,0
"10633",2001-02-09,0
"10634",2001-02-10,0
"10635",2001-02-11,0
"10636",2001-02-12,0
"10637",2001-02-13,0
"10638",2001-02-14,0
"10639",2001-02-15,0
"10640",2001-02-16,0
"10641",2001-02-17,0
"10642",2001-02-18,0
"10643",2001-02-19,0
"10644",2001-02-20,0
"10645",2001-02-21,0
"10646",2001-02-22,0
"10647",2001-02-23,0
"10648",2001-02-24,0
"10649",2001-02-25,0
"10650",2001-02-26,0
"10651",2001-02-27,0
"10652",2001-02-28,0
"10653",2001-03-01,0
"10654",2001-03-02,0
"10655",2001-03-03,0
"10656",2001-03-04,0
"10657",2001-03-05,0
"10658",2001-03-06,0
"10659",2001-03-07,0
"10660",2001-03-08,0
"10661",2001-03-09,0
"10662",2001-03-10,0
"10663",2001-03-11,0
"10664",2001-03-12,0
"10665",2001-03-13,0
"10666",2001-03-14,0
"10667",2001-03-15,0
"10668",2001-03-16,0
"10669",2001-03-17,0
"10670",2001-03-18,0
"10671",2001-03-19,0
"10672",2001-03-20,0
"10673",2001-03-21,0
"10674",2001-03-22,0
"10675",2001-03-23,0
"10676",2001-03-24,0
"10677",2001-03-25,0
"10678",2001-03-26,0
"10679",2001-03-27,0
"10680",2001-03-28,0
"10681",2001-03-29,0
"10682",2001-03-30,0
"10683",2001-03-31,0
"10684",2001-04-01,0
"10685",2001-04-02,0
"10686",2001-04-03,0
"10687",2001-04-04,0
"10688",2001-04-05,0
"10689",2001-04-06,0
"10690",2001-04-07,0
"10691",2001-04-08,0
"10692",2001-04-09,0
"10693",2001-04-10,0
"10694",2001-04-11,0
"10695",2001-04-12,0
"10696",2001-04-13,0
"10697",2001-04-14,0
"10698",2001-04-15,0
"10699",2001-04-16,0
"10700",2001-04-17,0
"10701",2001-04-18,0
"10702",2001-04-19,0
"10703",2001-04-20,0
"10704",2001-04-21,0
"10705",2001-04-22,0
"10706",2001-04-23,0
"10707",2001-04-24,0
"10708",2001-04-25,0
"10709",2001-04-26,0
"10710",2001-04-27,0
"10711",2001-04-28,0
"10712",2001-04-29,0
"10713",2001-04-30,0
"10714",2001-05-01,0
"10715",2001-05-02,0
"10716",2001-05-03,0
"10717",2001-05-04,0
"10718",2001-05-05,0
"10719",2001-05-06,0
"10720",2001-05-07,0
"10721",2001-05-08,0
"10722",2001-05-09,0
"10723",2001-05-10,0
"10724",2001-05-11,0
"10725",2001-05-12,0
"10726",2001-05-13,0
"10727",2001-05-14,0
"10728",2001-05-15,0
"10729",2001-05-16,0
"10730",2001-05-17,0
"10731",2001-05-18,0
"10732",2001-05-19,0
"10733",2001-05-20,0
"10734",2001-05-21,0
"10735",2001-05-22,0
"10736",2001-05-23,0
"10737",2001-05-24,0
"10738",2001-05-25,0
"10739",2001-05-26,0
"10740",2001-05-27,0
"10741",2001-05-28,0
"10742",2001-05-29,0
"10743",2001-05-30,0
"10744",2001-05-31,0
"10745",2001-06-01,0
"10746",2001-06-02,0
"10747",2001-06-03,0
"10748",2001-06-04,0
"10749",2001-06-05,0
"10750",2001-06-06,0
"10751",2001-06-07,0
"10752",2001-06-08,0
"10753",2001-06-09,0
"10754",2001-06-10,0
"10755",2001-06-11,0
"10756",2001-06-12,0
"10757",2001-06-13,0
"10758",2001-06-14,0
"10759",2001-06-15,0
"10760",2001-06-16,0
"10761",2001-06-17,0
"10762",2001-06-18,0
"10763",2001-06-19,129692.969706182
"10764",2001-06-20,0
"10765",2001-06-21,0
"10766",2001-06-22,101092.501570637
"10767",2001-06-23,180679.604089824
"10768",2001-06-24,0
"10769",2001-06-25,262321.830067853
"10770",2001-06-26,0
"10771",2001-06-27,0
"10772",2001-06-28,0
"10773",2001-06-29,288916.106255482
"10774",2001-06-30,0
"10775",2001-07-01,0
"10776",2001-07-02,0
"10777",2001-07-03,0
"10778",2001-07-04,0
"10779",2001-07-05,0
"10780",2001-07-06,0
"10781",2001-07-07,0
"10782",2001-07-08,244926.677934086
"10783",2001-07-09,609857.886411245
"10784",2001-07-10,411587.404143955
"10785",2001-07-11,886736.840979226
"10786",2001-07-12,659914.822087315
"10787",2001-07-13,626861.586457613
"10788",2001-07-14,394020.991721952
"10789",2001-07-15,2192351.8812302
"10790",2001-07-16,1891618.81508638
"10791",2001-07-17,1844424.37279941
"10792",2001-07-18,1229404.2119856
"10793",2001-07-19,1182014.04365493
"10794",2001-07-20,1466868.83450365
"10795",2001-07-21,1459529.10786493
"10796",2001-07-22,1503371.74165356
"10797",2001-07-23,1556119.91043049
"10798",2001-07-24,1352002.11260769
"10799",2001-07-25,1184925.46855496
"10800",2001-07-26,659474.438488992
"10801",2001-07-27,955240.956273946
"10802",2001-07-28,945454.654088986
"10803",2001-07-29,628451.860562669
"10804",2001-07-30,454598.202246854
"10805",2001-07-31,372637.921447814
"10806",2001-08-01,284120.818184851
"10807",2001-08-02,640684.738293869
"10808",2001-08-03,716430.717205459
"10809",2001-08-04,1094597.89938778
"10810",2001-08-05,2028015.40178926
"10811",2001-08-06,1456128.36785566
"10812",2001-08-07,1003022.57669201
"10813",2001-08-08,915924.487245869
"10814",2001-08-09,1076737.89790022
"10815",2001-08-10,647094.766225018
"10816",2001-08-11,698619.647228832
"10817",2001-08-12,969504.491708525
"10818",2001-08-13,965125.121480755
"10819",2001-08-14,667768.329590746
"10820",2001-08-15,594811.446801869
"10821",2001-08-16,282921.996167194
"10822",2001-08-17,289454.352875654
"10823",2001-08-18,283729.366097453
"10824",2001-08-19,288524.654168083
"10825",2001-08-20,284096.352429389
"10826",2001-08-21,311791.587612826
"10827",2001-08-22,260633.692940947
"10828",2001-08-23,364344.030346061
"10829",2001-08-24,556889.525835149
"10830",2001-08-25,26887.8652531776
"10831",2001-08-26,273673.940602406
"10832",2001-08-27,262664.350644326
"10833",2001-08-28,0
"10834",2001-08-29,0
"10835",2001-08-30,276805.557301594
"10836",2001-08-31,272597.447362061
"10837",2001-09-01,15511.2889631616
"10838",2001-09-02,0
"10839",2001-09-03,282408.215302483
"10840",2001-09-04,0
"10841",2001-09-05,0
"10842",2001-09-06,284561.201783174
"10843",2001-09-07,1508338.29001242
"10844",2001-09-08,1225049.30751329
"10845",2001-09-09,2168008.45454511
"10846",2001-09-10,2378316.0884999
"10847",2001-09-11,1479835.68489873
"10848",2001-09-12,1986961.86412335
"10849",2001-09-13,1813695.38393864
"10850",2001-09-14,2847202.2919368
"10851",2001-09-15,1396040.47244001
"10852",2001-09-16,1630520.27279165
"10853",2001-09-17,1433742.20160756
"10854",2001-09-18,1024136.52365606
"10855",2001-09-19,710094.086540698
"10856",2001-09-20,696955.975857389
"10857",2001-09-21,636011.77900055
"10858",2001-09-22,306849.505009421
"10859",2001-09-23,297748.243977408
"10860",2001-09-24,319987.61569273
"10861",2001-09-25,299338.518082464
"10862",2001-09-26,325272.218872608
"10863",2001-09-27,533989.578722342
"10864",2001-09-28,315950.766041434
"10865",2001-09-29,805975.382197843
"10866",2001-09-30,1011120.74175007
"10867",2001-10-01,508912.179373382
"10868",2001-10-02,512215.056360806
"10869",2001-10-03,273722.872113331
"10870",2001-10-04,309075.888756499
"10871",2001-10-05,294469.832745446
"10872",2001-10-06,0
"10873",2001-10-07,290188.325539526
"10874",2001-10-08,288279.996613459
"10875",2001-10-09,633711.997987085
"10876",2001-10-10,288598.05143447
"10877",2001-10-11,285270.708691584
"10878",2001-10-12,0
"10879",2001-10-13,288035.339058835
"10880",2001-10-14,0
"10881",2001-10-15,287227.969128576
"10882",2001-10-16,0
