"","date","S77_AMMONIA-N_mg/L","days"
"830",2010-05-04,0.086,13547
"831",2010-05-11,0.033,13554
"832",2010-05-12,0.042,13555
"833",2010-05-18,0.035,13561
"834",2010-05-25,0.028,13568
"835",2010-05-26,0.02,13569
"836",2010-06-01,0.017,13575
"837",2010-06-08,0.063,13582
"838",2010-06-15,0.059,13589
"839",2010-06-16,0.053,13590
"840",2010-06-22,0.041,13596
"841",2010-06-29,0.082,13603
"842",2010-06-30,0.0475,13604
"843",2010-07-06,0.057,13610
"844",2010-07-13,0.07,13617
"845",2010-07-14,0.068,13618
"846",2010-07-20,0.033,13624
"847",2010-07-27,0.007,13631
"848",2010-07-28,0.02,13632
"849",2010-08-03,0.008,13638
"850",2010-08-04,0.074,13639
"851",2010-08-10,0.061,13645
"852",2010-08-17,0.03,13652
"853",2010-08-18,0.035,13653
"854",2010-08-24,0.125,13659
"855",2010-08-31,0.139,13666
"856",2010-09-07,0.081,13673
"857",2010-09-13,0.031,13679
"858",2010-09-15,0.132,13681
"859",2010-09-21,0.032,13687
"860",2010-09-28,0.106,13694
"861",2010-09-29,0.119,13695
"862",2010-10-05,0.005,13701
"863",2010-10-12,0.006,13708
"864",2010-10-13,0.023,13709
"865",2010-10-19,0.013,13715
"866",2010-10-26,0.06,13722
"867",2010-10-27,0.051,13723
"868",2010-11-02,0.053,13729
"869",2010-11-03,0.01,13730
"870",2010-11-09,0.032,13737
"871",2010-11-16,0.021,13744
"872",2010-11-17,0.02,13745
"873",2010-11-22,0.027,13750
"874",2010-11-30,0.017,13758
"875",2010-12-01,0.024,13759
"876",2010-12-07,0.059,13765
"877",2010-12-13,0.052,13771
"878",2010-12-14,0.062,13772
"879",2010-12-21,0.061,13779
"880",2010-12-28,0.055,13786
"881",2011-01-05,0.01,13794
"882",2011-01-12,0.091,13801
"883",2011-01-19,0.014,13808
"884",2011-01-20,0.012,13809
"885",2011-01-26,0.027,13815
"886",2011-02-02,0.011,13822
"887",2011-02-03,0.009,13823
"888",2011-02-09,0.053,13829
"889",2011-02-16,0.051,13836
"890",2011-02-17,0.019,13837
"891",2011-02-23,0.035,13843
"892",2011-03-02,0.0815,13850
"893",2011-03-09,0.019,13857
"894",2011-03-16,0.0115,13863
"895",2011-03-23,0.02,13870
"896",2011-03-30,0.015,13877
"897",2011-04-06,0.0325,13884
"898",2011-04-13,0.042,13891
"899",2011-04-20,0.025,13898
"900",2011-04-27,0.006,13905
"901",2011-05-04,0.0105,13912
"902",2011-05-11,0.016,13919
"903",2011-05-18,0.024,13926
"904",2011-05-25,0.019,13933
"905",2011-06-01,0.018,13940
"906",2011-06-08,0.041,13947
"907",2011-06-15,0.018,13954
"908",2011-06-22,0.0105,13961
"909",2011-06-29,0.128,13968
"910",2011-07-06,0.218,13975
"911",2011-07-13,0.129,13982
"912",2011-07-20,0.1695,13989
"913",2011-07-27,0.174,13996
"914",2011-08-03,0.023,14003
"915",2011-08-10,0.1345,14010
"916",2011-08-17,0.113,14017
"917",2011-08-24,0.162,14024
"918",2011-08-31,0.133,14031
"919",2011-09-07,0.0795,14038
"920",2011-09-14,0.102,14045
"921",2011-09-21,0.096,14052
"922",2011-09-28,0.063,14059
"923",2011-10-05,0.039,14066
"924",2011-10-12,0.027,14073
"925",2011-10-19,0.1235,14080
"926",2011-10-26,0.107,14087
"927",2011-11-02,0.284,14094
"928",2011-11-09,0.011,14102
"929",2011-11-16,0.011,14109
"930",2011-11-22,0.187,14115
"931",2011-11-30,0.145,14123
"932",2011-12-07,0.034,14130
"933",2011-12-14,0.011,14137
"934",2011-12-21,0.108,14144
"935",2011-12-28,0.072,14151
"936",2012-01-04,0.084,14158
"937",2012-01-11,0.062,14165
"938",2012-01-18,0.0325,14172
"939",2012-01-25,0.079,14179
"940",2012-02-01,0.062,14186
"941",2012-02-08,0.066,14193
"942",2012-02-15,0.011,14200
"943",2012-02-22,0.0135,14207
"944",2012-02-29,0.034,14214
"945",2012-03-07,0.013,14221
"946",2012-03-14,0.012,14227
"947",2012-03-21,0.072,14234
"948",2012-03-28,0.073,14241
"949",2012-04-04,0.0165,14248
"950",2012-04-11,0.074,14255
"951",2012-04-18,0.009,14262
"952",2012-04-25,0.102,14269
"953",2012-05-02,0.0085,14276
"954",2012-05-09,0.046,14283
"955",2012-05-15,0.013,14289
"956",2012-05-16,0.109,14290
"957",2012-05-23,0.014,14297
"958",2012-05-30,0.127,14304
"959",2012-06-06,0.113,14311
"960",2012-06-13,0.007,14318
"961",2012-06-20,0.01,14325
"962",2012-06-21,0.008,14326
"963",2012-06-27,0.015,14332
"964",2012-07-03,0.015,14338
"965",2012-07-10,0.014,14345
"966",2012-07-11,0.014,14346
"967",2012-07-18,0.012,14353
"968",2012-07-25,0.042,14360
"969",2012-08-01,0.026,14367
"970",2012-08-08,0.144,14374
"971",2012-08-15,0.244,14381
"972",2012-08-22,0.367,14388
"973",2012-08-29,0.032,14395
"974",2012-09-05,0.187,14402
"975",2012-09-12,0.195,14409
"976",2012-09-19,0.109,14416
"977",2012-09-26,0.127,14423
"978",2012-10-03,0.041,14430
"979",2012-10-10,0.066,14437
"980",2012-10-17,0.011,14444
"981",2012-10-24,0.055,14451
"982",2012-11-01,0.08,14459
"983",2012-11-07,0.055,14466
"984",2012-11-14,0.073,14473
"985",2012-11-20,0.056,14479
"986",2012-11-28,0.039,14487
"987",2012-12-05,0.07,14494
"988",2012-12-12,0.165,14501
"989",2012-12-19,0.084,14508
"990",2012-12-27,0.05,14516
"991",2013-01-03,0.052,14523
"992",2013-01-09,0.049,14529
"993",2013-01-16,0.062,14536
"994",2013-01-23,0.056,14543
"995",2013-01-30,0.018,14550
"996",2013-02-06,0.024,14557
"997",2013-02-13,0.037,14564
"998",2013-02-21,0.028,14572
"999",2013-02-27,0.016,14578
"1000",2013-03-06,0.038,14585
"1001",2013-03-13,0.032,14591
"1002",2013-03-20,0.015,14598
"1003",2013-03-27,0.041,14605
"1004",2013-04-03,0.033,14612
"1005",2013-04-10,0.033,14619
"1006",2013-04-17,0.01,14626
"1007",2013-04-24,0.014,14633
"1008",2013-05-01,0.072,14640
"1009",2013-05-08,0.012,14647
"1010",2013-05-15,0.027,14654
"1011",2013-05-22,0.038,14661
"1012",2013-05-29,0.184,14668
"1013",2013-06-05,0.118,14675
"1014",2013-06-12,0.02,14682
"1015",2013-06-19,0.095,14689
"1016",2013-06-26,0.192,14696
"1017",2013-07-03,0.109,14703
"1018",2013-07-10,0.044,14710
"1019",2013-07-17,0.066,14717
"1020",2013-07-24,0.058,14724
"1021",2013-07-31,0.054,14731
"1022",2013-08-07,0.188,14738
"1023",2013-08-14,0.102,14745
"1024",2013-08-21,0.069,14752
"1025",2013-08-28,0.056,14759
"1026",2013-09-04,0.096,14766
"1027",2013-09-11,0.055,14773
"1028",2013-09-18,0.171,14780
"1029",2013-09-25,0.087,14787
"1030",2013-10-02,0.038,14794
"1031",2013-10-09,0.245,14801
"1032",2013-10-16,0.107,14808
"1033",2013-10-23,0.09,14815
"1034",2013-10-30,0.086,14822
"1035",2013-11-06,0.04,14830
"1036",2013-11-14,0.053,14838
"1037",2013-11-20,0.095,14844
"1038",2013-11-26,0.055,14850
"1039",2013-12-04,0.061,14858
"1040",2013-12-11,0.066,14865
"1041",2013-12-18,0.114,14872
"1042",2013-12-23,0.052,14877
"1043",2013-12-31,0.179,14885
"1044",2014-01-08,0.034,14893
"1045",2014-01-15,0.084,14900
"1046",2014-01-22,0.082,14907
"1047",2014-01-29,0.047,14914
"1048",2014-02-05,0.009,14921
"1049",2014-02-12,0.166,14928
"1050",2014-02-19,0.305,14935
"1051",2014-02-26,0.097,14942
"1052",2014-03-05,0.043,14949
"1053",2014-03-12,0.086,14955
"1054",2014-03-19,0.041,14962
"1055",2014-03-26,0.102,14969
"1056",2014-04-02,0.059,14976
"1057",2014-04-09,0.097,14983
"1058",2014-04-16,0.017,14990
"1059",2014-04-23,0.1,14997
"1060",2014-04-30,0.07,15004
"1061",2014-05-07,0.015,15011
"1062",2014-05-14,0.064,15018
"1063",2014-05-21,0.042,15025
"1064",2014-05-28,0.023,15032
"1065",2014-06-04,0.028,15039
"1066",2014-06-11,0.021,15046
"1067",2014-06-18,0.007,15053
"1068",2014-06-25,0.016,15060
"1069",2014-07-02,0.075,15067
"1070",2014-07-09,0.052,15074
"1071",2014-07-16,0.229,15081
"1072",2014-07-23,0.207,15088
"1073",2014-07-30,0.31,15095
"1074",2014-08-06,0.257,15102
"1075",2014-08-13,0.2,15109
"1076",2014-08-20,0.064,15116
"1077",2014-08-27,0.191,15123
"1078",2014-09-03,0.166,15130
"1079",2014-09-10,0.216,15137
"1080",2014-09-17,0.197,15144
"1081",2014-09-24,0.185,15151
"1082",2014-10-01,0.136,15158
"1083",2014-10-08,0.155,15165
"1084",2014-10-15,0.111,15172
"1085",2014-10-22,0.037,15179
"1086",2014-10-29,0.099,15186
"1087",2014-11-05,0.036,15194
"1088",2014-11-12,0.087,15201
"1089",2014-11-19,0.109,15208
"1090",2014-11-26,0.095,15215
"1091",2014-12-03,0.085,15222
"1092",2014-12-10,0.093,15229
"1093",2014-12-17,0.079,15236
"1094",2014-12-23,0.081,15242
"1095",2014-12-30,0.102,15249
"1096",2015-01-07,0.079,15257
"1097",2015-01-14,0.082,15264
"1098",2015-01-21,0.065,15271
"1099",2015-01-28,0.053,15278
"1100",2015-02-04,0.038,15285
"1101",2015-02-11,0.037,15292
"1102",2015-02-18,0.036,15299
"1103",2015-02-25,0.038,15306
"1104",2015-03-04,0.054,15313
"1105",2015-03-11,0.067,15319
"1106",2015-03-18,0.063,15326
"1107",2015-03-25,0.114,15333
"1108",2015-04-01,0.04,15340
"1109",2015-04-08,0.076,15347
"1110",2015-04-15,0.085,15354
"1111",2015-04-22,0.106,15361
"1112",2015-04-29,0.06,15368
"1113",2015-05-06,0.029,15375
"1114",2015-05-13,0.051,15382
"1115",2015-05-20,0.146,15389
"1116",2015-05-27,0.114,15396
"1117",2015-06-03,0.168,15403
"1118",2015-06-10,0.087,15410
"1119",2015-06-17,0.021,15417
"1120",2015-06-24,0.093,15424
"1121",2015-07-01,0.153,15431
"1122",2015-07-08,0.223,15438
"1123",2015-07-15,0.293,15445
"1124",2015-07-29,0.047,15459
"1125",2015-08-05,0.044,15466
"1126",2015-08-12,0.075,15473
"1127",2015-08-19,0.099,15480
"1128",2015-08-26,0.103,15487
"1129",2015-09-02,0.162,15494
"1130",2015-09-09,0.177,15501
"1131",2015-09-16,0.178,15508
"1132",2015-09-23,0.169,15515
"1133",2015-09-30,0.143,15522
"1134",2015-10-07,0.069,15529
"1135",2015-10-14,0.056,15536
"1136",2015-10-21,0.01,15543
"1137",2015-10-28,0.077,15550
"1138",2015-11-04,0.089,15558
"1139",2015-11-10,0.097,15564
"1140",2015-11-18,0.056,15572
"1141",2015-11-24,0.079,15578
"1142",2015-12-02,0.045,15586
"1143",2015-12-09,0.307,15593
"1144",2015-12-21,0.05,15605
"1145",2016-01-04,0.059,15619
"1146",2016-01-19,0.068,15634
"1147",2016-02-01,0.353,15647
"1148",2016-02-15,0.028,15661
"1149",2016-02-29,0.032,15675
"1150",2016-03-14,0.048,15688
"1151",2016-03-28,0.065,15702
"1152",2016-04-11,0.032,15716
"1153",2016-04-25,0.072,15730
"1154",2016-05-09,0.049,15744
"1155",2016-05-23,0.092,15758
"1156",2016-06-07,0.107,15773
"1157",2016-06-20,0.051,15786
"1158",2016-07-05,0.118333333333333,15801
"1159",2016-07-18,0.149,15814
"1160",2016-08-01,0.172,15828
"1161",2016-08-15,0.119,15842
"1162",2016-08-29,0.127,15856
"1163",2016-09-12,0.084,15870
"1164",2016-09-26,0.078,15884
"1165",2016-10-10,0.061,15898
"1166",2016-10-24,0.077,15912
"1167",2016-11-07,0.112,15927
"1168",2016-11-21,0.094,15941
"1169",2016-12-07,0.08,15957
"1170",2017-01-05,0.072,15986
"1171",2017-01-11,0.072,15992
"1172",2017-01-25,0.117,16006
"1173",2017-02-01,0.071,16013
"1174",2017-02-08,0.0846666666666667,16020
"1175",2017-02-15,0.088,16027
"1176",2017-02-22,0.064,16034
"1177",2017-03-01,0.115,16041
"1178",2017-03-08,0.082,16048
"1179",2017-03-15,0.102,16054
"1180",2017-03-22,0.088,16061
"1181",2017-03-29,0.085,16068
"1182",2017-04-05,0.122,16075
"1183",2017-04-12,0.094,16082
"1184",2017-04-19,0.098,16089
"1185",2017-04-26,0.1,16096
"1186",2017-05-03,0.106,16103
"1187",2017-05-10,0.092,16110
"1188",2017-05-17,0.035,16117
"1189",2017-05-24,0.089,16124
"1190",2017-05-31,0.094,16131
"1191",2017-06-07,0.533333333333333,16138
"1192",2017-06-14,0.423,16145
"1193",2017-06-21,0.259,16152
"1194",2017-06-28,0.464,16159
"1195",2017-07-06,0.668,16167
"1196",2017-07-12,0.693,16173
"1197",2017-07-19,0.353,16180
"1198",2017-07-26,0.424,16187
"1199",2017-08-02,0.248,16194
"1200",2017-08-09,0.142,16201
"1201",2017-08-14,0.164,16206
"1202",2017-08-21,0.244,16213
"1203",2017-08-28,0.17,16220
"1204",2017-09-05,0.115,16228
"1205",2017-09-13,0.03,16236
"1206",2017-09-18,0.15,16241
"1207",2017-09-25,0.036,16248
"1208",2017-10-02,0.031,16255
"1209",2017-10-09,0.032,16262
"1210",2017-10-16,0.022,16269
"1211",2017-10-23,0.026,16276
"1212",2017-10-30,0.241,16283
"1213",2017-11-06,0.0276666666666667,16291
"1214",2017-11-13,0.027,16298
"1215",2017-11-20,0.038,16305
"1216",2017-11-27,0.037,16312
"1217",2017-12-04,0.037,16319
"1218",2017-12-11,0.046,16326
"1219",2017-12-18,0.041,16333
"1220",2017-12-27,0.055,16342
"1221",2018-01-03,0.031,16349
"1222",2018-01-08,0.03,16354
"1223",2018-01-18,0.032,16364
"1224",2018-01-22,0.036,16368
"1225",2018-01-29,0.027,16375
"1226",2018-02-05,0.021,16382
"1227",2018-02-12,0.03,16389
"1228",2018-02-19,0.034,16396
"1229",2018-02-26,0.027,16403
"1230",2018-03-05,0.027,16410
"1231",2018-03-12,0.03,16416
"1232",2018-03-19,0.011,16423
"1233",2018-03-26,0.01,16430
"1234",2018-04-02,0.031,16437
"1235",2018-04-09,0.076,16444
"1236",2018-04-16,0.056,16451
"1237",2018-04-23,0.07,16458
"1238",2018-04-30,0.041,16465
"1239",2018-05-07,0.053,16472
"1240",2018-05-14,0.044,16479
"1241",2018-05-21,0.083,16486
"1242",2018-05-30,0.064,16495
"1243",2018-06-04,0.055,16500
"1244",2018-06-11,0.062,16507
"1245",2018-06-18,0.068,16514
"1246",2018-06-25,0.232333333333333,16521
"1247",2018-07-05,0.185,16531
"1248",2018-07-09,0.18,16535
"1249",2018-07-16,0.027,16542
"1250",2018-07-23,0.06,16549
"1251",2018-07-30,0.098,16556
"1252",2018-08-06,0.061,16563
"1253",2018-08-13,0.058,16570
"1254",2018-08-20,0.075,16577
"1255",2018-08-27,0.087,16584
"1256",2018-09-06,0.077,16594
"1257",2018-09-10,0.03,16598
"1258",2018-09-17,0.048,16605
"1259",2018-09-24,0.048,16612
"1260",2018-10-01,0.081,16619
"1261",2018-10-08,0.027,16626
"1262",2018-10-15,0.055,16633
"1263",2018-10-22,0.077,16640
"1264",2018-10-29,0.503,16647
"1265",2018-11-05,0.505,16655
"1266",2018-11-14,0.254333333333333,16664
"1267",2018-11-19,0.088,16669
"1268",2018-11-26,0.019,16676
"1269",2018-12-03,0.023,16683
"1270",2018-12-10,0.017,16690
"1271",2018-12-17,0.016,16697
"1272",2018-12-26,0.03,16706
"1273",2019-01-03,0.009,16714
"1274",2019-01-07,0.05,16718
"1275",2019-01-14,0.03,16725
"1276",2019-01-23,0.035,16734
"1277",2019-01-28,0.111,16739
"1278",2019-02-04,0.043,16746
"1279",2019-02-11,0.045,16753
"1280",2019-02-18,0.037,16760
"1281",2019-02-25,0.076,16767
"1282",2019-03-04,0.083,16774
"1283",2019-03-11,0.056,16780
"1284",2019-03-18,0.072,16787
"1285",2019-03-25,0.049,16794
"1286",2019-04-01,0.084,16801
"1287",2019-04-08,0.041,16808
"1288",2019-04-15,0.077,16815
"1289",2019-04-22,0.064,16822
"1290",2019-04-29,0.055,16829
"1291",2019-05-06,0.023,16836
"1292",2019-05-13,0.141,16843
"1293",2019-05-20,0.012,16850
"1294",2019-05-29,0.046,16859
"1295",2019-06-03,0.074,16864
"1296",2019-06-10,0.298,16871
"1297",2019-06-17,0.268,16878
"1298",2019-06-24,0.209,16885
"1299",2019-07-01,0.298,16892
"1300",2019-07-08,0.444,16899
"1301",2019-07-15,0.139,16906
"1302",2019-07-22,0.39,16913
"1303",2019-07-29,0.285,16920
"1304",2019-08-05,0.363,16927
"1305",2019-08-12,0.138,16934
"1306",2019-08-19,0.06,16941
"1307",2019-08-26,0.419,16948
"1308",2019-09-04,0.072,16957
"1309",2019-09-09,0.035,16962
"1310",2019-09-16,0.059,16969
"1311",2019-09-23,0.113,16976
"1312",2019-09-30,0.118,16983
"1313",2019-10-07,0.075,16990
"1314",2019-10-14,0.133,16997
"1315",2019-10-21,0.122,17004
"1316",2019-10-28,0.063,17011
"1317",2019-11-04,0.052,17019
"1318",2019-11-13,0.048,17028
"1319",2019-11-18,0.054,17033
"1320",2019-11-25,0.013,17040
"1321",2019-12-02,0.021,17047
"1322",2019-12-09,0.009,17054
"1323",2019-12-16,0.026,17061
"1324",2019-12-23,0.089,17068
"1325",2019-12-30,0.08,17075
"1326",2020-01-06,0.064,17082
"1327",2020-01-13,0.035,17089
"1328",2020-01-21,0.047,17097
"1329",2020-01-27,0.045,17103
"1330",2020-02-03,0.052,17110
"1331",2020-02-10,0.015,17117
"1332",2020-02-17,0.048,17124
"1333",2020-02-24,0.045,17131
"1334",2020-03-02,0.028,17138
"1335",2020-03-09,0.026,17144
"1336",2020-03-16,0.017,17151
"1337",2020-03-23,0.018,17158
"1338",2020-03-30,0.079,17165
"1339",2020-04-06,0.083,17172
"1340",2020-04-13,NA,17179
"1341",2020-04-20,0.069,17186
"1342",2020-04-27,0.045,17193
"1343",2020-05-04,0.021,17200
"1344",2020-05-11,0.064,17207
"1345",2020-05-18,0.038,17214
"1346",2020-05-26,0.103,17222
"1347",2020-06-01,0.176,17228
"1348",2020-06-08,0.26,17235
"1349",2020-06-15,0.326,17242
"1350",2020-06-22,0.424,17249
"1351",2020-06-29,0.39,17256
"1352",2020-07-06,0.334,17263
"1353",2020-07-13,0.582666666666667,17270
"1354",2020-07-20,0.19,17277
"1355",2020-07-27,0.133,17284
"1356",2020-08-03,0.049,17291
"1357",2020-08-10,0.08,17298
"1358",2020-08-17,0.096,17305
"1359",2020-08-24,0.177,17312
"1360",2020-08-31,0.188,17319
"1361",2020-09-08,0.219,17327
"1362",2020-09-14,0.104,17333
"1363",2020-09-21,0.196,17340
"1364",2020-10-05,0.123,17354
"1365",2020-10-12,0.126,17361
"1366",2020-10-19,0.03,17368
"1367",2020-10-26,0.038,17375
"1368",2020-11-02,0.028,17383
"1369",2020-11-12,0.108,17393
"1370",2020-11-16,0.04,17397
"1371",2020-11-23,0.023,17404
"1372",2020-11-30,0.03,17411
"1373",2020-12-07,0.032,17418
"1374",2020-12-14,0.03,17425
"1375",2020-12-21,0.031,17432
"1376",2020-12-28,0.027,17439
"1377",2021-01-04,0.045,17446
"1378",2021-01-11,0.041,17453
"1379",2021-01-19,0.042,17461
"1380",2021-01-25,0.017,17467
"1381",2021-02-01,0.027,17474
"1382",2021-02-08,0.025,17481
"1383",2021-02-15,0.041,17488
"1384",2021-02-22,0.046,17495
"1385",2021-03-01,0.045,17502
"1386",2021-03-08,0.024,17509
"1387",2021-03-15,0.016,17515
"1388",2021-03-22,0.032,17522
"1389",2021-03-29,0.038,17529
"1390",2021-04-05,0.0293333333333333,17536
"1391",2021-04-12,0.023,17543
"1392",2021-04-19,0.028,17550
"1393",2021-04-26,0.04,17557
"1394",2021-05-03,0.055,17564
"1395",2021-05-10,0.048,17571
"1396",2021-05-17,0.065,17578
"1397",2021-05-24,0.065,17585
"1398",2021-06-01,0.077,17593
"1399",2021-06-07,0.008,17599
"1400",2021-06-14,0.099,17606
"1401",2021-06-21,0.011,17613
"1402",2021-06-28,0.007,17620
"1403",2021-07-07,0.26,17629
"1404",2021-07-12,0.275666666666667,17634
"1405",2021-07-19,0.348,17641
"1406",2021-07-26,0.54,17648
"1407",2021-08-02,0.792,17655
"1408",2021-08-09,0.433,17662
"1409",2021-08-16,0.242,17669
"1410",2021-08-23,0.256,17676
"1411",2021-08-30,0.167,17683
"1412",2021-09-07,0.127,17691
"1413",2021-09-13,0.07,17697
"1414",2021-09-20,0.055,17704
"1415",2021-09-27,0.162,17711
"1416",2021-10-04,0.0573333333333333,17718
"1417",2021-10-11,0.062,17725
"1418",2021-10-18,0.137,17732
"1419",2021-10-25,0.186,17739
"1420",2021-11-01,0.082,17746
"1421",2021-11-08,0.155,17754
"1422",2021-11-15,0.035,17761
"1423",2021-11-22,0.044,17768
"1424",2021-11-29,0.085,17775
"1425",2021-12-06,0.092,17782
"1426",2021-12-13,0.118,17789
"1427",2021-12-20,0.09,17796
"1428",2021-12-27,0.082,17803
"1429",2022-01-03,0.086,17810
"1430",2022-01-10,0.06,17817
"1431",2022-01-18,0.092,17825
"1432",2022-01-24,0.067,17831
"1433",2022-01-31,0.035,17838
"1434",2022-02-07,0.037,17845
"1435",2022-02-14,0.041,17852
"1436",2022-02-21,0.038,17859
"1437",2022-02-28,0.049,17866
"1438",2022-03-07,0.063,17873
"1439",2022-03-14,0.081,17879
"1440",2022-03-21,0.049,17886
"1441",2022-03-28,0.036,17893
"1442",2022-04-04,0.079,17900
"1443",2022-04-11,0.028,17907
"1444",2022-04-18,0.058,17914
"1445",2022-04-25,0.068,17921
"1446",2022-05-02,0.095,17928
"1447",2022-05-09,0.118,17935
"1448",2022-05-16,0.046,17942
"1449",2022-05-23,NA,17949
"1450",2022-06-01,0.184,17958
"1451",2022-06-06,0.425,17963
"1452",2022-06-13,0.48,17970
"1453",2022-06-20,0.11,17977
"1454",2022-06-27,0.193,17984
"1455",2022-07-06,0.314,17993
"1456",2022-07-11,0.708,17998
"1457",2022-07-18,0.527,18005
"1458",2022-07-25,0.194,18012
"1459",2022-08-01,0.02,18019
"1460",2022-08-08,0.051,18026
"1461",2022-08-15,0.218,18033
"1462",2022-08-22,0.155,18040
"1463",2022-08-29,0.198,18047
"1464",2022-09-07,0.121,18056
"1465",2022-09-12,0.476,18061
"1466",2022-09-19,0.186,18068
"1467",2022-10-03,0.265,18082
"1468",2022-10-10,0.112,18089
"1469",2022-10-17,0.262,18096
"1470",2022-10-24,0.03,18103
"1471",2022-10-31,0.057,18110
"1472",2022-11-07,0.171,18118
"1473",2022-11-14,0.079,18125
"1474",2022-11-21,0.042,18132
"1475",2022-11-28,0.02,18139
"1476",2022-12-05,0.056,18146
"1477",2022-12-12,0.051,18153
"1478",2022-12-19,0.05,18160
"1479",2022-12-27,0.036,18168
"1480",2023-01-05,0.046,18177
"1481",2023-01-09,0.067,18181
"1482",2023-01-17,0.032,18189
"1483",2023-01-23,0.041,18195
"1484",2023-01-30,0.035,18202
"1485",2023-02-06,0.061,18209
"1486",2023-02-13,0.037,18216
"1487",2023-02-20,0.036,18223
"1488",2023-02-27,0.039,18230
"1489",2023-03-06,0.064,18237
"1490",2023-03-13,0.054,18243
"1491",2023-03-20,0.03,18250
"1492",2023-03-27,0.038,18257
"1493",2023-04-03,0.059,18264
"1494",2023-04-10,0.056,18271
"1495",2023-04-17,0.06,18278
"1496",2023-04-24,0.013,18285
"1497",2023-05-01,0.053,18292
"1498",2023-05-08,0.017,18299
"1499",2023-05-15,0.055,18306
