"Date","S191_NITRATE_NITRITE_N_Ld_mg","S191_PHOSPHATE_Ld_mg","S191_AMMONIA_N_Ld_mg","S191_S_FLOW_cfs"
"1978-02-27",20.1180664658252,20.3581418840096,18.4421388121222,13.3669649968884
"1978-03-13",19.578533999174,21.0097445263468,19.4215302503643,14.1232128838163
"1978-03-27",17.7504273819884,18.9005361964237,16.8094440375239,11.7342702222901
"1978-04-24",19.1376777661257,19.7177860744512,17.4292999058367,12.6699790400213
"1978-05-08",18.1575490162312,19.3166192739364,16.5395762013472,12.2910809592979
"1978-05-22",14.9968814406661,15.6907790903044,12.1844712242396,8.49559177012567
"1978-06-05",18.519857867298,19.4410330725316,15.6462932277182,12.245095846056
"1978-07-05",17.7706893893171,19.556557825308,17.7393669181881,12.3457393718357
"1978-07-17",18.031379542224,20.0139574104712,18.5224025386938,13.0009416208316
"1978-07-31",18.3964508713081,20.4967137408015,18.7229727770762,13.7813303544668
